adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p9,max_cum_fpar2,max_cum_fpar3,max_cum_fpar4,max_cum_fpar5,max_cum_fpar6,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_ndvi2,max_cum_ndvi3,max_cum_ndvi4,max_cum_ndvi5,max_cum_ndvi6,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,yield
MX21,14.354,1.463,2017,0.0,67.504,304.858,576.232,883.3629999999999,1141.164,1377.282,1586.783,0.0,0.0,0.379,40.325,85.546,257.991,508.376,721.513,890.755,0.0,0.0,-23.308555555555554,-97.83564516129032,-221.29403333333332,-293.88629032258063,-206.31703333333334,-78.52335483870968,-34.744040000000005,0.0,0.0,0.04211111111111111,1.2885806451612902,1.5073666666666667,5.562741935483871,8.346166666666667,6.875387096774194,6.769679999999999,0.0,0.0,23564641.555555556,23779729.741935484,25901974.466666665,23561799.387096774,22221197.666666668,23051688.548387095,23586148.08,0.0,0.0,17.500444444444444,17.65658064516129,19.0458,19.907451612903223,18.593366666666668,17.616709677419358,18.380039999999997,0.0,0.0,25.406666666666666,25.41651612903226,26.4742,26.633548387096774,24.3205,23.51383870967742,24.28276,0.0,0.0,9.533555555555555,10.469387096774193,11.868966666666667,13.967870967741936,13.688899999999999,13.016870967741935,13.26264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,20.0,6.0,2.0,8.0,5.0,0.0,21.551,84.056,147.121,228.286,355.08,523.566,712.62,0.0,0.272,1.3820000000000001,2.225,3.628,5.7780000000000005,8.384,10.32,0.0,0.0,4.677444444444444,4.65358064516129,4.310266666666666,4.681064516129032,5.8571333333333335,6.416193548387096,6.62352,0.0,2.139
MX22,14.798,1.473,2017,0.0,48.084999999999994,251.182,510.572,856.938,1149.114,1385.621,1659.554,0.0,0.0,0.0,43.165,65.121,103.117,234.8,352.893,429.937,0.0,0.0,-19.96742857142857,-83.30229032258065,-228.33036666666666,-378.0401935483871,-502.10706666666664,-473.0475806451613,-543.6918387096774,0.0,0.0,0.0,1.3924193548387096,0.7318666666666667,1.2256774193548388,4.389433333333333,3.809451612903226,2.485290322580645,0.0,0.0,24454140.57142857,23728471.741935484,26679225.333333332,26308316.451612905,24437682.933333334,22531072.16129032,22525779.83870968,0.0,0.0,16.869285714285713,16.551516129032258,18.646333333333335,21.17309677419355,19.7392,17.62925806451613,18.836548387096773,0.0,0.0,26.09857142857143,25.055870967741935,27.264433333333333,29.221806451612903,26.94926666666667,23.77690322580645,25.044677419354837,0.0,0.0,7.700571428571428,9.635,11.012833333333333,13.804193548387097,13.789433333333333,13.40725806451613,13.840516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,24.0,20.0,20.0,13.0,16.0,0.0,0.0,101.54,187.481,271.776,384.956,542.522,724.124,0.0,0.346,1.7469999999999999,2.6639999999999997,3.958,5.666,8.113,10.042,0.0,0.0,5.757428571428571,5.766838709677419,5.102866666666667,4.852,5.2235,6.536225806451613,6.81741935483871,0.0,6.893
MX23,13.957,1.382,2017,0.0,64.788,546.125,1061.247,1621.199,2142.564,2682.035,3019.238,0.0,0.0,1.1,24.001,77.037,139.858,338.69,446.76,527.031,0.0,0.0,-11.6585,-81.32967741935484,-211.9485,-325.8637741935484,-340.6757,-312.5200322580645,-355.48321052631576,0.0,0.0,0.275,0.738741935483871,1.7678666666666667,2.0264838709677417,6.6277333333333335,3.4861290322580643,4.22478947368421,0.0,0.0,20155972.5,20040428.612903226,22071563.066666666,22076171.548387095,18192861.533333335,22074691.93548387,20961484.684210528,0.0,0.0,26.197,25.527,27.17073333333333,28.062967741935484,27.378833333333333,27.402290322580644,27.74752631578947,0.0,0.0,32.1805,31.48167741935484,32.825066666666665,33.42077419354839,31.6581,32.03512903225807,31.958526315789474,0.0,0.0,21.2425,20.75583870967742,23.132533333333335,24.158258064516126,24.7412,24.09616129032258,24.505631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,25.0,20.0,17.0,4.0,6.0,6.0,0.0,0.0,205.356,402.949,615.145,839.494,1075.538,1237.67,0.0,0.763,3.157,4.874,6.971,10.143,13.407,15.001,0.0,0.0,4.487,4.588193548387097,4.870566666666666,5.226322580645161,6.356333333333334,6.076677419354839,6.013736842105263,0.0,1.014
MX24,12.983,1.469,2017,0.0,128.503,440.244,811.977,1260.452,1705.733,2099.046,2462.721,0.0,0.0,2.219,52.799,75.389,143.09199999999998,211.034,349.455,420.409,0.0,0.0,-31.756857142857143,-90.21725806451613,-230.90973333333335,-379.7057419354839,-494.02003333333334,-522.6858387096775,-576.5432307692307,0.0,0.0,0.1585,1.6316129032258064,0.753,2.183967741935484,2.2647333333333335,4.465193548387097,2.729,0.0,0.0,21062223.07142857,20833879.225806452,24657188.066666666,23784151.16129032,24823955.333333332,22362300.19354839,23809501.923076924,0.0,0.0,19.178785714285713,20.05616129032258,22.391099999999998,24.46693548387097,24.842699999999997,22.687516129032257,23.987499999999997,0.0,0.0,26.877714285714287,26.953741935483873,29.80666666666667,31.344451612903224,31.232266666666664,28.092451612903226,29.446,0.0,0.0,12.238071428571429,14.24458064516129,15.9901,18.48325806451613,19.520633333333333,18.869935483870968,19.372230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,22.0,24.0,15.0,17.0,8.0,14.0,0.0,33.059,129.316,222.746,319.758,427.608,556.207,704.707,0.0,0.7290000000000001,2.295,3.369,4.776,6.46,8.475,10.088000000000001,0.0,0.0,4.0775,4.304612903225807,3.7297999999999996,3.7385161290322584,3.815166666666667,4.84141935483871,4.566423076923077,0.0,1.006
MX25,14.331,1.562,2017,0.0,108.121,480.118,882.442,1339.895,1865.801,2462.2309999999998,2884.4809999999998,0.0,0.0,31.880000000000003,32.782000000000004,33.367000000000004,33.635,38.437,130.11,237.049,0.0,0.0,2.667583333333336,-93.1156129032258,-255.97220000000002,-435.6497741935484,-620.0777666666667,-758.3620967741934,-781.9507272727274,0.0,0.0,2.6566666666666667,0.029096774193548388,0.0195,0.00864516129032258,0.16006666666666666,2.957193548387097,4.860863636363636,0.0,0.0,21054826.916666668,24162026.258064516,26791206.0,28212364.0,25833649.4,22807499.16129032,20512285.045454547,0.0,0.0,19.01008333333333,21.99990322580645,23.4108,24.756548387096775,27.530199999999997,29.239677419354837,29.193181818181817,0.0,0.0,27.03,30.65658064516129,31.243133333333333,31.727193548387095,32.9722,34.243483870967744,33.67663636363636,0.0,0.0,12.726666666666667,14.786516129032258,16.524533333333334,18.58841935483871,22.778333333333332,25.29125806451613,25.742590909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,10.0,31.0,30.0,31.0,28.0,17.0,3.0,0.0,64.887,253.06400000000002,411.749,530.329,616.928,692.658,783.08,0.0,1.226,3.585,5.151,6.744,8.026,9.254,10.472999999999999,0.0,0.0,3.9707500000000002,3.189741935483871,2.554733333333333,2.332322580645161,2.2860666666666662,3.7380322580645164,4.524090909090909,0.0,9.544
MX28,14.207,1.556,2017,0.0,171.536,574.972,1038.16,1576.742,2151.335,2713.709,3235.187,0.0,0.0,2.916,69.335,90.913,152.048,211.87199999999999,313.612,372.531,0.0,0.0,-30.841615384615384,-72.92206451612903,-211.15533333333332,-373.87174193548384,-498.68969999999996,-581.1535483870967,-698.6078148148148,0.0,0.0,0.2243076923076923,2.1425483870967743,0.7192666666666666,1.9720967741935482,1.9941333333333333,3.2819354838709676,2.182185185185185,0.0,0.0,19623967.692307692,18604406.387096774,22631531.066666666,22333046.19354839,24466012.333333332,22913087.0,23597263.62962963,0.0,0.0,23.195076923076922,23.014064516129032,25.4396,27.373612903225805,29.1531,28.14109677419355,29.313999999999997,0.0,0.0,30.777615384615384,28.734451612903225,31.817566666666668,33.195354838709676,35.0644,33.42606451612904,34.75685185185185,0.0,0.0,16.78553846153846,18.515032258064515,20.293433333333333,22.825806451612905,24.4544,24.198612903225808,24.994481481481483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,16.0,5.0,15.0,0.0,0.0,13.0,22.0,24.0,20.0,17.0,9.0,13.0,0.0,36.8,164.164,305.249,432.688,543.946,652.6610000000001,768.3770000000001,0.0,0.87,3.012,4.619,6.695,8.506,10.483,11.957,0.0,0.0,4.084769230769231,4.744032258064516,4.064433333333334,4.022225806451613,3.996,4.406612903225806,4.058333333333334,0.0,2.623
MX29,14.565,1.42,2017,0.0,33.963,152.16,314.727,520.977,698.614,841.625,985.768,0.0,0.0,0.361,58.762,100.777,249.52100000000002,409.531,594.511,714.49,0.0,0.0,-19.893875,-70.36083870967742,-176.40720000000002,-247.16912903225807,-234.29146666666665,-147.7954193548387,-139.1408846153846,0.0,0.0,0.045125,1.8839032258064516,1.4005,4.798193548387097,5.333666666666667,5.967096774193548,4.614576923076923,0.0,0.0,24172458.75,23433226.70967742,25947944.266666666,23832988.64516129,22983540.766666666,22626180.06451613,23725922.384615384,0.0,0.0,14.245375,13.812806451612904,15.4189,16.653225806451612,15.921233333333333,14.61325806451613,15.54396153846154,0.0,0.0,22.81475,21.769774193548386,23.350133333333336,23.705451612903225,22.286333333333335,20.808354838709676,21.995384615384616,0.0,0.0,6.18375,6.968935483870968,8.175766666666666,10.40641935483871,10.508700000000001,9.951612903225806,10.20773076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,18.0,5.0,7.0,5.0,9.0,0.0,18.469,71.403,123.665,191.159,305.884,477.146,668.79,0.0,0.254,1.2610000000000001,2.011,3.249,5.158,7.766,9.716000000000001,0.0,0.0,4.66075,4.745548387096774,4.416566666666667,4.65941935483871,5.212533333333334,5.746,6.055846153846153,0.0,2.629
MX30,13.799,1.425,2017,0.0,285.027,713.313,1196.552,1743.0819999999999,2251.088,2736.374,2839.845,0.0,0.0,9.248000000000001,93.491,132.025,240.84799999999998,504.646,820.308,849.166,0.0,0.0,-36.977809523809526,-85.93829032258064,-182.54966666666667,-298.0555483870968,-242.01413333333332,-42.57606451612902,9.754833333333343,0.0,0.0,0.44038095238095243,2.717516129032258,1.2844666666666666,3.5104193548387093,8.793266666666666,10.182645161290322,4.809666666666666,0.0,0.0,18927707.523809522,19261789.677419353,22127600.766666666,21296191.70967742,21079898.633333333,20605811.06451613,22875035.666666668,0.0,0.0,23.572714285714284,23.81567741935484,26.107966666666666,27.63,26.933533333333333,25.65438709677419,27.245166666666666,0.0,0.0,29.861761904761902,29.438193548387094,32.3605,33.3948064516129,32.0066,30.165387096774193,31.89016666666667,0.0,0.0,18.45509523809524,19.46516129032258,21.238633333333333,23.243806451612905,23.119566666666667,22.381193548387095,23.346333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,21.0,18.0,2.0,3.0,1.0,0.0,90.27,213.398,329.974,457.235,617.858,802.867,866.625,0.0,1.642,3.755,5.256,7.37,10.126,13.177,13.892,0.0,0.0,6.645476190476191,6.617129032258065,6.0981000000000005,6.023322580645162,6.8359,7.430161290322581,7.155833333333334,0.0,1.668
MX02,14.024,1.493,2019,0.0,65.06899999999999,350.352,775.192,1213.224,1835.828,2583.623,2861.272,0.0,0.0,11.331000000000001,18.974,21.535,22.776,22.917,28.956,33.214,0.0,0.0,-22.887421052631577,-114.94554838709676,-288.8212666666667,-490.85677419354835,-719.1014333333334,-962.830064516129,-1120.3541818181818,0.0,0.0,0.5963684210526317,0.24654838709677418,0.08536666666666666,0.04003225806451613,0.004699999999999999,0.19480645161290322,0.3870909090909091,0.0,0.0,16617884.894736841,21022572.032258064,26181588.4,28215493.48387097,29490962.4,27482849.548387095,25754780.90909091,0.0,0.0,13.424684210526316,19.20267741935484,24.161333333333335,24.130064516129032,30.753466666666668,34.12241935483871,35.240818181818184,0.0,0.0,19.69257894736842,26.147290322580645,31.942600000000002,31.339354838709678,38.66373333333333,41.36632258064516,42.10727272727273,0.0,0.0,7.197631578947369,11.92,16.012733333333333,16.931451612903224,22.783633333333334,26.693064516129034,28.202181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,27.0,31.0,11.0,0.0,0.0,17.0,29.0,29.0,31.0,30.0,28.0,9.0,0.0,99.489,249.889,387.616,503.436,610.2139999999999,714.254,781.092,0.0,1.331,3.098,4.269,5.58,6.8790000000000004,8.142,8.457,0.0,0.0,3.5074210526315794,2.587806451612903,1.5334666666666665,1.3619032258064516,0.9288666666666666,0.7026451612903226,0.8868181818181818,0.0,9.886
MX03,11.358,1.473,2019,0.0,0.0,242.644,565.697,865.958,1251.331,1775.811,2249.164,0.0,0.0,0.0,3.9490000000000003,3.951,3.991,4.047000000000001,10.378,27.039,0.0,0.0,0.0,-63.60096296296297,-226.2936,-410.5747419354839,-596.7732666666667,-813.5239354838709,-1004.6121153846154,0.0,0.0,0.0,0.14625925925925928,6.666666666666667e-05,0.0012903225806451613,0.0018666666666666666,0.2042258064516129,0.6408076923076924,0.0,0.0,0.0,23091650.259259257,27332953.666666668,29148364.967741936,28770441.2,26924022.70967742,25083547.0,0.0,0.0,0.0,18.986814814814814,20.768433333333334,19.68583870967742,22.84576666666667,26.918709677419354,28.20588461538462,0.0,0.0,0.0,26.950518518518518,28.484466666666666,26.00974193548387,29.845266666666664,34.22632258064517,34.71523076923077,0.0,0.0,0.0,12.66362962962963,14.387933333333333,14.048741935483871,17.514,21.97,23.796115384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,0.0,0.0,26.0,30.0,31.0,30.0,29.0,23.0,0.0,0.0,56.54,134.358,206.23,274.571,334.295,396.568,0.0,0.0,0.834,1.421,2.154,2.871,3.561,4.078,0.0,0.0,0.0,2.6250370370370373,1.8950333333333333,1.7140645161290324,1.5060666666666667,1.3951935483870967,1.8871538461538462,0.0,6.871
MX07,13.185,1.464,2019,0.0,222.624,677.585,1164.406,1680.736,2149.804,2623.416,2700.416,0.0,0.0,1.713,11.274000000000001,23.172,146.951,332.509,422.913,449.447,0.0,0.0,-38.93813333333333,-150.7056129032258,-309.04200000000003,-433.62603225806447,-389.5160333333333,-411.80661290322575,-445.4118,0.0,0.0,0.11420000000000001,0.3084193548387097,0.3966,3.9928709677419354,6.185266666666666,2.916258064516129,5.3068,0.0,0.0,22098548.4,22870622.129032258,24832665.4,22826307.83870968,21516199.066666666,22758866.129032258,21432958.4,0.0,0.0,24.841600000000003,24.676161290322582,26.22736666666667,26.655806451612904,25.6356,25.277806451612904,25.4,0.0,0.0,31.976466666666667,31.479064516129032,32.958933333333334,32.53409677419355,30.685466666666667,30.51967741935484,30.533800000000003,0.0,0.0,18.898866666666667,19.255903225806453,20.372533333333333,21.953806451612902,21.806466666666665,21.127193548387098,21.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,27.0,4.0,0.0,10.0,0.0,0.0,41.334,157.989,266.28700000000003,388.841,553.474,743.375,809.353,0.0,0.925,2.6630000000000003,3.899,5.779,8.595,11.453,12.213,0.0,0.0,4.4322,4.325903225806452,4.0572,4.669161290322581,5.767566666666667,5.15241935483871,5.005,0.0,2.738
MX08,12.3,1.457,2019,0.0,15.821,102.614,265.687,529.949,914.326,1298.066,1458.0720000000001,0.0,0.0,8.157,22.803,25.241,27.884999999999998,50.705,129.757,164.361,0.0,0.0,-29.872263157894736,-124.05490322580644,-277.92316666666665,-471.2026774193548,-670.2725333333333,-827.2979677419355,-891.7004615384615,0.0,0.0,0.4293157894736842,0.4724516129032258,0.08126666666666667,0.08529032258064516,0.7606666666666667,2.5500645161290323,2.6618461538461538,0.0,0.0,18915437.52631579,22105255.16129032,27091327.666666668,29748467.032258064,28471701.066666666,25176669.419354837,24800985.846153848,0.0,0.0,9.01457894736842,12.537774193548387,15.4197,18.52458064516129,22.812566666666665,22.378709677419355,22.308153846153843,0.0,0.0,16.10421052631579,20.238000000000003,23.049233333333333,26.141774193548386,29.895633333333333,28.765354838709676,28.769923076923078,0.0,0.0,2.865736842105263,5.427741935483871,7.739633333333333,10.457548387096773,14.689466666666668,15.945354838709678,16.407307692307693,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,30.0,30.0,27.0,17.0,3.0,0.0,32.575,83.425,138.45999999999998,200.04899999999998,293.887,444.07099999999997,569.914,0.0,0.656,1.56,2.25,3.193,4.459,6.3420000000000005,7.465,0.0,0.0,3.312736842105263,3.026258064516129,2.3307,1.9111612903225808,2.0894333333333335,2.8294193548387097,3.160461538461538,0.0,8.076634676053276
MX10,14.562,1.551,2019,0.0,70.745,286.439,533.001,871.555,1248.608,1591.565,1796.157,0.0,0.0,1.4260000000000002,4.21,4.522,5.7940000000000005,39.685,123.831,136.688,0.0,0.0,-36.79235714285714,-153.49374193548388,-332.07196666666664,-545.1576774193549,-720.8472,-845.6556774193549,-932.87875,0.0,0.0,0.10185714285714287,0.08980645161290322,0.0104,0.04103225806451613,1.1297,2.7143870967741934,0.8035625,0.0,0.0,22115129.42857143,24464697.032258064,28185487.733333334,29524027.48387097,26603100.333333332,24832262.580645163,25296667.125,0.0,0.0,15.053214285714287,16.957870967741933,18.218733333333333,20.921096774193547,22.568433333333335,21.063129032258065,22.787,0.0,0.0,24.171071428571427,26.05377419354839,26.96626666666667,29.86258064516129,29.5738,27.589032258064517,29.264125,0.0,0.0,7.2365,8.401,9.957600000000001,12.15283870967742,15.5925,15.245806451612903,16.0918125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,30.0,31.0,22.0,12.0,11.0,0.0,21.144,88.905,159.92,228.028,300.248,393.716,474.444,0.0,0.533,1.663,2.5100000000000002,3.572,4.729,6.219,7.022,0.0,0.0,3.3147857142857142,3.0723870967741935,2.7129,2.3490967741935487,3.0752333333333337,3.6893225806451615,3.3985625,0.0,4.706
MX12,13.381,1.455,2019,0.0,140.374,644.959,1150.682,1690.042,2152.353,2599.8849999999998,2946.3849999999998,0.0,0.0,0.37,2.8859999999999997,4.513,37.572,241.18,458.239,628.891,0.0,0.0,-24.251333333333335,-129.37709677419355,-305.44186666666667,-491.2924838709677,-488.88713333333334,-446.29567741935483,-383.710625,0.0,0.0,0.04111111111111111,0.08116129032258064,0.054233333333333335,1.0664193548387095,6.786933333333334,7.001903225806451,7.110499999999999,0.0,0.0,22655179.111111112,24550159.548387095,26921182.666666668,26184970.19354839,22192127.7,22928084.51612903,22211007.083333332,0.0,0.0,25.59711111111111,26.276935483870968,26.857433333333333,27.398709677419355,25.41036666666667,24.43651612903226,24.4375,0.0,0.0,33.068444444444445,33.9471935483871,34.483399999999996,34.29996774193548,30.4522,29.21358064516129,29.12125,0.0,0.0,18.717444444444443,19.136290322580646,19.681533333333334,20.84851612903226,21.170399999999997,20.404129032258066,20.511166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,30.0,22.0,2.0,1.0,0.0,0.0,31.19,119.025,199.358,290.448,435.775,627.567,842.974,0.0,0.35,1.674,2.619,3.927,6.4190000000000005,9.305,11.629,0.0,0.0,5.5391111111111115,5.033935483870968,4.373433333333334,4.340096774193548,6.712833333333333,7.361774193548388,7.900125,0.0,1.855
MX13,14.796,1.464,2019,0.0,26.5,226.03300000000002,470.958,781.5360000000001,1022.722,1228.8120000000001,1462.999,1491.717,0.0,1.722,16.582,33.909,61.073,190.452,304.015,387.499,392.708,0.0,-9.247,-82.67574193548387,-225.9206333333333,-376.5128064516129,-461.4162,-470.7969677419355,-512.709064516129,-548.5285,0.0,0.4305,0.47935483870967743,0.5775666666666666,0.876258064516129,4.312633333333333,3.6633225806451613,2.693032258064516,1.30225,0.0,23188262.0,23772989.774193548,26798015.6,27070583.35483871,23185190.2,22956732.612903226,24022391.80645161,23522905.5,0.0,16.625,16.436548387096774,18.164166666666667,20.018645161290323,18.039533333333335,16.648064516129033,17.55441935483871,17.179499999999997,0.0,25.667749999999998,25.10132258064516,26.747633333333333,28.06216129032258,24.3802,22.709806451612902,23.81661290322581,23.459,0.0,8.3885,9.215870967741935,10.262599999999999,12.714483870967742,13.035766666666666,12.17158064516129,12.42425806451613,11.4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,25.0,25.0,10.0,7.0,10.0,2.0,0.0,95.627,186.066,285.067,416.777,584.239,756.92,811.098,0.364,1.755,2.781,4.278,6.304,8.782,11.19,0.0,0.0,4.38675,4.126967741935483,3.6425666666666667,3.5290322580645164,4.654833333333333,4.958193548387097,4.871483870967742,4.55425,3.274
MX14,14.163,1.49,2019,0.0,107.34,429.783,764.35,1167.233,1541.585,1857.076,2078.681,0.0,0.0,1.3519999999999999,2.222,2.826,8.685,92.682,326.082,427.905,0.0,0.0,-30.095083333333335,-139.6908064516129,-317.74923333333334,-515.5722258064516,-643.2320333333333,-654.1747419354839,-586.8738571428572,0.0,0.0,0.11266666666666665,0.028064516129032258,0.020133333333333333,0.189,2.7999,7.529032258064516,4.848714285714285,0.0,0.0,22272393.333333332,25444300.580645163,27677300.8,28097947.032258064,24326955.466666665,22878485.870967742,23218546.285714287,0.0,0.0,18.945,20.401387096774194,21.152233333333335,22.996225806451616,22.4784,20.177129032258065,20.55261904761905,0.0,0.0,27.12425,28.836645161290324,29.514433333333333,31.105129032258066,29.376633333333334,26.506870967741936,26.716190476190473,0.0,0.0,11.262500000000001,12.033548387096776,12.828133333333334,14.665903225806451,16.686066666666665,15.703967741935482,15.866761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,30.0,29.0,9.0,1.0,1.0,0.0,31.836,124.037,203.18099999999998,273.124,367.452,522.659,735.406,0.0,0.72,2.066,2.971,4.0889999999999995,5.636,8.148,10.419,0.0,0.0,4.674833333333333,4.176322580645161,3.5790333333333333,3.246806451612903,4.2398,5.40341935483871,5.737333333333333,0.0,7.799
MX18,13.732,1.443,2019,0.0,121.878,483.188,848.106,1264.876,1724.378,2164.027,2519.718,0.0,0.0,3.6550000000000002,5.361,5.631,7.444,46.456,300.183,534.142,0.0,0.0,-21.934916666666666,-120.81983870967741,-282.7742666666666,-460.5983225806452,-621.1404666666666,-637.1141290322581,-509.47752,0.0,0.0,0.3045833333333334,0.05503225806451613,0.009000000000000001,0.058483870967741935,1.3004,8.18474193548387,9.35836,0.0,0.0,19842535.833333332,24625444.677419353,27148683.2,28208704.06451613,25271753.6,21332649.51612903,19957374.24,0.0,0.0,20.1565,21.655161290322578,22.163933333333333,23.444193548387098,25.31673333333333,24.182225806451612,24.22764,0.0,0.0,27.845333333333333,30.54032258064516,30.95263333333333,31.896935483870966,32.615500000000004,29.99383870967742,29.367399999999996,0.0,0.0,14.212833333333334,14.281709677419355,14.959633333333333,16.461290322580645,19.956266666666668,20.546709677419354,20.9312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,30.0,31.0,22.0,2.0,0.0,0.0,43.876,160.78199999999998,258.40799999999996,345.45599999999996,435.03999999999996,562.535,750.719,0.0,0.992,2.716,3.846,5.2379999999999995,6.746,9.044,11.289,0.0,0.0,3.802,3.4311612903225805,3.1358666666666664,2.8890322580645162,3.2191666666666667,4.720612903225806,5.2926,0.0,6.314
