adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.395p1,tmin<0.395p2,tmin<0.395p3,tmin<0.395p4,tmin<0.395p5,tmin<0.395p6,tmin<0.395p7,tmax>36.485p1,tmax>36.485p2,tmax>36.485p3,tmax>36.485p4,tmax>36.485p5,tmax>36.485p6,tmax>36.485p7,prec<6.425p1,prec<6.425p2,prec<6.425p3,prec<6.425p4,prec<6.425p5,prec<6.425p6,prec<6.425p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield
CN023,14.269,1.486,2011,0.0,0.0,0.0,22.600999999999992,225.682,617.89,804.304,0.0,4.949,13.493,47.84,143.015,218.212,284.417,0.0,-4.999714285714285,-22.113064516129032,-81.43983333333334,-110.68335483870968,-132.23823333333334,-170.36066666666667,0.0,0.17675,0.2756129032258064,1.1449,3.0701612903225803,2.5065666666666666,5.517083333333333,0.0,10644726.625,15840997.612903226,18390239.933333334,19771189.580645163,20657348.9,20228537.08333333,0.0,-13.643642857142856,-5.435096774193548,5.4429333333333325,12.871,19.3936,21.8545,0.0,-7.709714285714285,0.1600967741935483,11.333733333333331,18.42983870967742,24.496266666666667,26.367166666666662,0.0,-19.310285714285715,-11.322096774193549,-0.7133333333333333,7.331870967741936,14.377066666666668,17.968083333333333,0.0,28.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,29.0,25.0,27.0,7.0,0.0,5.739,24.648,57.724,101.668,188.792,334.8535,0.0,1.172,1.9175,2.719,3.6445,5.2620000000000005,7.186,0.0,5.322,5.371,5.172,5.385,5.2295,5.509,5.652
CN031,12.706,1.42,2011,0.0,21.795,86.67599999999999,332.16,762.486,1267.349,0.0,12.888,33.224000000000004,71.164,108.2,148.952,613.138,0.0,1.353083333333334,-19.474642857142857,-47.03706451612903,-108.85913333333332,-203.9344838709677,-53.94453333333335,0.0,1.074,0.7262857142857142,1.2238709677419355,1.2345333333333337,1.3145806451612905,15.472866666666668,0.0,10974473.895833334,11987942.830357144,17330332.33870968,21498633.3,20396735.40322581,15911806.766666668,0.0,1.327,5.236357142857143,8.076064516129032,14.5028,20.201483870967746,23.148766666666667,0.0,4.99325,9.489571428571429,12.581451612903225,19.262633333333333,24.655161290322575,26.5252,0.0,-1.8505833333333332,1.5553214285714283,3.863709677419355,9.9906,16.27551612903226,20.39613333333333,0.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,29.0,28.0,28.0,15.0,0.0,19.069,60.614,145.273,267.277,391.497,482.134,0.0,0.286,0.854,2.018,3.43,5.1015,6.2065,0.0,6.0525,6.077,6.081,5.72,5.275,6.689,0.0,6.603
CN032,13.994,1.439,2011,0.0,5.728999999999998,75.99699999999999,337.621,779.26,1323.14,1572.174,0.0,33.655,56.798,74.34,124.163,298.007,410.442,-1.688,-17.577392857142858,-45.48945161290322,-132.40883333333332,-245.7353225806452,-314.8176666666667,-242.98625,0.0,1.2019642857142858,0.7465483870967742,0.5847333333333332,1.6071935483870967,5.7948,9.369583333333331,14504074.0,12243966.732142856,18250272.35483871,22260985.53333333,21090964.90322581,19628810.066666663,16820128.75,-0.313,3.215357142857143,8.073548387096775,15.0408,20.566419354838708,24.449333333333332,27.07283333333333,7.036,8.586892857142857,13.714129032258064,21.0934,25.883709677419358,29.043966666666662,30.612916666666667,-6.734,-1.4337857142857142,2.6790967741935487,8.945933333333333,15.271806451612903,20.26653333333333,23.976916666666668,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,30.0,30.0,28.0,24.0,7.0,0.0,49.471,144.744,293.377,462.447,585.825,690.8810000000001,0.0,0.71,2.1965,4.076,6.161,7.816,9.086,5.166,5.221500000000001,5.173,4.7595,4.484,4.609999999999999,5.643000000000001,5.459
CN033,12.565,1.447,2011,0.0,39.039,126.811,404.988,850.461,1220.868,0.0,41.536,72.071,131.29,204.425,268.316,689.236,0.0,11.561631578947368,8.438678571428571,-0.9276129032258058,-31.811666666666667,-76.35077419354838,67.3024090909091,0.0,2.186105263157895,1.0905357142857144,1.910290322580645,2.4378333333333333,2.061,19.132727272727276,0.0,9781790.05263158,12328611.86607143,16422223.58064516,19341518.058333334,18535706.532258064,13537233.113636363,0.0,1.2637894736842106,6.080785714285715,8.943774193548387,15.592566666666666,20.69009677419355,23.15668181818182,0.0,4.6518421052631584,10.894357142857144,13.793774193548384,20.70403333333333,25.1771935483871,26.465818181818182,0.0,-1.814736842105263,1.935,4.47758064516129,10.674766666666669,16.494612903225807,20.500363636363637,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,28.0,26.0,29.0,9.0,0.0,19.902,61.037,136.77,239.503,356.888,469.954,0.0,0.7949999999999999,2.177,4.1610000000000005,5.876,7.863,9.965,0.0,7.163,7.061999999999999,7.01,6.8475,6.605,7.8145,0.0,4.716
CN034,13.843,1.492,2011,0.0,13.432999999999998,102.009,402.803,863.405,1424.304,1599.281,0.002,34.927,65.341,82.92699999999999,133.035,354.261,417.354,-2.875666666666666,-20.246857142857145,-44.477225806451614,-127.32233333333332,-245.75829032258065,-276.78856666666667,-211.127875,0.0006666666666666,1.2473214285714285,0.9810967741935483,0.5861999999999999,1.6163870967741931,7.3742,7.886625,14067392.666666666,12114246.348214284,17744333.20967742,21947427.016666666,21041129.06451613,19242012.5,18002751.625,-1.1776666666666669,3.99225,8.785967741935485,16.346466666666668,21.178129032258067,25.01663333333333,28.192125,5.270666666666667,9.410357142857142,14.365064516129031,22.309666666666665,26.46916129032258,29.4624,32.00125,-6.426333333333333,-0.7974642857142857,3.213451612903226,10.157766666666667,15.682903225806452,20.8043,24.829875,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,30.0,30.0,29.0,19.0,5.0,0.0,51.815,148.024,290.924,445.823,565.116,653.324,0.0,0.807,2.3775000000000004,4.289,6.250500000000001,8.309999999999999,9.581,5.728,5.728,5.741,5.298,4.988,5.3685,5.9835,4.428
CN035,11.511,1.369,2011,2.103999999999999,105.473,251.229,603.629,1043.08,1090.834,0.0,26.766,83.703,168.422,231.61,484.065,502.322,0.0,-7.830699999999999,-18.62385714285714,-9.085354838709678,-36.543933333333335,71.43696774193549,97.65566666666666,0.0,0.8922000000000001,2.033464285714285,2.732870967741935,2.106266666666667,8.143709677419354,6.085666666666666,0.0,9559637.116666667,12411044.13392857,13287755.14516129,18943830.45,15488828.661290323,16132141.666666666,0.0,4.913133333333334,9.694035714285716,11.021806451612903,18.066666666666663,20.495838709677415,22.238,0.0,8.947133333333333,15.134892857142855,16.017387096774193,23.7782,24.75887096774193,25.905666666666665,0.0,2.0228333333333333,5.502928571428571,6.998290322580646,13.083333333333334,16.966483870967743,19.405,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,28.0,27.0,18.0,2.0,0.0,58.578,152.58599999999998,263.508,383.95,529.451,639.449,0.0,1.129,3.0680000000000005,5.275,7.129,9.3955,11.071,0.0,7.6055,7.6545,7.681,7.6105,8.134,7.984,0.0,3.904
CN036,11.508,1.358,2011,0.0,82.594,220.653,585.89,1070.254,1167.11,0.0,32.202,73.293,145.977,267.592,378.98,504.991,0.0,-7.852516129032258,-14.722214285714289,-11.905741935483874,-17.15196666666667,7.018419354838704,14.607999999999995,0.0,1.038774193548387,1.4675357142857144,2.3446451612903223,4.053833333333333,3.593161290322581,21.00183333333333,0.0,9584182.653225806,12533785.044642856,13968323.782258064,17999249.408333335,17998906.5,10596309.25,0.0,2.142709677419355,8.344357142857143,10.735548387096776,18.494566666666667,21.94464516129032,22.462666666666667,0.0,5.455935483870968,13.466464285714286,15.385580645161289,23.575766666666667,26.43467741935484,25.36383333333333,0.0,-0.6446451612903226,3.943142857142857,6.409806451612903,13.700133333333332,17.633387096774193,20.094166666666663,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0,25.0,25.0,25.0,2.0,0.0,62.364,152.701,245.578,350.959,487.79,597.395,0.0,0.855,2.501,4.3665,6.109,8.1195,9.715,0.0,7.363,7.3605,7.342,7.36,7.444,8.2305,0.0,4.061
CN037,14.446,1.493,2011,0.0,2.289999999999999,62.426,291.903,699.462,1263.534,1541.662,0.0,23.481,25.43,44.311,119.444,181.252,252.474,0.0,-16.16252,-63.88487096774194,-177.3653,-262.3573870967742,-392.36696666666666,-406.0569285714286,0.0,0.93924,0.0628709677419354,0.6293666666666666,2.4236451612903225,2.0602666666666667,5.087285714285714,0.0,12055143.0,18897003.387096774,22218394.33333333,21299655.25806452,22977923.933333334,19653089.214285716,0.0,1.26652,7.3626774193548385,13.913166666666664,19.467064516129035,25.122400000000003,26.186285714285717,0.0,6.877039999999999,13.688548387096777,20.4289,24.95490322580645,30.574266666666663,30.671071428571427,0.0,-3.2376400000000003,1.5956774193548386,7.6581,14.233129032258065,20.0025,22.269357142857142,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,29.0,28.0,28.0,10.0,0.0,31.1605,91.655,206.057,355.599,484.521,593.477,0.0,0.537,1.579,3.032,4.823,6.559,7.8925,0.0,4.494,4.399,4.103,4.309,3.681,4.4765,6.605
CN041,14.925,1.468,2011,0.0,10.413999999999998,111.192,417.293,862.221,1464.181,1722.514,0.0,32.207,42.583,54.752,120.384,195.575,249.719,0.0,-18.00351851851852,-59.25087096774194,-166.45896666666667,-277.98606451612903,-396.5324,-420.43375,0.0,1.1928518518518518,0.3347096774193548,0.4056333333333333,2.117161290322581,2.506366666666666,4.512,0.0,11976908.041666666,18189396.096774194,22340849.08333333,20614949.274193548,21684560.3,19154068.25,0.0,3.4748148148148146,9.128419354838709,16.447866666666666,20.672516129032257,26.38533333333333,27.84775,0.0,9.220629629629627,15.406387096774194,23.13263333333333,26.140387096774194,31.56566666666667,32.56525,0.0,-1.4143333333333332,3.202193548387097,10.093566666666668,15.26683870967742,21.42323333333333,23.476250000000004,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,31.0,29.0,29.0,28.0,8.0,0.0,53.879000000000005,156.813,323.227,499.033,624.303,730.6320000000001,0.0,0.755,2.5405,4.477,6.5805,8.2335,9.6145,0.0,4.236,4.174,3.7965,3.804,3.4335,3.961,5.612
CN042,13.08,1.433,2011,0.0,36.646,168.96499999999995,518.632,1012.78,1585.145,1680.446,0.2799999999999999,34.923,69.419,102.557,185.112,495.178,498.484,-4.3704,-24.48332142857143,-51.80912903225807,-114.50726666666668,-210.744,-163.84053333333333,-85.90324999999999,0.0559999999999999,1.23725,1.1127741935483872,1.1046,2.6630645161290323,10.335533333333332,0.8265,12560027.9,11770905.205357144,16115540.39516129,19777890.933333334,20576280.05645161,18329701.166666668,21694720.0,1.4054,6.187178571428572,10.472129032258064,17.97556666666667,22.26025806451613,25.398833333333336,30.14525,6.444599999999999,11.606107142857145,15.708483870967743,23.604366666666667,27.56267741935484,29.343200000000003,33.4875,-3.2198,1.3378214285714285,5.2701935483870965,12.580900000000002,16.85674193548387,21.626966666666664,27.01625,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,29.0,29.0,27.0,20.0,4.0,0.0,55.286,149.309,265.659,384.787,505.048,613.572,0.0,0.8665,2.37,3.957,5.5815,7.5365,9.126,6.011,5.991,5.957,5.7295,5.411,6.1005,5.769500000000001,5.025
CN043,12.106,1.391,2011,0.0,68.562,202.532,566.007,1072.244,1319.823,0.0,13.721,45.647,102.692,186.975,285.657,506.294,0.0,-10.726130434782608,-32.5095,-42.11109677419355,-64.17706666666668,-97.7401935483871,-59.72721428571429,0.0,0.5965652173913043,1.1402142857142856,1.8401612903225808,2.809433333333333,3.1832903225806453,15.759785714285714,0.0,10097256.195652174,10834100.982142856,13292423.064516127,16587138.858333332,19077725.22580645,13374769.42857143,0.0,2.4668260869565217,7.998928571428571,10.593354838709676,18.43583333333333,22.650225806451616,24.004214285714287,0.0,5.774826086956522,12.769357142857142,15.084129032258064,23.0683,27.626,27.128071428571428,0.0,-0.9066521739130436,3.5533214285714285,6.160064516129032,13.911133333333334,17.601548387096773,21.06571428571429,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,29.0,25.0,26.0,5.0,0.0,36.373000000000005,96.284,177.619,274.04200000000003,393.732,514.518,0.0,0.5605,1.864,3.5655,5.192,6.906499999999999,8.725,0.0,7.103,7.0725,7.088,7.0665,6.891,7.760999999999999,0.0,5.76
CN044,11.814,1.393,2011,82.863,323.873,607.459,1084.786,1649.159,1712.666,0.0,11.225,58.501,103.935,164.197,370.562,372.408,0.0,-17.94995652173913,-49.965821428571424,-73.19648387096774,-130.11596666666665,-74.42632258064516,-73.42699999999999,0.0,0.4880434782608695,1.6884285714285716,1.4656129032258065,2.0087333333333333,6.656935483870968,0.6153333333333334,0.0,11049847.043478262,11119928.705357144,12217946.564516127,17966298.166666668,17245406.93548387,21826095.33333333,0.0,9.893652173913043,14.9275,15.467935483870969,22.2309,24.52558064516129,27.489,0.0,13.954652173913043,19.25096428571429,19.606193548387097,26.712566666666664,28.38525806451613,31.592,0.0,6.82195652173913,11.435714285714283,12.196516129032258,18.3079,21.20619354838709,23.62366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,30.0,27.0,17.0,3.0,0.0,53.56699999999999,133.589,221.494,318.788,450.594,559.188,0.0,1.035,2.7695,4.699,6.463,8.468,10.073,0.0,6.306,6.374499999999999,6.404,6.140000000000001,6.73,6.248,0.0,4.56
CN045,12.411,1.496,2011,17.846999999999994,219.054,422.472,861.478,1398.935,1505.564,0.0,18.548,68.207,169.912,228.073,432.629,440.423,0.0,-9.26175,-30.320821428571428,-2.296483870967742,-16.668100000000003,39.243806451612905,23.0436,0.0,0.7728333333333334,1.7735357142857142,3.280806451612903,1.9387,6.598580645161291,1.5588000000000002,0.0,8758769.0625,9272890.9375,9126049.45967742,14864193.383333333,18479646.54838709,20785960.8,0.0,6.7545,13.505964285714288,12.881870967741936,20.953533333333333,23.65732258064516,27.6458,0.0,9.802916666666668,17.560392857142855,16.68338709677419,25.15666666666667,28.057806451612905,31.925400000000003,0.0,4.4245833333333335,10.096535714285713,9.91367741935484,17.0947,19.702483870967743,23.9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,26.0,27.0,18.0,5.0,0.0,44.43300000000001,107.995,175.798,258.715,381.506,486.899,0.0,0.917,2.564,4.4485,6.048,7.974,9.558,0.0,6.69,6.6805,6.814,6.738,6.94,6.53,0.0,4.319
CN046,11.719,1.364,2011,70.39,432.559,832.641,1363.395,2007.439,2165.649,0.0,1.623,20.814,57.99,119.269,233.751,246.638,0.0,-8.774125000000002,-50.1685,-113.22974193548389,-178.64363333333333,-220.84535483870968,-245.96885714285716,0.0,0.202875,0.6853928571428571,1.199225806451613,2.0426333333333333,3.692967741935484,1.841,0.0,10469580.25,13301298.267857144,12305565.387096774,18973850.53333333,19794654.612903222,23487938.285714287,0.0,15.11875,19.254607142857143,19.225870967741933,24.0118,27.09561290322581,28.92142857142857,0.0,17.831,23.66471428571429,22.841,28.1855,31.14370967741936,33.61842857142857,0.0,12.894625,16.071464285714285,16.475225806451615,20.825566666666663,23.99067741935484,25.322857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,31.0,26.0,23.0,7.0,0.0,0.0,83.517,213.979,357.347,515.399,630.065,0.0,0.574,1.9075,4.083,5.949,8.12,9.676,0.0,6.1715,6.071,6.12,5.798,5.792,5.397,0.0,4.376
CN050,12.526,1.429,2011,0.0,71.90899999999999,200.117,532.206,998.767,1538.962,1561.471,2.657,38.553,104.112,168.041,286.281,469.869,470.834,-4.6822,-13.895535714285714,-17.01967741935484,-8.774766666666668,-42.01609677419355,-16.492500000000003,16.386999999999993,0.2657,1.282,2.1148064516129037,2.1309666666666667,3.814193548387097,6.1196,0.965,8424205.85,8613977.125,11046911.387096774,14031018.108333332,17800498.322580647,18141994.85,21994874.0,3.9718,8.597321428571428,10.40667741935484,17.389633333333332,21.37035483870968,24.3265,28.829,6.9705,12.317392857142858,14.162096774193548,21.344766666666665,25.869,27.78203333333333,31.934,1.0157,4.909857142857143,6.410258064516129,13.1444,16.43232258064516,20.50243333333333,24.624,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,28.0,26.0,25.0,24.0,1.0,0.0,33.83,95.808,181.048,304.804,477.503,616.001,0.402,1.485,3.1675,4.853,6.7675,9.514,0.0,6.6465,6.6135,6.574,6.5945,6.295,6.4695,6.028,5.493
CN051,12.899,1.434,2011,0.0,51.852,151.13199999999998,472.405,894.336,1401.578,1625.264,2.728,32.423,73.282,108.343,264.608,418.307,526.497,0.1984999999999999,-8.438892857142857,-31.55458064516129,-64.63096666666667,-93.74458064516128,-67.34476666666667,0.4450769230769204,1.364,1.0605357142857144,1.3180322580645163,1.1687,5.040806451612903,5.1233,8.322307692307692,8354094.75,10195715.982142856,12380328.177419355,15620254.75,17667481.403225806,17995844.8,14017784.653846154,3.1445,7.825357142857143,9.490032258064517,17.0291,19.93067741935484,23.228066666666667,23.526615384615383,6.723000000000001,11.941107142857144,13.597967741935484,21.48473333333333,24.47154838709677,27.080433333333332,26.863846153846158,-0.4649999999999999,3.74925,5.207322580645161,12.443333333333332,15.216290322580644,19.14626666666667,20.409230769230767,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,30.0,30.0,22.0,23.0,7.0,0.0,58.57299999999999,156.537,266.195,387.23,530.679,685.701,0.0,1.036,2.7295,4.203,6.003,8.3245,10.3985,6.767,6.6530000000000005,6.495,6.337,6.263,6.221,6.552,5.147
CN052,13.061,1.533,2011,0.0,56.211,101.483,319.821,664.126,1071.242,1168.657,8.411999999999999,35.478,86.286,155.991,248.38,513.649,524.049,0.109375,-11.970464285714286,-33.608483870967746,-37.04056666666667,-73.77064516129032,-11.543699999999996,54.26833333333334,1.0515,0.9666428571428572,1.6389677419354838,2.3235,2.980290322580645,8.8423,1.7333333333333332,8457957.5,12229328.625,12015295.741935484,14056105.733333332,19505371.629032254,16671693.4,21706896.0,-0.9515,6.756178571428571,6.755387096774194,13.597933333333334,17.426612903225806,19.89053333333333,22.555833333333336,2.2075,12.476964285714288,11.675064516129034,18.46343333333333,23.03067741935484,24.1708,26.731166666666667,-2.9255,2.22625,3.000451612903225,9.690566666666664,12.429580645161291,16.224233333333334,18.732666666666667,8.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,30.0,30.0,28.0,14.0,6.0,0.0,40.888000000000005,109.543,193.974,299.722,431.631,542.379,0.0,0.8755,2.2885,3.58,5.205500000000001,7.4695,9.152,8.0445,7.9735,7.768,7.6875,7.368,7.672,7.4915,2.765
CN053,12.971,1.41,2011,0.0,117.516,244.668,524.5749999999999,880.4689999999999,1281.65,1481.118,1.879,13.191,73.59,134.652,245.048,470.586,550.6,0.197,-35.261857142857146,-103.1037741935484,-147.21633333333332,-184.9647419354839,-140.54776666666666,-74.2178,1.879,0.404,1.9483548387096772,2.0354,3.561161290322581,7.517933333333334,5.334266666666666,11041521.0,17517366.035714287,15349129.35483871,19173990.766666666,19666904.129032254,17977847.1,17568535.533333335,5.527,10.45025,10.233193548387096,15.650233333333334,17.800451612903224,19.6927,19.617866666666668,10.798,17.308678571428572,15.879483870967745,21.63406666666667,23.284903225806453,24.322166666666664,23.62953333333333,2.08,4.564392857142857,5.688967741935484,10.7169,13.06967741935484,15.8951,16.3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,29.0,27.0,24.0,15.0,9.0,0.0,76.624,185.678,287.106,385.439,501.168,631.7625,0.0,1.21,3.048,4.62,6.2155000000000005,8.272,10.216,7.907,7.5865,7.239,7.106999999999999,7.184,7.6,7.592,3.979
CN054,13.005,1.461,2011,0.0,0.0,0.0,4.681999999999999,90.471,279.884,378.311,3.414,50.341,194.631,246.109,356.445,489.301,605.384,1.681,-10.231892857142856,6.551741935483871,21.41033333333333,-16.997645161290322,-21.97776666666667,22.464071428571422,3.414,1.6759642857142858,4.654516129032258,1.7159333333333333,3.5592258064516127,4.428533333333333,8.291642857142858,14144402.0,19061758.89285714,20544166.387096774,23750166.066666663,23620150.41935484,20808138.5,17406287.07142857,-1.636,-0.1880714285714285,2.371806451612903,5.257333333333333,9.002258064516129,12.633766666666666,13.3505,2.74,5.204785714285714,7.259806451612904,10.730966666666664,14.449516129032258,17.774833333333333,17.787214285714285,-6.059,-5.339785714285715,-2.7226129032258064,0.1996333333333333,4.16,8.408533333333333,10.137142857142855,1.0,28.0,31.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,24.0,30.0,25.0,25.0,7.0,0.0,40.866,101.589,168.141,256.672,371.414,488.7615,0.0,0.8355000000000001,2.002,2.98,4.34,5.7755,6.9475,5.72,5.631,5.68,5.672499999999999,5.73,5.886,6.1945,6.627
CN061,12.801,1.465,2011,0.0,2.147,33.474,285.681,657.0509999999999,1186.715,1431.267,0.0,21.516,31.335,48.609,124.396,166.565,239.045,0.0,-17.133222222222223,-60.20732258064516,-147.98613333333333,-255.75770967741937,-371.5277333333333,-399.24642857142857,0.0,0.796888888888889,0.3167419354838709,0.5758,2.4447419354838718,1.4056333333333333,5.177142857142857,0.0,12162893.222222222,18065029.51612903,20997894.616666667,20766287.241935484,22168644.33333333,18981898.64285714,0.0,1.7083333333333333,5.055451612903226,14.721666666666666,18.29967741935484,23.975466666666662,23.788,0.0,7.091222222222222,11.154548387096774,21.094,24.308516129032256,29.65073333333333,28.771,0.0,-3.220111111111111,-0.9591935483870968,8.017199999999999,12.138935483870968,17.99816666666667,19.223142857142857,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,29.0,27.0,27.0,10.0,0.0,28.905,83.96,173.987,287.172,401.381,507.9155,0.0,0.5705,1.64,2.7,4.2125,5.9195,7.2625,0.0,3.922,3.797,3.481,3.836,3.386,3.8325,4.676
CN062,12.84,1.465,2011,0.0,0.0,5.714999999999999,173.101,452.887,895.586,1218.545,0.0,8.23,18.411,24.86,65.23,103.292,150.63,0.0,-13.783894736842106,-54.79854838709678,-149.8491,-278.45438709677416,-412.4257666666666,-479.8387142857143,0.0,0.4331578947368421,0.3284193548387097,0.2149666666666666,1.302258064516129,1.2687333333333333,2.2541904761904763,0.0,13831679.10526316,18872144.83870968,22091437.466666665,22111100.41935484,22451083.33333333,22532572.85714286,0.0,-1.3508421052631578,0.2561935483870967,11.688633333333334,15.345354838709678,21.076633333333334,21.699,0.0,4.410210526315789,6.740258064516129,18.3595,21.464451612903225,26.999566666666663,27.73661904761905,0.0,-6.928526315789473,-6.044677419354838,4.269966666666666,8.827741935483871,14.561933333333334,15.491095238095236,0.0,19.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,30.0,29.0,28.0,18.0,0.0,14.887999999999998,38.824,71.448,123.709,216.04,350.049,0.0,0.256,0.7295,1.203,1.9655,3.257,4.758,0.0,3.21,3.141,2.682,2.952,2.8675,3.305,5.202
CN063,13.39,1.445,2011,0.0,0.0,1.2379999999999995,83.469,251.828,563.869,788.5029999999999,0.0,7.458,17.447,36.379,79.991,148.47,190.541,0.0,-12.558333333333334,-54.84177419354839,-126.78166666666668,-226.8136129032258,-315.9587333333333,-344.42400000000004,0.0,0.4143333333333333,0.3222258064516129,0.6310666666666667,1.4068387096774193,2.282633333333333,2.0033809523809523,0.0,15825285.388888888,19915916.41935484,22540174.133333333,21698216.54838709,22084340.716666665,21868442.47619048,0.0,-1.7279444444444445,-1.0659677419354838,8.201566666666666,11.696516129032258,16.72136666666667,17.01685714285714,0.0,4.044555555555556,5.125903225806451,14.407933333333334,17.817193548387095,22.459966666666663,22.630857142857145,0.0,-7.378277777777778,-6.682129032258065,1.1812,5.605258064516129,10.8295,11.815714285714286,0.0,18.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,30.0,31.0,25.0,20.0,0.0,13.6495,36.596,69.193,124.473,219.503,348.837,0.0,0.1975,0.5835,1.058,1.768,2.9165,4.305,0.0,4.12,4.048,3.9245,4.091,4.0085,4.395,7.421
CN064,12.016,1.441,2011,0.0,0.0,16.403,204.906,529.733,1033.73,1341.338,0.0,8.877,13.177,17.547,40.115,56.39,80.107,0.0,-16.51442857142857,-66.68064516129031,-174.7088666666667,-318.35809677419354,-491.3061666666666,-596.3862777777778,0.0,0.4227142857142857,0.1387096774193548,0.1456666666666666,0.7280000000000001,0.5425,1.317611111111111,0.0,13275376.07142857,18958218.35483871,22195325.85,22043646.322580647,23240069.366666667,22977947.444444444,0.0,-0.5066666666666667,1.548483870967742,12.5988,16.798290322580645,23.1199,23.409333333333333,0.0,5.069761904761905,7.949032258064516,19.086066666666667,22.925387096774195,29.16013333333333,29.555666666666664,0.0,-6.1229523809523805,-4.843935483870968,5.232066666666666,9.760419354838708,16.006733333333333,16.831166666666668,0.0,21.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,30.0,29.0,17.0,0.0,13.7085,35.703,63.31,103.526,181.907,293.0445,0.0,0.2319999999999999,0.6295000000000001,1.032,1.5975,2.625,3.86,0.0,3.333,2.944,2.317,2.919,2.189,3.5495,7.461
