adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_gdd10,max_cum_gdd11,max_cum_gdd12,max_cum_prec1,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,max_cum_prec10,max_cum_prec11,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_cum_cwb10,mean_cum_cwb11,mean_cum_cwb12,mean_prec1,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_prec10,mean_prec11,mean_prec12,mean_rad1,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_rad10,mean_rad11,mean_rad12,mean_tavg1,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tavg10,mean_tavg11,mean_tavg12,mean_tmax1,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmax10,mean_tmax11,mean_tmax12,mean_tmin1,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,mean_tmin10,mean_tmin11,mean_tmin12,tmin<0p1,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmin<0p10,tmin<0p11,tmin<0p12,tmax>35p1,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,tmax>35p10,tmax>35p11,tmax>35p12,prec<1p1,prec<1p6,prec<1p7,prec<1p8,prec<1p9,prec<1p10,prec<1p11,prec<1p12,max_cum_fpar1,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_fpar10,max_cum_fpar11,max_cum_fpar12,max_cum_ndvi1,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,max_cum_ndvi10,max_cum_ndvi11,max_cum_ndvi12,mean_ssm1,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,mean_ssm10,mean_ssm11,mean_ssm12,yield
ZA-A1-0005,11.833,1.422,2018,1260.152,0.0,0.0,98.815,308.884,499.75100000000003,726.079,977.082,579.583,0.0,0.0,24.832,54.012,161.354,291.725,462.685,-234.0248620689655,0.0,0.0,-36.239333333333335,-130.0823,-161.2857741935484,-224.94373333333334,-207.53206451612903,4.030965517241379,0.0,0.0,0.8277333333333333,0.9726666666666667,3.4626451612903226,4.3457,5.514838709677419,25049511.724137932,0.0,0.0,15814863.966666667,18536669.05,20854665.83870968,23577697.933333334,21611249.419354837,19.761034482758618,0.0,0.0,12.951333333333334,17.0023,16.113806451612906,17.456799999999998,18.096870967741935,26.90796551724138,0.0,0.0,20.510766666666665,24.9471,23.677451612903226,25.116533333333333,24.863000000000003,14.325758620689655,0.0,0.0,6.919266666666667,9.985066666666667,10.168774193548385,11.364266666666667,13.403548387096773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,21.0,15.0,12.0,3.0,704.849,0.0,66.462,159.83700000000002,257.829,370.659,514.817,10.957,0.0,1.438,2.866,4.095,5.965,8.344,5.077310344827586,0.0,0.0,4.7328,4.4566333333333334,5.15841935483871,5.104233333333334,5.423645161290323,6.7
ZA-A1-0006,11.462,1.491,2018,1716.819,0.0,2.4730000000000008,113.267,385.929,652.562,977.4159999999999,1352.009,195.996,0.0,0.0,1.051,7.646,58.748000000000005,101.029,176.18099999999998,-830.4466538461539,0.0,-3.426,-64.6108064516129,-214.50383333333332,-346.57158064516125,-524.0738333333334,-645.232935483871,0.7621153846153846,0.0,0.0,0.03390322580645161,0.21983333333333333,1.6484516129032258,1.4093666666666667,2.424258064516129,28377059.230769232,0.0,14374426.0,18012728.580645163,22603233.866666667,24470291.774193548,27937162.8,26868778.16129032,24.03115384615385,0.0,12.473,13.370483870967742,19.088733333333334,18.601064516129032,20.828466666666667,22.08364516129032,31.19388461538461,0.0,19.113,21.444709677419358,27.248299999999997,26.25303225806452,28.889533333333336,29.432741935483868,17.05376923076923,0.0,5.78,6.123161290322581,11.060066666666668,11.509677419354839,13.236733333333332,15.589064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,31.0,27.0,21.0,20.0,19.0,414.71799999999996,0.0,64.843,125.991,187.98,251.663,321.754,6.473,0.0,0.986,1.996,2.817,3.916,5.164,2.1535384615384614,0.0,2.441,2.27258064516129,1.9673333333333332,2.891096774193548,2.2845333333333335,2.9600645161290324,4.7
ZA-A1-0007,10.142,1.543,2018,1473.974,0.0,0.0,97.198,343.496,575.093,855.367,1168.734,363.797,0.0,0.0,0.799,12.975999999999999,113.519,193.151,327.451,-569.4115,0.0,0.0,-58.823677419354844,-198.58903333333333,-289.00061290322583,-407.11373333333336,-447.64232258064516,1.397923076923077,0.0,0.0,0.025774193548387097,0.4059,3.2433225806451613,2.6544000000000003,4.33225806451613,28320887.384615384,0.0,0.0,18208586.70967742,21904963.033333335,23433062.93548387,26822259.166666668,25247795.903225806,21.740000000000002,0.0,0.0,12.861483870967742,18.209933333333332,17.470870967741934,19.342466666666667,20.108612903225804,29.150115384615386,0.0,0.0,20.814,26.281266666666667,24.97616129032258,27.313466666666667,27.014709677419354,14.738538461538461,0.0,0.0,5.649451612903226,10.141,10.635612903225807,12.088666666666667,14.555225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,31.0,27.0,20.0,18.0,12.0,548.709,0.0,61.988,124.181,194.749,279.678,394.965,8.533,0.0,1.03,2.113,3.074,4.493,6.439,3.4985,0.0,0.0,3.436193548387097,3.0917666666666666,3.7379032258064515,3.5245333333333333,3.984451612903226,5.8
ZA-A1-0008,11.381,1.507,2018,1260.6299999999999,0.0,0.0,73.386,285.689,486.499,717.999,986.693,447.458,0.0,0.0,2.55,24.89,124.263,222.173,390.857,-421.52299999999997,0.0,0.0,-52.102964285714286,-175.34046666666666,-246.3321612903226,-337.96313333333336,-341.5469677419355,1.951758620689655,0.0,0.0,0.09107142857142857,0.7446666666666667,3.2055806451612905,3.2636666666666665,5.441419354838709,27095472.96551724,0.0,0.0,18171145.14285714,21138860.233333334,22886313.241935484,25566002.666666668,24390139.774193548,19.446103448275863,0.0,0.0,12.290535714285713,17.076766666666668,16.420903225806452,17.716666666666665,18.667548387096772,26.851586206896553,0.0,0.0,20.383285714285712,25.381733333333333,23.935612903225806,25.60346666666667,25.411193548387097,13.15651724137931,0.0,0.0,5.324035714285714,9.407066666666667,10.023645161290323,11.108166666666667,13.513838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,28.0,25.0,18.0,15.0,10.0,576.573,0.0,39.587999999999994,98.824,166.587,256.582,392.596,9.254,0.0,1.037,2.099,3.042,4.564,6.793,4.889275862068965,0.0,0.0,3.897464285714286,3.6597999999999997,4.922580645161291,4.8838,5.347354838709678,6.0
ZA-A1-0009,12.851,1.516,2018,2099.0,0.0,5.2170000000000005,213.307,544.978,904.785,1282.985,1703.427,215.881,0.0,0.128,1.5030000000000001,7.031000000000001,65.319,124.123,198.946,-736.7443703703705,0.0,-3.363,-61.36348387096774,-202.54413333333335,-326.98887096774195,-479.15843333333333,-583.2782580645161,0.6272222222222221,0.0,0.128,0.04435483870967742,0.1842666666666667,1.8802580645161289,1.9601333333333335,2.4136451612903227,26973122.48148148,0.0,15659349.0,18281844.387096774,21546950.833333332,23199667.741935484,25464827.4,24061647.0,24.65085185185185,0.0,15.217,16.712580645161292,21.0557,21.60667741935484,22.60666666666667,23.562645161290323,31.922407407407405,0.0,21.0,24.156903225806452,29.025,29.035129032258066,30.1569,30.558,18.099888888888888,0.0,10.513,9.69909677419355,13.3217,14.958451612903225,15.946766666666667,17.851193548387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,22.0,0.0,1.0,31.0,28.0,20.0,22.0,19.0,553.37,0.0,83.949,163.024,242.282,330.737,438.466,7.939,0.0,1.164,2.286,3.209,4.551,6.298,2.994333333333333,0.0,3.118,2.8769354838709678,2.4708666666666668,3.281354838709677,3.1022000000000003,3.76058064516129,7.5
ZA-A1-0001,12.089,1.492,2019,0.0,7.679,128.883,180.16,281.717,537.607,764.924,1025.527,0.0,2.042,36.11600000000001,83.605,144.53900000000002,162.296,196.00300000000001,209.181,0.0,-0.334,-8.016129032258066,-41.47206451612903,-52.5862,-149.91725806451615,-290.98963333333336,-411.71828,0.0,1.021,1.099161290322581,1.5319032258064516,2.0311333333333335,0.5728064516129032,1.1235666666666666,0.5271199999999999,0.0,6618939.75,10453791.435483871,12665627.951612903,17328513.0,22869474.06451613,26627466.766666666,26905570.84,0.0,13.839500000000001,13.800064516129034,11.374290322580645,13.185966666666667,18.254516129032258,17.577233333333332,20.424120000000002,0.0,17.349,20.33348387096774,16.969838709677422,19.0111,25.391129032258064,24.267666666666667,27.0216,0.0,9.1115,8.220870967741936,6.6446129032258066,8.308200000000001,12.278709677419354,11.9864,15.084159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,24.0,19.0,21.0,25.0,23.0,23.0,0.0,204.658,427.50699999999995,640.2669999999999,802.332,912.228,1022.819,0.0,2.477,4.395,6.854,8.600999999999999,10.056,11.176,0.0,3.7664999999999997,3.666451612903226,3.7999677419354843,3.9278666666666666,3.4056451612903227,3.403966666666667,3.4144,9.0
ZA-A1-0002,12.173,1.457,2019,1134.415,0.0,3.7119999999999997,48.101,160.26,355.139,575.714,886.735,362.459,0.0,0.511,45.909,94.194,135.331,197.894,292.314,-455.29144,0.0,-4.9286666666666665,-24.273612903225807,-71.84909999999999,-172.9607419354839,-293.64206666666666,-374.0100322580645,2.8057999999999996,0.0,0.17033333333333334,1.464451612903226,1.6095,1.327,2.0854333333333335,3.0458064516129033,25748510.72,0.0,14180551.666666666,14716615.870967742,19367738.75,23118668.774193548,26152056.433333334,25533423.06451613,19.9072,0.0,11.014333333333333,10.464290322580647,13.434466666666667,16.18558064516129,17.33376666666667,20.032935483870965,27.245639999999998,0.0,19.33566666666667,17.325806451612905,21.3392,23.97793548387097,25.517333333333333,27.461258064516127,14.073319999999999,0.0,4.442333333333333,5.025,6.902666666666666,8.890161290322581,10.2873,14.026677419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,20.0,23.0,20.0,17.0,15.0,688.657,0.0,107.7,216.79399999999998,327.742,432.092,546.732,9.381,0.0,1.116,2.696,4.293,5.816,7.516,4.27092,0.0,4.273666666666666,4.473354838709677,4.431933333333333,4.151548387096774,4.0414,4.244548387096774,6.0
ZA-A1-0003,11.357,1.479,2019,1876.149,0.0,33.759,125.815,326.159,699.167,1133.324,1665.333,54.411,0.0,0.013,4.638,12.514,23.497,29.665,43.775999999999996,-1050.1760833333333,0.0,-22.504266666666663,-98.51929032258064,-228.8021,-404.964,-626.3838666666667,-881.145193548387,0.88625,0.0,0.0008666666666666666,0.14919354838709678,0.26253333333333334,0.3542903225806452,0.2056,0.4551935483870968,29537584.333333332,0.0,14938993.666666666,17299248.741935484,21921160.566666666,26148838.322580647,29149346.6,30109230.19354839,27.567999999999998,0.0,12.177266666666666,12.485709677419356,16.461133333333333,22.03251612903226,24.4719,27.16158064516129,35.74583333333333,0.0,21.220533333333332,21.18983870967742,25.909499999999998,30.318032258064516,32.95706666666667,35.42496774193548,19.071916666666667,0.0,4.784666666666666,4.798774193548387,7.275566666666666,13.161225806451613,15.193533333333333,18.197548387096774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,13.0,17.0,8.0,0.0,15.0,30.0,28.0,29.0,27.0,26.0,825.5550000000001,38.948,173.394,330.113,488.7,624.307,738.119,8.072,0.617,1.667,3.204,4.766,6.162,7.383,1.4778333333333336,0.0,2.3616666666666664,2.2159677419354837,1.8302,1.6009032258064517,1.2887666666666666,1.2420645161290322,11.6
ZA-A1-0004,10.879,1.535,2019,1624.733,0.0,0.0,95.894,283.657,543.007,871.059,1283.885,190.961,0.0,0.0,26.208,38.551,68.936,90.45100000000001,154.426,-815.4017200000001,0.0,0.0,-40.15877419354839,-167.71296666666666,-314.8341612903226,-491.4867666666667,-678.6832258064517,1.4614000000000003,0.0,0.0,0.8454193548387097,0.4114333333333333,0.9801612903225806,0.7171666666666667,2.063709677419355,28049414.48,0.0,0.0,17228879.032258064,22558043.733333334,25522971.451612905,28358321.533333335,27999273.80645161,23.63392,0.0,0.0,12.584999999999999,16.022100000000002,18.366129032258065,20.935066666666668,23.316967741935485,31.636799999999997,0.0,0.0,20.52532258064516,25.1617,26.446677419354838,29.238,31.57496774193548,16.11744,0.0,0.0,5.301612903225807,7.1470666666666665,10.201387096774193,12.821,15.625064516129033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,27.0,26.0,28.0,25.0,17.0,406.68,0.0,61.196,120.292,180.897,241.463,309.489,6.369,0.0,0.737,1.733,2.758,3.787,4.927,3.23268,0.0,0.0,3.7619032258064515,3.0218333333333334,3.318935483870968,3.020866666666667,2.6623548387096774,4.3
ZA-A1-0005,11.833,1.422,2019,1357.88,0.0,0.0,104.686,295.69100000000003,486.48,734.208,1063.816,476.35,0.0,0.0,46.983999999999995,93.093,164.603,232.195,373.743,-344.87124137931033,0.0,0.0,-21.579933333333333,-92.10013333333333,-165.43296774193547,-245.23036666666667,-306.5946451612903,3.538172413793103,0.0,0.0,1.5661333333333332,1.5369666666666668,2.306774193548387,2.2530666666666668,4.566064516129033,22882233.155172415,0.0,0.0,14928616.233333332,20044292.633333333,22110807.35483871,24563147.766666666,23448578.80645161,20.14013793103448,0.0,0.0,13.162066666666668,16.2837,16.088451612903228,18.25613333333333,20.632516129032258,27.00548275862069,0.0,0.0,20.2585,24.69633333333333,23.826064516129033,26.163833333333333,28.05625806451613,14.88493103448276,0.0,0.0,7.347466666666667,9.216966666666668,9.298935483870968,11.7474,15.11025806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0,21.0,20.0,15.0,3.0,720.419,0.0,69.12299999999999,177.258,291.61,406.665,543.195,10.89,0.0,1.121,2.75,4.533,6.328,8.422,5.1098275862068965,0.0,0.0,5.124266666666667,4.9199,5.017870967741936,5.1226666666666665,4.729451612903226,6.0
ZA-A1-0006,11.462,1.491,2019,1906.836,0.0,5.569000000000001,153.78,396.956,714.239,1083.476,1531.632,179.714,0.0,0.0,7.2989999999999995,14.843,37.571,56.105,129.464,-904.4804615384614,0.0,-4.668,-69.05603225806452,-224.96566666666666,-396.7646129032258,-590.4370666666667,-795.174806451613,1.9326923076923077,0.0,0.0,0.23545161290322578,0.25146666666666667,0.7331612903225806,0.6178,2.36641935483871,27234073.192307692,0.0,16835014.0,18209574.129032258,23188742.733333334,25853724.35483871,28148690.5,27457855.677419353,24.430923076923076,0.0,15.569,14.631741935483872,17.9525,20.234935483870967,22.3079,24.45664516129032,31.704230769230772,0.0,24.446,22.486806451612903,26.920266666666667,27.888967741935485,29.938733333333335,32.04593548387097,17.558884615384617,0.0,5.672,7.365225806451613,9.127066666666668,12.359935483870968,14.678133333333333,17.10967741935484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,1.0,29.0,28.0,29.0,25.0,17.0,358.021,0.0,58.893,114.624,168.847,221.832,277.754,5.86,0.0,0.717,1.675,2.616,3.57,4.556,2.572576923076923,0.0,2.656,2.5363548387096775,1.9999,2.307516129032258,1.9277666666666666,2.0215806451612903,3.25
ZA-A1-0007,10.142,1.543,2019,1656.016,0.0,0.0,152.404,392.628,660.963,972.403,1356.388,326.44,0.0,0.0,5.483,14.54,62.731,105.875,233.93,-685.2737692307692,0.0,0.0,-67.10922580645162,-220.13593333333333,-366.62651612903227,-513.9546666666666,-659.7967419354839,3.558076923076923,0.0,0.0,0.17687096774193548,0.3019,1.554548387096774,1.4381333333333333,4.130806451612903,26338781.076923076,0.0,0.0,17862738.870967742,23050521.8,25482644.83870968,27084416.166666668,26679689.80645161,21.524153846153848,0.0,0.0,14.820290322580645,17.91776666666667,18.655967741935484,20.381333333333334,22.386612903225807,28.48442307692308,0.0,0.0,22.650709677419357,26.6783,26.623032258064516,28.1602,29.896870967741936,15.58173076923077,0.0,0.0,7.529580645161291,9.2831,10.448322580645161,13.1471,15.690645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,29.0,26.0,25.0,23.0,16.0,501.00800000000004,0.0,57.137,115.178,178.019,251.75300000000001,349.043,7.836,0.0,0.756,1.787,2.918,4.197,5.672,3.9478461538461542,0.0,0.0,3.4664193548387097,2.9514,3.398806451612903,3.392333333333333,3.159967741935484,5.4
ZA-A1-0008,11.381,1.507,2019,1427.581,0.0,0.0,122.819,341.46000000000004,547.662,804.444,1142.378,397.276,0.0,0.0,10.963000000000001,27.951,92.447,147.363,273.475,-558.8398275862069,0.0,0.0,-54.16435714285715,-185.96300000000002,-303.42758064516124,-411.40233333333333,-529.7710967741936,4.269,0.0,0.0,0.3915357142857143,0.5662666666666667,2.080516129032258,1.8305333333333331,4.0681290322580645,25104683.931034483,0.0,0.0,17383973.73214286,22619539.8,24507976.032258064,26232233.266666666,26122767.19354839,19.83458620689655,0.0,0.0,14.208642857142857,17.196900000000003,16.61648387096774,18.5594,20.901096774193547,26.838482758620692,0.0,0.0,22.103357142857142,25.8992,24.825806451612905,26.492433333333334,28.503096774193548,14.448689655172414,0.0,0.0,7.191392857142858,9.0711,8.980516129032258,11.8094,14.635419354838708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,25.0,25.0,22.0,20.0,12.0,548.215,0.0,38.509,97.41,162.867,247.065,370.56399999999996,8.762,0.0,0.772,1.847,3.0380000000000003,4.455,6.242,5.1594482758620686,0.0,0.0,4.208,3.6753,4.619419354838709,4.7805,4.0326774193548385,5.5
ZA-A1-0009,12.851,1.516,2019,2245.905,0.0,7.073,276.329,637.269,995.845,1383.7549999999999,1856.913,255.117,0.0,0.012,3.904,9.36,25.059,71.989,163.098,-748.5561111111111,0.0,-3.681,-68.88164516129032,-222.01209999999998,-395.943129032258,-544.3063333333333,-687.3899032258064,3.408111111111111,0.0,0.012,0.12554838709677418,0.18186666666666668,0.5064193548387097,1.5643333333333334,2.9389999999999996,24295956.296296295,0.0,17013088.0,18051670.322580647,22927290.666666668,24566102.93548387,25320363.533333335,25264029.29032258,24.40711111111111,0.0,17.073,18.68567741935484,22.031333333333336,21.566967741935485,22.930333333333333,25.263161290322582,31.05574074074074,0.0,24.676,26.40703225806452,30.3832,29.164806451612904,30.094966666666668,32.506193548387095,19.06859259259259,0.0,9.745,11.377258064516129,13.625066666666667,14.125129032258066,16.584799999999998,19.06667741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,9.0,0.0,1.0,30.0,28.0,25.0,21.0,14.0,523.4,0.0,80.914,157.961,228.406,298.326,390.402,7.558,0.0,0.849,1.942,2.982,4.08,5.513,3.712962962962963,0.0,2.809,2.6027419354838712,2.1025,2.592806451612903,3.1508,3.0506129032258067,6.5
ZA-A1-0001,12.089,1.492,2020,0.0,7.677,101.852,194.08,388.658,590.613,842.336,1082.637,0.0,3.297,44.666,57.172,99.974,132.107,158.047,170.144,0.0,-0.9956666666666666,-10.870322580645162,-52.08122580645161,-129.3807,-211.87974193548388,-317.69239999999996,-464.62788,0.0,1.099,1.334483870967742,0.40341935483870967,1.4267333333333334,1.0365483870967742,0.8646666666666667,0.48388,0.0,9442272.0,10196896.096774194,13606960.306451613,17236750.2,22254012.80645161,25317811.9,28322078.56,0.0,12.559,12.962290322580646,12.967516129032258,16.48593333333333,16.51467741935484,18.390766666666664,19.61204,0.0,17.296,18.340193548387095,19.59258064516129,23.428,23.03132258064516,24.7822,26.60984,0.0,8.042333333333334,8.237225806451612,7.3868709677419355,10.537433333333333,11.056193548387098,13.192633333333333,14.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,27.0,24.0,25.0,25.0,22.0,0.0,213.063,425.627,596.912,726.298,835.951,944.6370000000001,0.0,2.535,4.946,6.8469999999999995,8.08,9.625,10.697,0.0,3.76,3.849612903225806,3.660064516129032,3.5965,3.611258064516129,3.503533333333333,3.2061599999999997,9.0
ZA-A1-0002,12.173,1.457,2020,1241.497,0.0,16.859,102.056,263.213,480.037,732.85,998.514,390.927,0.0,0.323,13.599,46.862,74.214,143.484,258.884,-479.4826666666666,0.0,-9.47175,-61.26703225806452,-154.78313333333332,-264.20351612903227,-378.6021,-463.69990322580645,5.501791666666667,0.0,0.08075,0.428258064516129,1.1087666666666667,0.8823225806451613,2.3089999999999997,3.7225806451612904,21331621.291666668,0.0,14599422.0,15627332.774193548,19473444.116666667,23856264.70967742,24162816.133333333,24174189.419354837,20.124291666666668,0.0,14.21475,12.666677419354837,15.333233333333334,16.99432258064516,18.4271,18.5698064516129,26.02125,0.0,22.76075,20.819774193548387,23.6833,25.365000000000002,25.925866666666664,25.611903225806454,15.480958333333334,0.0,7.272500000000001,5.731645161290322,7.736400000000001,9.711774193548386,12.327566666666666,12.785548387096773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,27.0,22.0,25.0,16.0,10.0,657.637,0.0,109.517,210.619,305.57,398.109,507.276,8.919,0.378,1.825,3.218,4.254,5.668,7.373,4.6475,0.0,4.0065,4.005806451612903,4.0210333333333335,3.9523225806451614,4.104533333333333,4.355032258064516,6.5
ZA-A1-0003,11.357,1.479,2020,1948.769,0.0,40.513,184.64999999999998,448.324,831.893,1305.811,1756.915,109.128,0.0,0.131,0.439,1.096,2.645,10.405,70.418,-1002.6940833333333,0.0,-29.241625,-116.4156129032258,-257.97726666666665,-454.5590322580645,-684.1429666666667,-880.6320322580646,3.2258333333333336,0.0,0.0081875,0.009935483870967743,0.0219,0.04996774193548387,0.25866666666666666,1.9359032258064515,26250269.833333332,0.0,15142173.4375,17898881.580645163,22293964.466666665,26737339.29032258,28998066.266666666,26703555.322580647,25.98783333333333,0.0,12.1881875,14.627645161290323,18.789133333333332,22.373193548387096,25.797266666666665,24.55174193548387,33.393,0.0,21.20675,24.342548387096777,27.798033333333333,31.004548387096772,34.328700000000005,32.24296774193549,19.273416666666666,0.0,4.7264375,5.7940000000000005,9.5465,12.878516129032258,16.08706666666667,17.221677419354837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,5.0,0.0,16.0,31.0,30.0,31.0,28.0,20.0,826.874,38.509,176.576,335.69,491.275,621.281,734.556,8.334,0.621,2.043,3.583,4.755,6.142,7.493,2.2059166666666665,0.0,1.9376875,1.6562580645161291,1.3728,1.209483870967742,1.1994,2.004032258064516,11.9
ZA-A1-0004,10.879,1.535,2020,1620.132,0.0,0.548,130.26,323.362,649.796,1015.767,1341.757,273.248,0.0,0.0,1.6380000000000001,5.559,9.776,73.309,208.294,-712.4476249999999,0.0,-3.175,-63.67170967741935,-196.57573333333332,-375.1642258064516,-550.8715,-648.0133548387097,2.7064166666666662,0.0,0.0,0.05283870967741936,0.13069999999999998,0.1360322580645161,2.117766666666667,4.3543548387096775,25562422.666666668,0.0,16764898.0,18013487.129032258,22491473.4,26393824.0,27444193.666666668,23578168.70967742,21.598958333333332,0.0,10.548,14.18425806451613,16.436733333333333,20.530129032258063,22.199033333333333,20.515806451612903,28.480958333333334,0.0,20.352,22.809322580645162,25.253633333333333,28.860870967741935,30.6648,27.312032258064516,16.025291666666664,0.0,3.547,6.1821935483870964,7.411166666666667,11.537935483870967,14.0931,14.76283870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,31.0,29.0,30.0,19.0,13.0,466.3,0.0,67.752,130.786,189.864,249.112,331.019,6.656000000000001,0.0,1.025,2.028,2.76,3.79,5.2010000000000005,4.081041666666667,0.0,2.735,2.3495806451612906,2.2348333333333334,1.910516129032258,3.016633333333333,4.142193548387096,5.55
ZA-A1-0005,11.833,1.422,2020,1479.244,0.0,0.0,154.394,338.211,604.101,893.436,1178.887,526.757,0.0,0.0,16.544,46.745,93.717,231.573,377.668,-309.4398620689655,0.0,0.0,-45.574064516129035,-136.94856666666666,-249.93329032258063,-299.36080000000004,-320.3291612903226,5.141,0.0,0.0,0.5336774193548387,1.0067,1.5152258064516129,4.5952,4.712741935483871,23044359.0,0.0,0.0,15896790.241935484,19845149.866666667,22578055.225806452,22896718.466666665,21688035.19354839,20.357137931034483,0.0,0.0,14.980451612903225,16.123866666666668,18.57709677419355,19.6445,19.20809677419355,26.83334482758621,0.0,0.0,22.984193548387097,24.5275,26.903645161290324,27.346466666666668,25.861903225806454,15.462137931034482,0.0,0.0,8.409516129032259,8.671233333333333,11.345903225806452,13.8375,14.023322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,24.0,21.0,8.0,8.0,724.935,0.0,102.553,198.238,288.789,390.683,531.967,10.661,0.0,1.446,2.871,3.9499999999999997,5.622,7.862,5.541517241379311,0.0,0.0,4.525645161290322,4.5709,4.46683870967742,5.161933333333334,5.4193870967741935,6.5
ZA-A1-0006,11.462,1.491,2020,1863.9850000000001,0.0,5.849,192.00900000000001,431.916,820.796,1215.792,1567.317,344.374,0.0,0.0,0.377,3.981,7.176,102.324,254.552,-698.0703599999999,0.0,-5.8004999999999995,-75.7374193548387,-219.97313333333335,-414.0402258064516,-577.1360000000001,-641.4883870967742,3.59288,0.0,0.0,0.012161290322580644,0.12013333333333334,0.10306451612903225,3.1715999999999998,4.910580645161291,25268233.24,0.0,17101749.0,18452888.387096774,23179175.533333335,26441305.870967742,27413448.933333334,23303814.56451613,21.86672,0.0,12.9245,16.005161290322583,17.9969,22.544516129032257,23.166533333333334,21.33951612903226,28.23716,0.0,23.165,24.247064516129033,26.41,30.503548387096775,31.009,27.53083870967742,16.76416,0.0,4.6685,8.300612903225806,9.2219,13.818129032258065,15.703033333333334,16.01922580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,31.0,29.0,31.0,18.0,12.0,454.382,0.0,65.673,124.916,180.938,241.125,324.206,7.167,0.0,1.006,1.982,2.692,3.76,5.207,3.3056799999999997,0.0,1.8955,1.7015806451612905,1.5218,1.3779677419354839,2.4273666666666665,3.391709677419355,4.75
