adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.395p1,tmin<0.395p2,tmin<0.395p3,tmin<0.395p4,tmin<0.395p5,tmin<0.395p6,tmin<0.395p7,tmax>36.485p1,tmax>36.485p2,tmax>36.485p3,tmax>36.485p4,tmax>36.485p5,tmax>36.485p6,tmax>36.485p7,prec<6.425p1,prec<6.425p2,prec<6.425p3,prec<6.425p4,prec<6.425p5,prec<6.425p6,prec<6.425p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
CN034,13.843,1.492,2010,1.597999999999999,37.93099999999999,125.007,311.732,757.2429999999999,1314.036,1498.424,5.636,92.432,174.553,275.975,353.223,435.493,492.129,-0.3566666666666667,24.28010714285714,60.78429032258064,60.68663333333333,33.496096774193546,-13.853333333333335,-51.45,1.8786666666666667,3.099857142857142,2.649064516129032,3.380733333333333,2.4918709677419355,2.7423333333333333,7.0795,10291469.0,10241307.25892857,14358063.838709677,17879732.916666668,19288866.35483871,21409495.566666663,18975221.375,6.472333333333334,4.939357142857142,7.848161290322581,12.484466666666666,20.691322580645163,24.87976666666667,29.3685,11.023333333333332,9.193035714285717,12.492258064516127,17.353366666666666,25.505774193548387,29.291866666666667,33.045375,2.273,1.047857142857143,3.5168064516129034,7.704133333333333,15.793967741935484,20.51783333333333,26.04475,1.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,27.0,24.0,25.0,28.0,3.0,0.0,54.664,163.058,312.47,481.129,622.1,716.576,0.0,1.0975,2.838,4.702,6.905,9.0905,10.273,6.046,6.248,6.26,6.195,5.855,5.5335,5.888,4.109,4.27541354,0.00014680199872800737,0.0121161874666913,5,train,4.300279420000001,4.073660504699799e-05,0.006382523407477483,5,train
CN035,11.511,1.369,2010,108.424,257.419,490.729,764.6759999999999,1225.03,1264.208,0.0,108.77,261.986,442.717,701.517,987.966,1005.428,0.0,30.4703,128.57492857142856,263.1239032258065,397.3554,546.2727741935485,648.8516666666667,0.0,3.6256666666666666,5.472,5.830032258064516,8.626666666666667,9.240290322580645,5.820666666666667,0.0,8826118.325,9499978.25,14557570.491935484,13602170.691666666,14993993.564516127,12457513.666666666,0.0,9.6734,11.186107142857145,13.721483870967742,15.451566666666666,21.170129032258064,19.37933333333333,0.0,14.2133,15.48567857142857,18.923,19.977866666666667,25.153580645161288,22.99133333333333,0.0,5.9851,7.587714285714286,9.17464516129032,11.8401,17.838290322580644,16.817333333333334,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,18.0,17.0,14.0,2.0,0.0,63.045,167.52100000000002,292.042,416.592,554.922,660.718,0.0,1.182,3.2965,5.4845,7.484,9.5875,11.296,0.0,8.056999999999999,8.376000000000001,8.399,8.484,8.391,8.319,0.0,3.793,3.7425477999999996,0.00012640763612499817,0.011243115054334282,5,train,3.7662986600000004,8.300383993300034e-05,0.009110644320408976,5,train
CN036,11.508,1.358,2010,41.39099999999999,153.82299999999998,337.767,596.722,1086.72,1183.695,0.0,99.01,276.997,562.561,839.303,1180.209,1193.79,0.0,16.213967741935484,143.74939285714285,365.6952258064516,531.5693,728.9141290322581,841.2066666666666,0.0,3.193870967741935,6.356678571428572,9.211741935483872,9.224733333333337,10.996967741935483,2.2635,0.0,8015110.064516129,9258008.8125,13105566.39516129,12520244.45,15432014.064516127,17568111.916666668,0.0,6.344451612903225,9.17067857142857,11.901612903225804,14.951833333333331,22.126387096774195,22.4825,0.0,10.406322580645162,13.259857142857143,16.729451612903226,19.156266666666667,26.16490322580645,26.579666666666668,0.0,2.912709677419355,5.529392857142858,7.547774193548387,11.0621,18.223129032258065,18.703166666666664,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,19.0,15.0,17.0,5.0,0.0,58.203,147.914,239.947,333.689,450.38,549.94,0.0,1.1975,2.7405,4.0545,5.621,7.464,9.01,0.0,7.434,7.919499999999999,8.047,8.293,8.395,8.2045,0.0,3.679,3.73168702,1.751149455699948e-05,0.00418467376948305,5,train,3.7499883600000006,2.22068475130004e-05,0.004712414191579556,5,train
CN037,14.446,1.493,2010,0.0,12.554999999999998,56.78,213.667,644.6899999999999,1191.262,1484.775,0.0,30.841,48.718,82.778,123.747,168.699,220.305,0.0,-4.90736,-36.538225806451614,-119.364,-222.65541935483876,-330.02503333333334,-387.8518571428572,0.0,1.23364,0.5766774193548386,1.1353333333333333,1.3215806451612904,1.4984,3.6861428571428574,0.0,10846907.945,16329677.225806452,20144363.933333334,21789920.0,23285680.216666665,21054454.60714286,0.0,2.1354,5.654516129032258,11.525933333333334,20.22396774193548,24.539066666666667,27.28521428571429,0.0,7.17384,10.825903225806451,17.0509,25.911290322580644,29.846,31.848357142857143,0.0,-2.10296,1.0770645161290324,6.440266666666667,14.74741935483871,19.44153333333333,22.978214285714284,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,31.0,29.0,28.0,29.0,11.0,0.0,19.4215,63.376000000000005,162.18800000000002,307.171,443.91,561.0645,0.0,0.372,1.2675,2.568,4.4105,6.2765,7.7165,0.0,4.871,4.78,4.439500000000001,4.238,4.12,4.303,6.381,6.30380606,2.1065222497995487e-05,0.004589686535918928,5,train,6.2972249,1.9124426345000525e-05,0.004373148333294964,5,train
CN041,14.925,1.468,2010,0.0,28.007,123.08299999999998,332.89,784.832,1369.133,1632.419,0.0,38.088,73.861,123.416,180.959,225.892,276.768,0.0,1.851222222222222,-25.013870967741934,-87.96000000000001,-152.72441935483872,-251.372,-323.80083333333334,0.0,1.4106666666666667,1.1539677419354837,1.6518333333333333,1.8562258064516128,1.4977666666666667,4.2396666666666665,0.0,10720709.462962965,15548320.58064516,18890500.6,19707150.66129032,23023252.266666666,19617462.58333333,0.0,3.618148148148148,8.010129032258064,13.271433333333333,20.898774193548388,25.7967,28.2605,0.0,8.469481481481482,13.098483870967742,18.663366666666665,26.13667741935484,30.9925,32.60041666666667,0.0,-0.5627037037037037,3.287774193548387,8.0786,15.781322580645162,20.7045,24.397,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,30.0,28.0,28.0,28.0,9.0,0.0,41.095,129.608,287.445,467.779,608.933,726.797,0.0,0.7065,2.311,4.275,6.5305,8.494499999999999,9.797,0.0,4.502,4.417,4.272,4.142,3.8825,4.281000000000001,5.552,5.46255834,8.851561674799975e-05,0.009408273845291693,5,train,5.46249816,9.023368215299766e-05,0.009499141127122896,5,train
CN042,13.08,1.433,2010,4.593999999999999,55.372,197.78,450.21,908.777,1478.196,1576.156,8.058,70.646,165.267,248.14,389.304,485.558,503.867,-0.1451999999999999,13.639107142857144,25.04241935483871,29.772700000000004,41.26412903225807,39.5737,-8.32225,1.6116,2.2352857142857143,3.052290322580645,2.762433333333333,4.553677419354838,3.2084666666666664,4.577249999999999,7617812.2,9604036.77232143,13606071.427419355,16689138.383333333,16630869.806451611,20578435.60833333,20440448.75,7.2388,6.0758214285714285,10.122516129032258,14.6975,21.11248387096774,25.300633333333334,30.81,11.5846,10.284035714285713,14.844032258064518,19.285766666666667,25.34422580645161,29.3442,34.4765,3.2356000000000003,1.8849285714285715,5.378774193548387,10.149466666666664,16.91809677419355,21.3279,27.7575,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,26.0,24.0,24.0,28.0,2.0,0.0,55.089,162.30700000000002,296.074,432.7,563.016,672.554,0.0,0.817,2.3705,4.148,6.039,8.1875,9.647,6.155,6.225,6.223,6.266,6.376,6.225,6.0855,4.912,4.80801194,1.145469475799881e-05,0.0033844785060624643,5,train,4.83171946,2.3286766077999367e-05,0.004825636339178427,5,train
CN043,12.106,1.391,2010,29.158999999999995,113.158,289.554,559.141,1032.595,1257.366,0.0,45.105,142.884,324.267,546.897,806.867,912.957,0.0,0.2547391304347828,52.440642857142855,125.36654838709676,253.3333,378.6434193548387,492.9462142857143,0.0,1.9610869565217397,3.492107142857143,5.851064516129033,7.421,8.386129032258063,7.577857142857143,0.0,7707355.641304348,9022834.142857144,12698971.451612905,13274184.466666669,14572035.64516129,15800408.69642857,0.0,6.52895652173913,8.029285714285715,11.62483870967742,15.306233333333331,21.59270967741936,22.375071428571427,0.0,10.211608695652174,11.895642857142857,16.182387096774193,19.371066666666664,25.29690322580645,25.8295,0.0,2.9701304347826087,4.246357142857143,7.256935483870968,11.4299,18.020806451612906,18.9665,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,18.0,20.0,17.0,11.0,0.0,34.458,97.147,186.344,281.70500000000004,391.347,505.9945,0.0,0.945,2.322,4.0760000000000005,5.636,7.399,9.232,0.0,7.126,7.388999999999999,7.409,7.598000000000001,7.784,7.779999999999999,0.0,5.76,5.63896092,3.479389503200083e-05,0.005898635014306346,5,train,5.6399997,2.027473179500128e-05,0.004502747138692254,5,train
CN044,11.814,1.393,2010,201.079,495.099,889.771,1318.406,1913.82,1964.978,0.0,61.161,137.766,204.491,431.706,700.855,765.097,0.0,10.452173913043476,30.776107142857143,19.485096774193547,64.07933333333332,192.5793870967742,329.0536666666667,0.0,2.659173913043478,2.7358928571428573,2.1524193548387096,7.573833333333334,8.682225806451614,21.414,0.0,9220036.847826088,10443258.160714284,15158362.85483871,13428251.583333334,16832614.79032258,11000851.5,0.0,15.062565217391306,16.820714285714285,19.05135483870968,20.607833333333332,25.52690322580645,23.372666666666664,0.0,18.774260869565214,20.74882142857143,23.46287096774194,24.249333333333333,29.17732258064516,26.305666666666667,0.0,11.82582608695652,13.628678571428573,15.288709677419355,17.612033333333333,22.49483870967742,21.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,28.0,19.0,14.0,1.0,0.0,54.181,145.923,256.03,367.282,500.078,603.918,0.0,1.114,3.0505,5.176,7.0520000000000005,9.15,10.9,0.0,6.783,6.8580000000000005,6.661,7.1065000000000005,7.247,7.859,0.0,4.443,4.46162502,1.0302459569991871e-06,0.001015010323592419,5,train,4.47135812,2.697066971998802e-06,0.0016422749380048402,5,train
CN045,12.411,1.496,2010,160.906,415.221,774.237,1164.332,1741.362,1827.715,0.0,143.955,193.211,241.4,503.59,801.412,848.21,0.0,48.02491666666666,103.7605,51.02083870967743,120.16943333333332,303.5228064516129,427.2086000000001,0.0,5.998125000000001,1.7591428571428571,1.554483870967742,8.739666666666666,9.607161290322582,9.3596,0.0,7331168.921875,10717712.625,14042002.0,11624281.1,15062559.048387095,16307658.2,0.0,13.024416666666667,15.40267857142857,17.90116129032258,19.32316666666667,24.93387096774193,23.5906,0.0,16.538708333333332,19.922464285714284,22.42961290322581,23.144266666666667,28.55003225806452,26.9324,0.0,9.847916666666666,11.49642857142857,13.942225806451614,15.99,21.62183870967742,20.4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,30.0,12.0,16.0,3.0,0.0,43.2375,114.637,203.214,296.538,411.599,506.505,0.0,1.0870000000000002,2.726,4.408,6.09,8.097999999999999,9.689,0.0,6.922499999999999,6.841,6.553,6.9765,7.221,7.325,0.0,3.87,3.98365498,2.7203568827000287e-05,0.005215704058609948,5,train,3.989476,4.255851054500081e-05,0.0065236884156894565,5,train
CN046,11.719,1.364,2010,118.33,560.917,1087.614,1663.123,2348.4,2492.829,0.0,2.997,19.197,39.005,140.39600000000002,318.29200000000003,356.695,0.0,-9.0335,-60.16514285714286,-168.3300322580645,-269.32643333333334,-278.78074193548383,-231.758,0.0,0.374625,0.5785714285714285,0.6389677419354839,3.3797,5.7385806451612895,5.486142857142857,0.0,12559334.75,14238955.089285716,18249437.741935484,18825488.933333334,20784407.48387097,18135910.14285714,0.0,21.11125,22.12667857142857,23.31022580645161,25.503633333333333,28.42570967741936,26.952714285714286,0.0,25.069,26.854535714285717,28.42758064516129,29.7801,32.68022580645161,30.227857142857143,0.0,18.134875,18.62664285714286,19.52258064516129,22.1877,25.217774193548387,24.300571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,31.0,25.0,21.0,5.0,0.0,0.0,100.952,247.068,387.794,541.487,651.151,0.0,0.603,2.091,3.897,5.359,7.377000000000001,9.192,0.0,6.25,5.986,5.418,5.7105,5.718,6.434,0.0,4.323,4.18691522,0.0003530032896370073,0.0187883817727075,5,train,4.2295292,0.0002479687713250005,0.015747024205385617,5,train
CN050,12.526,1.429,2010,17.296999999999997,89.62699999999998,281.101,546.179,966.874,1456.039,1477.954,8.219999999999999,38.636,133.001,244.092,431.451,588.912,589.871,-2.4915,-10.33532142857143,-11.707580645161288,37.0756,98.17780645161292,175.27113333333332,203.083,0.8219999999999998,1.0862857142857143,3.044032258064516,3.703033333333333,6.04383870967742,5.2487,0.959,7099289.7125,9019714.25892857,11770764.798387095,12658019.4,12429583.822580645,14677423.766666668,21815834.0,8.035,8.603821428571427,12.496580645161291,15.155933333333332,19.890806451612903,22.6255,28.235,11.503,12.22642857142857,16.627870967741938,18.84083333333333,23.420451612903225,25.86133333333333,31.208,4.468999999999999,4.945535714285714,8.13841935483871,11.1399,16.404903225806454,19.3341,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,25.0,22.0,21.0,23.0,1.0,0.0,41.949,113.557,196.162,303.988,462.351,595.681,0.458,1.515,3.249,4.957,6.9015,9.659,0.0,6.615,6.5845,6.573,6.7135,6.749,6.692,6.427,5.433,5.43542712,1.319625497700083e-05,0.0036326649965281455,5,train,5.43105232,3.4367662867002544e-05,0.005862393953582661,5,train
CN051,12.899,1.434,2010,4.859999999999999,69.102,234.316,476.911,883.264,1339.764,1579.774,1.456,26.905,74.882,141.954,255.026,387.754,468.547,-1.2574999999999998,-10.761178571428571,-45.30312903225806,-63.8384,-78.19035483870967,-40.341166666666666,-0.0433076923076893,0.728,0.9088928571428572,1.5476451612903224,2.2357333333333336,3.647483870967742,4.424266666666667,6.214846153846154,9599550.0,10884172.160714284,13393155.596774194,13744676.166666666,14074620.193548389,13672311.116666667,15261982.0,8.75,8.214607142857144,11.626806451612902,14.4065,19.42816129032258,21.53666666666667,24.782307692307693,12.9665,12.212928571428572,16.175451612903228,18.5555,23.336645161290324,24.9404,28.11053846153846,4.6525,4.305821428571429,6.769741935483871,10.019866666666667,15.52751612903226,18.2431,21.579384615384612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,31.0,29.0,27.0,23.0,7.0,0.0,62.504000000000005,162.791,261.002,355.136,465.85,597.6610000000001,0.0,0.96,2.6695,4.047,5.6595,7.772,9.747,6.408,6.378,6.25,6.269500000000001,6.302,6.5375,6.698,4.936,4.9142279,4.54576570199999e-05,0.006742229380553579,5,train,4.94485274,4.640479141300337e-05,0.006812106239116017,5,train
CN052,13.061,1.533,2010,14.814,105.496,269.16,470.52,825.227,1175.635,1273.258,6.626,24.693,73.089,189.749,388.67,668.159,686.725,-6.576875,-37.86582142857143,-110.651,-122.75236666666666,-73.13799999999999,68.54733333333334,183.03733333333332,0.82825,0.64525,1.5611612903225809,3.8886666666666665,6.416806451612903,9.3163,3.094333333333333,12774770.875,15125269.07142857,16540494.048387095,14493539.15,15010758.64516129,11548664.666666666,20027854.83333333,7.949,8.392392857142857,11.272129032258064,13.032,17.762161290322577,18.00026666666667,22.5905,14.663625,14.944392857142857,17.778225806451612,18.441966666666666,22.468258064516128,21.3273,26.7775,2.635625,2.9836071428571427,5.9114516129032255,8.564433333333334,13.860967741935484,15.313433333333334,18.826,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,30.0,25.0,21.0,13.0,4.0,0.0,47.874,117.36,185.289,264.884,377.965,480.769,0.351,1.2205,2.4955,3.595,4.927,7.007499999999999,8.695,7.485,7.3255,7.064,7.1865000000000006,7.295,7.8675,7.8795,4.094,4.0496339,0.00015860625088000513,0.012593897366582162,5,train,4.0835044,0.00024685371208001513,0.015711578917474052,5,train
CN053,12.971,1.41,2010,5.015000000000001,162.971,414.369,712.489,1128.626,1505.563,1720.961,0.022,10.884,33.928,142.663,284.652,562.973,637.859,-3.758,-56.71614285714286,-173.23948387096775,-243.0139,-268.56209677419355,-173.18316666666666,-71.88813333333333,0.022,0.3879285714285714,0.7433548387096774,3.6245,4.5802903225806455,9.277366666666666,4.9924,18613362.0,18991133.39285714,20237541.93548387,19890116.266666666,20707509.870967746,14948292.433333334,18006702.933333334,11.335,11.898142857142858,14.429612903225806,16.257333333333335,19.743774193548383,18.884566666666668,20.679866666666666,18.459,18.65217857142857,20.70364516129032,22.4346,25.200387096774197,22.919933333333333,24.829,4.475,5.555428571428571,8.442064516129033,10.710366666666664,14.927709677419356,15.7408,17.311466666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,31.0,22.0,23.0,10.0,11.0,0.0,63.586,150.05700000000002,226.99,304.501,400.162,510.22350000000006,0.0,1.04,2.568,3.872,5.224,7.1225000000000005,8.909500000000001,6.908,6.68,6.359,6.452,6.309,7.352,7.411,4.072,4.12863046,9.070071045800176e-05,0.009523692060225476,5,train,4.16760556,0.00014952525049300567,0.012228051786486909,5,train
CN054,13.005,1.461,2010,0.0,0.0,0.8669999999999991,15.189999999999994,103.13599999999998,285.037,391.136,0.542,43.052,222.002,477.804,671.706,845.254,931.645,-1.446,-11.246892857142855,14.03861290322581,163.97586666666666,258.68535483870966,328.43483333333336,376.2765,0.542,1.5182142857142855,5.77258064516129,8.526733333333333,6.254903225806452,5.784933333333333,6.170785714285714,17715452.0,18418702.07142857,20633944.677419357,22019938.466666665,21218119.16129032,20433272.466666665,18367106.42857143,-0.812,0.1708571428571428,3.358064516129033,6.2880666666666665,9.156967741935484,12.383366666666666,13.8985,5.166,5.427035714285714,8.486387096774195,11.259966666666664,13.933935483870968,17.4445,18.522142857142857,-6.717,-5.078928571428572,-2.303451612903226,0.7962333333333333,4.54941935483871,8.305033333333334,10.352285714285712,1.0,28.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,20.0,14.0,21.0,21.0,10.0,0.0,40.91,101.061,165.718,253.127,367.432,476.1375,0.0,0.7949999999999999,1.809,2.632,3.6305,4.941000000000001,5.919499999999999,5.525,5.4585,5.511,5.7,5.788,5.9855,6.1375,6.54,5.9437148,0.0017199045463399914,0.041471731894629035,5,train,6.06081188,0.000978722201757002,0.03128453614418795,5,train
CN061,12.801,1.465,2010,0.0,11.267999999999995,71.288,234.186,621.101,1137.068,1402.096,0.0,21.791,53.56,105.518,148.049,203.553,264.384,0.0,-7.610037037037036,-43.53403225806452,-106.16926666666669,-188.9510967741936,-288.2354,-352.5082857142857,0.0,0.807074074074074,1.0248064516129032,1.731933333333333,1.371967741935484,1.8501333333333327,4.345071428571429,0.0,12783583.583333334,15681561.241935484,19315853.48333333,19311742.40322581,22539484.2,20043805.0,0.0,1.4645185185185186,6.358064516129032,11.411633333333333,18.801129032258064,23.5189,25.250571428571423,0.0,6.78862962962963,11.770903225806451,17.210866666666668,24.495451612903228,29.0293,30.005071428571423,0.0,-3.294962962962963,1.0240967741935485,5.423033333333334,12.850516129032258,17.736366666666665,20.333142857142857,0.0,21.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,29.0,30.0,27.0,10.0,0.0,23.5495,71.441,153.092,258.689,373.793,484.9145,0.0,0.475,1.387,2.503,3.875,5.5915,6.8295,0.0,4.101,4.031,3.8625,3.761,3.5805,3.7535,4.501,4.5214876,7.347200338500528e-05,0.008571581148481607,5,train,4.56332722,2.9347237432001725e-05,0.005417309058195012,5,train
CN062,12.84,1.465,2010,0.0,0.0,10.999,88.0,370.7,806.283,1142.099,0.0,9.883,29.882,60.192,103.838,132.476,168.102,0.0,-6.413368421052631,-46.80925806451613,-122.264,-230.47122580645163,-352.41223333333335,-446.9921428571428,0.0,0.5201578947368422,0.6451290322580645,1.0103333333333333,1.4079354838709677,0.9546,1.6964761904761905,0.0,15019153.0,17258997.870967742,21232936.316666663,21541828.032258064,23109330.4,21435818.0,0.0,-2.2734736842105265,2.2047419354838707,7.892466666666666,15.439354838709678,20.83943333333333,22.311238095238096,0.0,3.909894736842105,8.044387096774194,14.135933333333332,21.496290322580645,26.6955,28.057809523809528,0.0,-8.24557894736842,-3.5368709677419354,1.3985999999999998,8.908645161290323,14.386233333333331,16.21609523809524,0.0,19.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,29.0,30.0,29.0,20.0,0.0,14.142999999999995,37.335,69.511,122.521,218.096,352.919,0.0,0.252,0.6995,1.203,1.9305,3.253,4.76,0.0,3.283,3.276,3.0855,3.028,2.8005,3.268,4.872,4.89682912,0.00012624576397201286,0.01123591402476954,5,train,4.95678142,0.0001509087322819992,0.012284491535346475,5,train
CN063,13.39,1.445,2010,0.0,0.0,2.0009999999999994,39.59299999999999,218.71,486.268,716.957,0.0,4.981,22.755,52.579,158.677,217.921,282.098,0.0,-11.398888888888887,-57.229516129032255,-134.3028,-206.0332258064516,-227.5412333333333,-264.80371428571425,0.0,0.2767222222222222,0.5733548387096774,0.9941333333333332,3.422516129032258,1.9748,3.05604761904762,0.0,16586481.333333334,19135476.451612905,22675463.53333333,21475967.90322581,20920902.55,19333279.52380952,0.0,-2.351166666666667,1.6311612903225807,6.220066666666667,12.04409677419355,15.2386,17.305190476190475,0.0,3.9142777777777775,8.213903225806451,12.859233333333332,17.983064516129033,20.2635,22.39304761904762,0.0,-8.783111111111111,-4.606096774193548,-0.2498,6.299,10.344066666666668,12.292904761904762,0.0,18.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,29.0,24.0,28.0,18.0,0.0,14.007,38.318,74.489,140.522,253.872,392.659,0.0,0.204,0.611,1.111,1.851,3.261,4.823,0.0,4.168,4.048,3.894,4.111,4.34,4.53,8.702,8.099160399999999,0.0005563744283000113,0.02358759055732508,5,train,8.0573608,0.0026336587607000044,0.05131918511336676,5,train
CN064,12.016,1.441,2010,0.0,6.777999999999999,34.075,130.755,457.76,930.272,1251.663,0.0,14.172,25.568,58.291,97.042,132.05100000000002,144.98600000000002,0.0,-4.7049047619047615,-59.799032258064514,-154.43386666666666,-266.68,-394.1507,-507.21972222222223,0.0,0.6748571428571429,0.3676129032258065,1.0907666666666669,1.250032258064516,1.1669666666666667,0.7186111111111111,0.0,14228896.452380951,17865055.35483871,21133465.241666667,21859356.451612905,23757951.916666668,22022232.722222224,0.0,-1.4233809523809524,3.7736451612903226,8.918800000000001,16.868548387096773,22.0704,24.17505555555556,0.0,4.359619047619047,9.695354838709678,15.3765,22.980967741935483,28.0228,30.025,0.0,-7.027761904761904,-2.306935483870968,1.9758,10.011322580645162,15.4693,17.917,0.0,17.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,29.0,30.0,28.0,18.0,0.0,12.851499999999998,33.27,60.052,103.081,190.045,307.3505,0.0,0.217,0.6055,1.013,1.578,2.7325,4.072,0.0,3.781,3.376,3.3600000000000003,3.404,3.3675,3.4645,7.422,7.2270939599999995,0.0009025928077080093,0.03004318238316323,5,train,7.199160000000001,0.0009750697768749827,0.03122610729621902,5,train
CN065,13.176,1.431,2010,0.0,0.0,0.8140000000000001,106.055,391.156,847.1709999999999,1269.122,0.0,20.161,67.855,106.654,158.704,208.865,240.533,0.0,1.0032666666666663,5.493516129032257,-21.3292,-107.81435483870968,-221.3644666666667,-341.7158,0.0,1.3440666666666667,1.5385161290322582,1.2933,1.679032258064516,1.6720333333333337,1.26672,0.0,10848493.333333334,15404735.58064516,21163097.9,23442377.096774194,23883032.066666663,23633013.12,0.0,-5.5778,-0.3660322580645161,9.276933333333334,15.516806451612904,21.5205,23.19804,0.0,-0.6945333333333333,5.237935483870968,15.190066666666668,21.21741935483871,27.002,28.80028,0.0,-10.655666666666669,-6.001483870967742,2.9501666666666666,9.430806451612904,15.8657,17.5666,0.0,15.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,30.0,30.0,29.0,25.0,0.0,3.013,12.348,41.31,99.528,205.762,362.472,0.0,0.205,0.673,1.285,2.0995,3.5105,5.158,0.0,3.512,3.504,3.3645,3.349,3.2805,3.03,9.4,8.910148699999999,0.0004412193659500255,0.021005222349454563,5,train,8.9958803,0.002691127858700011,0.05187608175932345,5,train
