adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p12,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p12,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p12,mean_cum_fpar1,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_fpar8,mean_cum_ndvi1,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_cum_ndvi8,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm12,yield
PT15,14.07,1.483,2012,0.0,110.411,384.278,632.164,1062.133,1526.167,2037.752,2136.663,0.0,0.0,0.6829999999999999,42.43,87.54,119.505,120.911,121.027,121.063,0.0,0.0,-27.912000000000003,-90.49577419354839,-128.43116666666666,-203.75012903225806,-360.1283666666667,-544.5029032258064,-655.5945,0.0,0.0,0.032523809523809524,1.3466774193548388,1.5036666666666667,1.0311290322580644,0.046866666666666675,0.003741935483870968,0.006000000000000001,0.0,0.0,16152339.42857143,18252200.951612905,19555870.133333333,25246978.29032258,27849842.066666666,28869103.419354837,27546412.666666668,0.0,0.0,10.257666666666667,13.83441935483871,13.262866666666667,18.869967741935486,20.4678,21.502741935483872,21.485166666666668,0.0,0.0,15.349523809523808,17.977967741935483,16.125666666666667,22.801451612903225,24.69226666666667,26.32264516129032,26.35683333333333,0.0,0.0,5.905666666666667,10.117516129032259,10.805266666666666,15.020129032258065,16.776333333333334,17.545225806451615,17.576833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,16.0,24.0,30.0,31.0,6.0,0.0,0.0,81.50049999999999,205.68533333333335,346.79733333333337,488.3063333333334,619.0636666666666,736.73,813.446,0.0,1.0933333333333335,2.9405,5.06775,6.829666666666667,8.42125,10.03925,11.026,0.0,5.346523809523809,5.376096774193548,5.6471,5.366935483870968,4.768866666666667,4.131612903225807,3.9194999999999998,0.0,6.454
PT16,15.134,1.382,2012,54.753,151.701,411.755,606.491,973.667,1392.686,1704.894,0.0,0.0,1.626,3.2039999999999997,19.841,116.59100000000001,225.883,253.432,256.528,0.0,0.0,-9.327375,-44.74213793103448,-105.20774193548387,-157.8638,-104.73606451612903,-201.92496666666665,-315.54938095238094,0.0,0.0,0.101625,0.05441379310344828,0.5366774193548387,3.225,3.5255483870967743,0.9183,0.14742857142857144,0.0,0.0,9898022.109375,13697064.379310345,17428990.677419353,17066077.45,22854913.93548387,23609822.3,27147600.38095238,0.0,0.0,8.4220625,8.24748275862069,13.388838709677419,11.4912,16.844387096774195,18.9673,19.86704761904762,0.0,0.0,14.0454375,14.250586206896552,19.313903225806452,15.173066666666667,21.632064516129034,23.609033333333333,25.42957142857143,0.0,0.0,4.2265,3.1273793103448275,8.067290322580645,8.043,12.397774193548388,14.397966666666667,14.663619047619047,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,28.0,28.0,12.0,19.0,20.0,20.0,0.0,0.0,50.761,150.32266666666666,292.4146666666667,425.7776666666667,556.1673333333333,693.6436666666667,855.5093333333334,0.0,0.8445,2.4785,4.53775,6.60925,8.485,10.3375,12.261333333333333,0.0,4.4266875,4.142103448275862,3.91641935483871,4.3395,4.5246129032258064,3.9998,3.543190476190476,0.0,0.0,7.275
PT17,16.711,1.353,2012,0.0,97.038,388.272,634.207,1064.292,1547.0,2078.9230000000002,2179.093,0.0,0.0,0.111,14.629,46.623999999999995,103.665,107.5,108.13,108.138,0.0,0.0,-27.71831818181818,-99.0994193548387,-181.5619,-227.37912903225805,-380.2336666666667,-575.3751612903226,-696.315,0.0,0.0,0.005045454545454546,0.4683225806451613,1.0665,1.8400322580645163,0.12783333333333333,0.02032258064516129,0.0013333333333333333,0.0,0.0,15329519.363636363,17633520.19354839,18387713.266666666,23927168.870967742,26281512.233333334,28502922.19354839,27396814.666666668,0.0,0.0,9.410818181818183,14.394645161290322,13.197833333333334,18.873709677419356,21.090266666666665,22.158806451612904,21.695000000000004,0.0,0.0,16.4785,20.952032258064516,17.469033333333336,24.68261290322581,27.083233333333332,29.353451612903225,28.439999999999998,0.0,0.0,3.323318181818182,8.412064516129032,9.341133333333334,13.587935483870968,15.7425,16.41632258064516,16.3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,22.0,29.0,20.0,23.0,29.0,31.0,6.0,0.0,0.0,72.47999999999999,185.15066666666667,312.188,434.667,554.5913333333333,685.1496666666667,779.709,0.0,0.9936666666666666,2.60075,4.43475,5.945333333333333,7.46975,9.17325,10.221,0.0,3.964772727272727,3.8778709677419356,4.274933333333333,4.276225806451612,3.5385333333333335,3.1208709677419355,3.061166666666667,0.0,13.188
PT18,14.978,1.496,2012,0.0,103.979,388.701,622.5600000000001,1063.624,1563.815,2121.274,2174.609,0.0,0.0,0.104,13.072,61.378,112.273,116.377,117.173,117.175,0.0,0.0,-31.673333333333336,-109.75883870967742,-185.66443333333333,-227.27558064516128,-385.6485333333333,-581.9740967741935,-694.0653333333333,0.0,0.0,0.0038518518518518515,0.4183225806451613,1.6102,1.641774193548387,0.1368,0.025677419354838707,0.0006666666666666666,0.0,0.0,14879244.703703703,17642368.032258064,17589669.533333335,23964706.096774194,26366505.9,28636458.129032258,27973496.666666668,0.0,0.0,8.790074074074074,14.18458064516129,12.7953,19.227870967741936,21.673033333333333,22.982548387096777,22.778333333333332,0.0,0.0,15.860111111111111,20.835709677419356,17.299266666666664,25.455290322580645,28.1719,30.67032258064516,30.28233333333333,0.0,0.0,2.9627777777777777,8.161935483870968,8.834966666666666,13.434548387096774,15.7603,16.47148387096774,16.468666666666667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,27.0,29.0,20.0,22.0,30.0,31.0,3.0,0.0,0.0,65.44,166.50233333333333,279.96333333333337,395.36966666666666,522.1646666666667,667.5373333333333,769.088,0.0,0.967,2.565,4.4735,6.153333333333333,7.734,9.55075,0.0,0.0,4.786148148148148,4.558870967741935,4.953733333333333,4.8839999999999995,4.0149,3.483548387096774,3.382,0.0,12.972
PT11,15.187,1.25,2013,153.953,250.642,420.745,638.112,903.583,1293.512,1478.189,0.0,10.664,260.627,361.537,814.099,937.846,992.209,1028.383,1028.394,0.0,21.258,110.71464516129032,262.66760714285715,462.69174193548383,743.5310666666667,691.7280967741935,611.2729333333334,519.0984444444445,0.0,10.3185,7.72158064516129,3.603928571428572,14.598774193548387,4.1249,1.7536451612903226,1.2058,0.0012222222222222222,0.0,10.629,5356468.199580645,10167512.111607144,11284454.459677419,19909055.95,22959088.48387097,25424308.566666666,28640602.666666668,0.0,3128037.875,9.622225806451613,8.453178571428571,10.487193548387097,12.245566666666667,13.56358064516129,17.997633333333333,25.519666666666666,0.0,10.332,12.694870967741936,12.129071428571427,13.436,16.450733333333332,17.95522580645161,22.559900000000003,31.511,0.0,12.0405,6.823225806451613,5.1227857142857145,7.630354838709677,8.162233333333333,9.09058064516129,13.641666666666667,19.455111111111112,0.0,8.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,18.0,9.0,19.0,19.0,22.0,9.0,0.0,0.0,120.383,308.42633333333333,498.0243333333333,682.6573333333333,848.7063333333334,1003.2473333333334,1116.581,0.0,1.6880000000000002,4.35475,6.96975,9.232666666666667,11.22725,13.44875,14.955,0.0,6.315419354838709,6.483892857142857,6.885290322580645,7.029966666666667,5.997258064516129,5.443,4.429222222222222,0.0,6.1105,3.452
PT15,14.07,1.483,2013,0.0,119.874,374.023,670.37,1020.358,1461.782,2005.485,2122.47,0.0,0.0,34.333,220.387,247.425,259.869,263.541,265.222,265.238,0.0,0.0,-3.8923500000000004,68.50193548387097,84.99980000000001,-36.97512903225807,-177.82436666666666,-357.14267741935487,-464.14414285714287,0.0,0.0,1.71665,6.001741935483871,0.9012666666666667,0.4014193548387097,0.12240000000000001,0.05422580645161291,0.002285714285714286,0.0,0.0,12432185.325,13775308.532258065,22773882.0,25415187.419354837,28290268.066666666,27755649.48387097,27613716.285714287,0.0,0.0,10.9937,13.198354838709678,14.878233333333332,16.289935483870966,19.714133333333333,22.538806451612903,21.712142857142858,0.0,0.0,14.08505,15.549516129032257,18.614266666666666,20.290741935483872,24.0941,26.87183870967742,26.45,0.0,0.0,8.0693,10.799806451612902,11.448566666666666,12.77290322580645,15.948933333333335,19.007774193548386,18.047571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,27.0,29.0,28.0,31.0,7.0,0.0,0.0,98.95949999999999,260.72133333333335,446.402,610.3159999999999,745.474,866.6,946.717,0.0,1.265,3.57225,5.756,7.64925,9.546,11.246,12.298,0.0,5.9157,6.5799677419354845,6.1778666666666675,5.507,5.098666666666667,4.664129032258065,4.378857142857143,0.0,8.215
PT16,15.134,1.382,2013,85.36,196.375,385.383,629.45,929.891,1352.469,1740.43,0.0,0.0,132.79999999999998,205.70499999999998,497.707,568.793,602.4639999999999,626.548,627.983,0.0,0.0,89.726875,124.99932142857143,244.94722580645163,392.9719666666667,305.48212903225806,202.56196666666668,58.66131818181819,0.0,0.0,8.299999999999999,2.6037500000000002,9.41941935483871,2.3695333333333335,1.0861612903225806,0.8028,0.06522727272727273,0.0,0.0,5701231.0234375,10536801.44642857,11571861.911290323,20522968.916666668,23680341.951612905,25766891.2,27259259.545454547,0.0,0.0,10.335,8.964821428571428,11.097032258064516,13.135566666666668,14.691645161290323,19.085933333333333,22.63459090909091,0.0,0.0,13.6273125,12.90692857142857,14.393612903225806,17.704,19.52774193548387,24.313,28.750363636363637,0.0,0.0,7.2091875,5.4105357142857144,7.9305161290322586,8.754766666666665,9.998193548387098,14.174100000000001,17.368681818181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,17.0,8.0,21.0,23.0,24.0,22.0,0.0,0.0,54.118,162.61833333333334,321.65866666666665,473.09799999999996,610.0973333333333,743.4516666666667,906.6053333333333,0.0,0.9550000000000001,2.78675,5.1665,7.216666666666666,9.0655,11.11125,13.025333333333334,0.0,5.3744375,4.981714285714285,5.501258064516128,5.225066666666667,4.573548387096774,4.012133333333334,3.4254090909090906,0.0,0.0,7.559
PT17,16.711,1.353,2013,0.0,101.114,331.67,619.308,970.595,1443.125,2015.292,2134.845,0.0,0.0,35.039,208.978,241.422,252.486,257.966,260.145,260.173,0.0,0.0,-2.6285714285714286,51.35016129032258,85.20790000000001,-39.72212903225806,-188.8092,-381.75893548387097,-493.7141428571428,0.0,0.0,1.6685238095238095,5.610935483870968,1.0814666666666668,0.3569032258064516,0.18266666666666664,0.07029032258064516,0.004,0.0,0.0,11035642.357142856,12895190.298387097,21951319.233333334,24973545.580645163,27211320.733333334,27389109.64516129,26942664.85714286,0.0,0.0,9.81495238095238,12.437290322580644,14.587933333333332,16.33183870967742,20.750999999999998,23.457,22.079,0.0,0.0,14.124285714285715,15.817483870967742,19.666066666666666,22.14651612903226,27.039499999999997,30.543870967741935,28.90857142857143,0.0,0.0,6.176857142857143,9.281129032258066,10.092433333333334,11.216516129032257,14.9753,17.541064516129033,16.713142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,14.0,7.0,24.0,27.0,27.0,30.0,7.0,0.0,0.0,82.275,217.0716666666667,371.3566666666666,502.01966666666664,611.566,736.7196666666667,835.887,0.0,1.1453333333333333,3.13975,5.074,6.66475,8.2465,9.89925,11.019,0.0,4.675761904761905,5.3229354838709675,4.620233333333333,3.9621935483870967,3.670166666666667,3.258741935483871,3.232428571428571,0.0,12.194
PT18,14.978,1.496,2013,0.0,111.294,328.61899999999997,614.881,975.2769999999999,1469.3,2070.529,2142.7,0.0,0.0,42.239,237.811,269.604,284.473,291.81,293.5,293.508,0.0,0.0,-8.358230769230769,64.49441935483871,107.5567,-14.122677419354838,-161.04756666666665,-357.4780322580645,-462.988,0.0,0.0,1.624576923076923,6.308774193548387,1.0597666666666667,0.4796451612903226,0.24456666666666668,0.05451612903225806,0.002,0.0,0.0,11089839.615384616,12110961.524193548,21503817.066666666,24623384.129032258,27063832.866666667,27617414.774193548,27825346.5,0.0,0.0,9.280538461538463,12.010483870967741,14.542066666666667,16.625677419354837,21.467433333333336,24.394483870967743,23.042749999999998,0.0,0.0,14.036807692307692,15.70325806451613,20.028833333333335,22.793451612903226,28.170433333333335,31.928903225806454,30.560000000000002,0.0,0.0,5.369346153846154,8.595354838709678,9.525733333333333,11.04941935483871,15.355933333333333,17.981032258064516,16.77925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,17.0,8.0,22.0,26.0,27.0,31.0,4.0,0.0,0.0,79.4,208.67533333333333,353.6846666666667,476.3403333333334,588.589,729.3753333333334,839.818,0.0,1.1916666666666667,3.283,5.271,6.923,8.584,10.379999999999999,0.0,0.0,5.471038461538461,6.074354838709677,5.509566666666667,4.809709677419355,4.3637999999999995,3.70458064516129,3.58975,0.0,12.143
PT11,15.187,1.25,2014,167.45499999999998,288.132,485.938,752.9639999999999,1070.372,1463.896,1584.339,0.0,10.189,379.757,730.091,837.496,964.68,1056.806,1120.949,1139.0339999999999,0.0,22.561,239.16948387096775,562.9668214285714,679.2627419354839,748.7173,716.362193548387,688.5740000000001,643.0495555555556,0.0,15.7405,11.522451612903227,12.511928571428571,3.464677419354839,4.239466666666667,2.9718064516129035,2.1381,2.0094444444444446,0.0,11.2805,4612120.537290323,7621371.988857143,13777190.64516129,16848234.616666667,24539838.258064516,24550005.183333334,23642271.333333332,0.0,2223490.9375,10.07309677419355,9.309892857142858,11.380838709677418,13.900866666666667,15.238967741935484,18.117466666666665,18.382555555555555,0.0,10.0945,12.341322580645162,12.259571428571428,15.720451612903226,17.730233333333334,19.88825806451613,22.313166666666667,22.37222222222222,0.0,11.5515,7.633741935483871,6.370642857142856,7.3389354838709675,10.1351,10.856354838709679,13.913933333333334,14.528555555555556,0.0,8.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,20.0,15.0,23.0,19.0,6.0,0.0,0.0,108.06466666666665,284.02299999999997,471.20433333333335,660.1256666666667,830.7533333333334,988.7506666666667,1105.708,0.0,1.67425,4.3415,6.93275,9.249666666666668,11.346250000000001,13.6205,15.186,0.0,6.831935483870968,7.466107142857142,7.034677419354838,6.7908333333333335,6.134870967741936,5.6725,5.558666666666666,0.0,6.3465,3.598
PT15,14.07,1.483,2014,0.0,142.522,401.275,724.129,1130.722,1574.49,2074.534,2187.432,0.0,0.0,33.659,74.019,138.164,151.201,162.46,164.871,165.423,0.0,0.0,6.750250000000001,-40.24274193548386,-51.254933333333334,-170.75167741935482,-311.1009,-462.1658387096774,-561.68,0.0,0.0,1.68295,1.3019354838709678,2.1381666666666663,0.4205483870967742,0.3753,0.07777419354838709,0.07885714285714286,0.0,0.0,11161875.975,17359099.677419353,21163885.954166666,26736033.870967742,26497738.733333334,27361139.419354837,25294495.714285713,0.0,0.0,12.1261,13.346870967741935,15.7618,18.115903225806452,19.792266666666666,21.130451612903226,21.128285714285713,0.0,0.0,14.80385,17.013806451612904,19.070733333333333,22.42167741935484,23.5926,25.278419354838707,25.105142857142855,0.0,0.0,9.39855,9.951612903225806,12.738266666666668,14.227806451612903,16.497866666666667,17.715064516129033,18.018285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,25.0,29.0,27.0,30.0,7.0,0.0,0.0,92.3715,245.01766666666666,418.85999999999996,575.0083333333333,709.5806666666667,835.1166666666667,917.729,0.0,1.2950000000000002,3.4735,5.596333333333334,7.42,9.2795,11.01075,12.076,0.0,6.14475,5.765290322580645,6.042066666666667,5.316096774193548,5.115866666666666,4.744258064516129,4.524571428571429,0.0,9.518
PT16,15.134,1.382,2014,73.228,209.077,424.191,707.4,1062.565,1482.749,1819.901,0.0,0.0,81.237,315.363,398.558,494.906,565.234,602.336,621.275,0.0,0.0,44.034875,204.49092857142858,253.0085483870968,300.6116666666667,231.14867741935484,158.63856666666666,57.804545454545455,0.0,0.0,5.0773125,8.361642857142858,2.6837096774193547,3.2116,2.2686451612903227,1.2367333333333332,0.8608636363636364,0.0,0.0,6246882.109375,8091462.959821428,14348919.620967742,17618977.466666665,24815737.387096774,24997024.033333335,25899656.636363637,0.0,0.0,9.57675,9.85175,11.93916129032258,14.4403,16.456935483870968,19.00613333333333,20.325090909090907,0.0,0.0,12.3849375,13.282,16.658967741935484,18.671566666666667,21.709096774193547,23.935166666666667,25.608727272727275,0.0,0.0,6.789625,6.375964285714285,7.684838709677419,10.430399999999999,11.697967741935484,14.347533333333333,15.624363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,19.0,23.0,23.0,17.0,0.0,0.0,47.089,144.13366666666667,294.69199999999995,446.4373333333333,587.493,727.1066666666667,897.5673333333334,0.0,0.9395,2.7479999999999998,5.12175,7.192666666666667,9.11325,11.251999999999999,13.261333333333333,0.0,5.3279375,5.785071428571428,5.292612903225806,5.139833333333333,4.519354838709678,4.164,3.906772727272727,0.0,0.0,7.641
PT17,16.711,1.353,2014,0.0,129.554,368.395,680.088,1081.792,1547.204,2073.124,2191.45,0.0,0.0,78.304,121.012,185.211,216.64600000000002,239.803,245.052,246.13,0.0,0.0,44.338,14.995193548387094,13.685266666666667,-97.14709677419354,-225.29823333333334,-384.45045161290324,-491.20185714285714,0.0,0.0,3.728761904761905,1.3776774193548387,2.1399666666666666,1.014032258064516,0.7719,0.16932258064516129,0.154,0.0,0.0,8949602.386904761,15747956.161290323,19116682.8,25698639.93548387,26226690.566666666,27286298.225806452,24333750.85714286,0.0,0.0,11.169238095238095,12.704548387096775,15.389766666666667,17.958193548387094,20.513733333333334,21.96516129032258,21.903714285714283,0.0,0.0,14.782333333333332,17.78432258064516,20.145300000000002,24.04325806451613,26.199033333333333,28.58367741935484,27.625285714285717,0.0,0.0,7.39,8.192870967741936,11.215766666666667,12.775516129032258,15.3597,16.749000000000002,17.570857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,23.0,20.0,27.0,25.0,29.0,7.0,0.0,0.0,81.168,218.67,375.49500000000006,506.9506666666667,622.2366666666667,761.2543333333333,868.412,0.0,1.2066666666666668,3.24225,5.217666666666667,6.85425,8.4985,10.30025,11.478,0.0,5.235714285714286,4.538935483870968,4.672166666666667,3.9883870967741935,3.842566666666667,3.5218387096774193,3.4747142857142856,0.0,11.842
PT18,14.978,1.496,2014,0.0,149.298,383.05,700.047,1112.771,1592.032,2140.559,2205.708,0.0,0.0,115.672,156.907,223.84,252.345,274.66,280.3,281.823,0.0,0.0,66.9328076923077,46.0333870967742,44.476400000000005,-70.51587096774195,-204.21053333333333,-361.1011290322581,-460.61975,0.0,0.0,4.4489230769230765,1.3301612903225806,2.2310999999999996,0.919516129032258,0.7438333333333333,0.18193548387096772,0.38075000000000003,0.0,0.0,8471731.173076924,15761097.814516129,18879377.983333334,25709332.19354839,25981671.633333333,27067146.19354839,21651597.0,0.0,0.0,10.742230769230769,12.540387096774193,15.566566666666667,18.31367741935484,20.975366666666666,22.69441935483871,21.28725,0.0,0.0,14.496961538461537,18.014129032258065,20.804066666666664,24.85658064516129,27.1454,29.736451612903227,26.69575,0.0,0.0,6.877230769230769,7.717193548387097,11.002066666666668,12.576580645161291,15.3195,16.77922580645161,16.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,23.0,22.0,27.0,26.0,29.0,3.0,0.0,0.0,72.5155,197.274,341.7293333333334,470.13466666666665,594.7546666666667,744.7890000000001,855.504,0.0,1.1796666666666666,3.21475,5.243333333333333,6.9325,8.67025,10.5495,0.0,0.0,6.031653846153846,5.415903225806452,5.4437999999999995,4.701096774193549,4.420766666666666,3.976741935483871,3.8834999999999997,0.0,12.558
PT11,15.187,1.25,2015,89.019,179.888,371.638,649.223,1012.145,1453.287,1587.93,0.0,1.7770000000000001,121.647,194.91,221.416,343.014,452.946,490.065,491.523,0.0,0.001,25.086612903225806,114.21635714285715,111.19003225806452,63.711933333333334,148.5346451612903,32.700533333333325,-45.9888888888889,0.0,-2.1905,3.9240645161290324,2.6165357142857144,0.8550322580645161,4.053266666666667,3.5461935483870968,1.2373,0.16200000000000003,0.0,0.0005,6902809.055451613,9096112.205357144,16185500.35483871,18388257.366666667,24268570.05645161,26273902.133333333,27039135.333333332,0.0,8140143.75,7.814258064516129,8.19975,11.185483870967742,14.252833333333333,16.70716129032258,19.704733333333333,19.960333333333335,0.0,5.8885000000000005,11.984483870967741,11.624821428571428,15.987129032258064,18.686899999999998,21.369032258064518,24.413733333333333,25.365666666666666,0.0,12.1885,4.340032258064516,4.998214285714285,7.029548387096774,9.972466666666666,12.028645161290322,14.909166666666666,14.949444444444445,0.0,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,27.0,16.0,24.0,24.0,8.0,0.0,2.0,118.36966666666666,301.5366666666667,489.8446666666667,673.3326666666667,838.2866666666667,997.5663333333333,1115.881,0.0,1.59925,4.1595,6.71475,8.908333333333333,11.0275,13.27175,14.828,0.0,6.0691612903225804,6.142107142857142,5.845935483870967,5.640533333333334,5.712483870967741,4.882466666666667,4.500444444444444,0.0,5.993,3.481
PT15,14.07,1.483,2015,0.0,134.653,398.757,719.622,1166.131,1659.306,2213.875,2339.284,0.0,0.0,12.095,51.141,91.509,94.884,102.535,103.43299999999999,103.581,0.0,0.0,-11.29675,-64.2528064516129,-122.58096666666667,-229.87658064516128,-392.7855666666666,-572.8992903225807,-686.9231428571428,0.0,0.0,0.60475,1.259548387096774,1.3456000000000001,0.10887096774193548,0.25503333333333333,0.02896774193548387,0.021142857142857147,0.0,0.0,12854848.725,18607550.19354839,20625482.1,26589065.129032258,27428282.233333334,28198226.774193548,25870607.42857143,0.0,0.0,11.73265,13.519483870967742,15.695500000000001,19.40351612903226,21.439166666666665,22.88932258064516,22.91557142857143,0.0,0.0,15.0476,17.94574193548387,19.242,24.207580645161293,25.513466666666666,27.79725806451613,27.76342857142857,0.0,0.0,8.756699999999999,9.751903225806453,12.568733333333334,14.819645161290323,17.7069,18.718548387096774,18.790857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,22.0,31.0,28.0,31.0,7.0,0.0,0.0,86.932,228.87300000000002,392.68799999999993,539.8006666666666,666.3543333333333,784.0120000000001,861.066,0.0,1.2309999999999999,3.28875,5.309666666666666,7.1015,8.90275,10.589500000000001,11.616999999999999,0.0,5.8797,5.710451612903226,5.717233333333334,5.152258064516129,4.691566666666666,4.103322580645162,4.0845714285714285,0.0,10.758
PT16,15.134,1.382,2015,57.693,165.28,379.086,678.64,1081.99,1550.023,1905.918,0.0,0.0,57.193,101.926,119.752,199.172,249.066,275.225,276.619,0.0,0.0,18.5044375,46.8885,10.165838709677418,-48.602966666666674,-63.40570967741935,-206.12453333333332,-337.82659090909095,0.0,0.0,3.5745625,1.5976071428571428,0.5750322580645162,2.6473333333333335,1.609483870967742,0.8719666666666667,0.06336363636363636,0.0,0.0,7469143.1796875,9971732.44642857,16406025.693548387,18946717.783333335,24927077.43548387,26697834.333333332,27057951.0,0.0,0.0,8.6058125,8.832857142857142,11.896967741935484,14.985133333333332,18.011290322580646,20.6011,21.177045454545453,0.0,0.0,12.38925,12.680821428571429,17.11351612903226,19.926166666666667,23.35467741935484,26.3771,27.1355,0.0,0.0,5.1561875,5.255392857142858,7.490161290322581,10.353,12.925258064516129,15.2233,16.189545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,28.0,16.0,26.0,27.0,22.0,0.0,0.0,49.113,147.911,296.70533333333333,439.605,573.872,716.0596666666667,886.297,0.0,0.895,2.56975,4.80075,6.717333333333333,8.64175,10.73825,12.663666666666666,0.0,5.0205,4.848714285714286,4.502838709677419,4.4766666666666675,4.218290322580645,3.6985666666666663,3.475363636363636,0.0,0.0,7.754
