country,advisor,model,candidate_id,selected_k,repeat,seed,split,mape,normalized_rmse,r,r2,kge
PT,hardcode,svr,baseline,60,1,42,test,0.2089,27.0744,0.8385,0.3836,0.6659
PT,hardcode,svr,baseline,60,2,1051,train,0.0577,11.4296,0.9631,0.9253,0.89
PT,hardcode,svr,baseline,60,2,1051,test,0.2089,27.0744,0.8385,0.3836,0.6659
PT,hardcode,svr,baseline,60,3,2060,train,0.0577,11.4296,0.9631,0.9253,0.89
PT,hardcode,svr,baseline,60,3,2060,test,0.2089,27.0744,0.8385,0.3836,0.6659
PT,hardcode,svr,baseline,60,4,3069,train,0.0577,11.4296,0.9631,0.9253,0.89
PT,hardcode,svr,baseline,60,4,3069,test,0.2089,27.0744,0.8385,0.3836,0.6659
PT,hardcode,svr,baseline,60,5,4078,train,0.0577,11.4296,0.9631,0.9253,0.89
PT,hardcode,svr,baseline,60,5,4078,test,0.2089,27.0744,0.8385,0.3836,0.6659
PT,hardcode,cnn1d,baseline,60,1,42,train,0.1379,17.0982,0.9134,0.8329,0.8259
PT,hardcode,cnn1d,baseline,60,1,42,test,0.2492,29.8965,0.8941,0.2484,0.6094
PT,hardcode,cnn1d,baseline,60,2,1051,train,0.1305,17.4573,0.9127,0.8258,0.8369
PT,hardcode,cnn1d,baseline,60,2,1051,test,0.2501,30.0213,0.8942,0.2421,0.5967
PT,hardcode,cnn1d,baseline,60,3,2060,train,0.1532,17.8092,0.9061,0.8188,0.8089
PT,hardcode,cnn1d,baseline,60,3,2060,test,0.2428,28.6768,0.9139,0.3085,0.6174
PT,hardcode,cnn1d,baseline,60,4,3069,train,0.1563,18.5282,0.8978,0.8038,0.7941
PT,hardcode,cnn1d,baseline,60,4,3069,test,0.2554,31.0928,0.9072,0.187,0.5865
PT,hardcode,cnn1d,baseline,60,5,4078,train,0.1458,17.3297,0.9111,0.8284,0.8243
PT,hardcode,cnn1d,baseline,60,5,4078,test,0.2696,32.8642,0.8535,0.0918,0.5442
PT,hardcode,transformer_flat,baseline,60,1,42,train,0.2868,31.9943,0.6654,0.4151,0.4491
PT,hardcode,transformer_flat,baseline,60,1,42,test,0.2818,32.6981,0.8622,0.1009,0.6117
PT,hardcode,transformer_flat,baseline,60,2,1051,train,0.2655,32.2875,0.6844,0.4043,0.4085
PT,hardcode,transformer_flat,baseline,60,2,1051,test,0.2985,34.8908,0.8694,-0.0237,0.5721
PT,hardcode,transformer_flat,baseline,60,3,2060,train,0.2823,32.0193,0.66,0.4141,0.4542
PT,hardcode,transformer_flat,baseline,60,3,2060,test,0.277,32.4488,0.8753,0.1146,0.601
PT,hardcode,transformer_flat,baseline,60,4,3069,train,0.2728,31.7003,0.6653,0.4258,0.4388
PT,hardcode,transformer_flat,baseline,60,4,3069,test,0.2792,33.3964,0.8612,0.0621,0.5871
PT,hardcode,transformer_flat,baseline,60,5,4078,train,0.2804,34.9615,0.6492,0.3015,0.321
PT,hardcode,transformer_flat,baseline,60,5,4078,test,0.345,39.5884,0.6115,-0.3179,0.3094
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0875,10.5397,0.9681,0.9365,0.9039
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.2382,27.5558,0.8588,0.3615,0.7103
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0875,10.5397,0.9681,0.9365,0.9039
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.2382,27.5558,0.8588,0.3615,0.7103
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0875,10.5397,0.9681,0.9365,0.9039
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.2382,27.5558,0.8588,0.3615,0.7103
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0875,10.5397,0.9681,0.9365,0.9039
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.2382,27.5558,0.8588,0.3615,0.7103
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0875,10.5397,0.9681,0.9365,0.9039
PT,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.2382,27.5558,0.8588,0.3615,0.7103
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0008,0.0812,1.0,1.0,0.9994
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.215,28.3801,0.8364,0.3227,0.6841
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.001,0.0926,1.0,1.0,0.9992
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.2102,27.966,0.8423,0.3423,0.6853
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0007,0.0722,1.0,1.0,0.9995
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.207,27.8684,0.8388,0.3469,0.7036
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0008,0.0822,1.0,1.0,0.9994
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.2005,26.9118,0.8592,0.391,0.7112
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0008,0.0841,1.0,1.0,0.9992
PT,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.2167,28.806,0.8322,0.3022,0.6827
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0608,11.5374,0.962,0.9239,0.8988
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.2118,28.6758,0.797,0.3085,0.6571
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0608,11.5374,0.962,0.9239,0.8988
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.2118,28.6758,0.797,0.3085,0.6571
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0608,11.5374,0.962,0.9239,0.8988
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.2118,28.6758,0.797,0.3085,0.6571
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0608,11.5374,0.962,0.9239,0.8988
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.2118,28.6758,0.797,0.3085,0.6571
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0608,11.5374,0.962,0.9239,0.8988
PT,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.2118,28.6758,0.797,0.3085,0.6571
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.1414,19.2478,0.8998,0.7883,0.7984
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.2583,31.5977,0.888,0.1604,0.6117
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.1541,21.1797,0.887,0.7437,0.7534
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.2516,31.2886,0.888,0.1768,0.6072
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.1428,18.6172,0.8983,0.8019,0.8187
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.2618,31.2213,0.903,0.1803,0.6032
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.1454,19.5392,0.8905,0.7818,0.8036
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.258,30.7487,0.8938,0.2049,0.6259
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.1616,23.8821,0.881,0.6741,0.6912
PT,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.265,32.7354,0.8758,0.0989,0.5955
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.27,31.3549,0.6796,0.4382,0.4151
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.2602,31.6665,0.8721,0.1568,0.6048
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.2545,31.7873,0.7054,0.4226,0.4104
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.3104,36.348,0.7997,-0.111,0.4892
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.2533,30.6785,0.692,0.4622,0.4704
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.2604,31.9805,0.8708,0.14,0.5877
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.2646,31.3285,0.6759,0.4391,0.453
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.2729,33.5079,0.8619,0.0558,0.5517
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.2587,33.3742,0.6719,0.3635,0.4216
PT,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.3245,39.2387,0.6934,-0.2947,0.3168
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,train,0.0946,10.57,0.9679,0.9362,0.8945
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,test,0.2374,28.2975,0.8196,0.3266,0.7038
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,train,0.0946,10.57,0.9679,0.9362,0.8945
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,test,0.2374,28.2975,0.8196,0.3266,0.7038
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,train,0.0946,10.57,0.9679,0.9362,0.8945
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,test,0.2374,28.2975,0.8196,0.3266,0.7038
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,train,0.0946,10.57,0.9679,0.9362,0.8945
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,test,0.2374,28.2975,0.8196,0.3266,0.7038
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,train,0.0946,10.57,0.9679,0.9362,0.8945
PT,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,test,0.2374,28.2975,0.8196,0.3266,0.7038
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,train,0.0009,0.0906,1.0,1.0,0.9992
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,test,0.2069,26.8347,0.8566,0.3945,0.6977
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,train,0.001,0.0959,1.0,1.0,0.9991
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,test,0.1994,25.9906,0.8597,0.432,0.7025
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,train,0.0008,0.0838,1.0,1.0,0.9993
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,test,0.2031,25.9012,0.8645,0.4359,0.7049
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,train,0.0009,0.0892,1.0,1.0,0.9993
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,test,0.2091,27.0515,0.8552,0.3846,0.6931
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,train,0.0011,0.1156,1.0,1.0,0.999
PT,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,test,0.2099,26.873,0.8626,0.3927,0.6901
PT,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,train,0.0615,11.0284,0.9649,0.9305,0.8916
PT,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,test,0.2114,27.0367,0.8436,0.3853,0.6625
PT,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,train,0.0615,11.0284,0.9649,0.9305,0.8916
PT,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,test,0.2114,27.0367,0.8436,0.3853,0.6625
PT,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,train,0.0615,11.0284,0.9649,0.9305,0.8916
PT,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,test,0.2114,27.0367,0.8436,0.3853,0.6625
PT,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,train,0.0615,11.0284,0.9649,0.9305,0.8916
PT,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,test,0.2114,27.0367,0.8436,0.3853,0.6625
PT,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,train,0.0615,11.0284,0.9649,0.9305,0.8916
PT,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,test,0.2114,27.0367,0.8436,0.3853,0.6625
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,train,0.1356,17.9399,0.9043,0.8161,0.8329
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,test,0.2566,30.0072,0.8848,0.2428,0.605
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,train,0.1697,17.8136,0.9101,0.8187,0.7931
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,test,0.2579,30.7041,0.8847,0.2072,0.5923
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,train,0.1438,17.4026,0.912,0.8269,0.8309
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,test,0.2683,31.0769,0.9179,0.1879,0.5825
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,train,0.1318,18.6375,0.9008,0.8015,0.8271
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,test,0.2689,31.9247,0.8734,0.143,0.574
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,train,0.1658,17.971,0.9088,0.8155,0.8106
PT,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,test,0.2657,32.1526,0.8909,0.1307,0.5608
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,train,0.297,31.6922,0.6592,0.426,0.4484
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,test,0.2892,34.0892,0.7659,0.0228,0.5001
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,train,0.2687,31.9869,0.6934,0.4153,0.4228
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,test,0.3032,35.1624,0.8649,-0.0397,0.5651
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,train,0.2748,31.4596,0.6703,0.4344,0.4238
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,test,0.2637,31.7234,0.8631,0.1537,0.6066
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,train,0.2856,32.0635,0.6571,0.4125,0.4153
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,test,0.2615,31.8236,0.8613,0.1484,0.6023
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,train,0.4442,43.1306,0.591,-0.063,-0.1375
PT,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,test,0.3624,39.301,0.5878,-0.2988,0.3019
