crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,PT20,20120305,13.186,15.881,5.331,12436502.0,14.511,1.801,3.732,3.53
maize,PT30,20120305,10.149,14.02,0.01,14628645.0,11.913,2.011,4.368,-2.001
maize,PT11,20120306,5.477,13.861,0.0,14258543.0,9.86,1.843,6.677,-1.843
maize,PT15,20120306,8.192,17.562,0.0,17954162.0,12.972,2.992,10.19,-2.992
maize,PT16,20120306,5.683,15.432,0.002,15827461.0,10.68,2.143,8.039,-2.141
maize,PT17,20120306,6.526,18.587,0.0,17170474.0,12.673,2.81,11.0,-2.81
maize,PT18,20120306,6.093,18.46,0.0,17257286.0,12.259,2.875,11.842,-2.875
maize,PT20,20120306,13.693,16.746,0.021,16776402.0,15.085,2.2,4.342,-2.179
maize,PT30,20120306,9.947,15.193,0.04,18345216.0,12.108,2.416,5.693,-2.376
maize,PT11,20120307,6.942,16.689,0.0,15150346.0,11.446,1.992,7.864,-1.992
maize,PT15,20120307,9.843,18.287,0.005,18725764.0,13.472,3.135,10.983,-3.13
maize,PT16,20120307,7.382,18.041,0.008,16396177.0,12.241,2.427,10.493,-2.419
maize,PT17,20120307,10.696,20.787,0.001,17549748.0,14.765,3.474,14.913,-3.473
maize,PT18,20120307,8.74,20.155,0.0,17657944.0,13.647,3.236,15.047,-3.236
maize,PT20,20120307,13.36,15.859,0.095,16015545.0,14.586,2.245,4.453,-2.15
maize,PT30,20120307,9.808,14.18,0.515,14775581.0,12.127,2.053,4.802,-1.538
maize,PT11,20120308,6.793,19.601,0.0,17517278.0,12.76,2.726,12.898,-2.726
maize,PT15,20120308,8.584,19.234,0.0,19488928.0,14.234,3.246,12.752,-3.246
maize,PT16,20120308,7.435,20.341,0.0,17675302.0,13.58,2.863,13.531,-2.863
maize,PT17,20120308,8.674,22.55,0.0,18001202.0,14.974,3.347,16.293,-3.347
maize,PT18,20120308,7.608,22.859,0.0,18036346.0,14.868,3.501,18.355,-3.501
maize,PT20,20120308,13.444,16.474,1.282,12910780.0,14.916,2.194,4.963,-0.912
maize,PT30,20120308,10.794,16.117,0.12,20066396.0,13.031,2.762,6.652,-2.642
maize,PT11,20120309,7.712,19.594,0.0,18622804.0,13.182,3.055,13.924,-3.055
maize,PT15,20120309,11.319,19.447,0.0,20016558.0,14.676,3.679,14.12,-3.679
maize,PT16,20120309,8.424,21.881,0.0,18949812.0,14.463,3.774,19.015,-3.774
maize,PT17,20120309,9.922,24.207,0.0,19427012.0,16.35,4.373,23.732,-4.373
maize,PT18,20120309,9.516,23.444,0.0,19412226.0,15.816,4.197,22.845,-4.197
maize,PT20,20120309,12.305,16.343,11.744,11062038.0,14.039,2.224,5.829,9.52
maize,PT30,20120309,10.145,17.854,0.0,21218300.0,13.402,2.954,8.765,-2.954
maize,PT11,20120310,9.467,20.533,0.0,18402120.0,14.091,3.185,15.561,-3.185
maize,PT15,20120310,9.271,17.343,0.0,19498150.0,13.102,2.755,8.964,-2.755
maize,PT16,20120310,9.409,21.727,0.0,18123638.0,14.743,3.663,19.038,-3.663
maize,PT17,20120310,7.139,21.984,0.0,18630272.0,14.521,3.492,18.232,-3.492
maize,PT18,20120310,8.181,22.162,0.0,18737058.0,14.744,3.713,19.539,-3.713
maize,PT20,20120310,12.174,15.704,3.04,16246588.0,13.998,2.88,6.876,0.16
maize,PT30,20120310,10.072,16.613,0.0,14402768.0,13.168,2.085,6.596,-2.085
maize,PT11,20120311,7.401,19.709,0.0,18696542.0,13.244,3.149,14.4,-3.149
maize,PT15,20120311,8.459,18.591,0.011,18585728.0,13.116,2.519,9.904,-2.508
maize,PT16,20120311,7.183,21.764,0.0,18991234.0,14.159,3.258,18.053,-3.258
maize,PT17,20120311,7.507,23.197,0.0,19395620.0,14.856,3.205,19.621,-3.205
maize,PT18,20120311,6.604,23.313,0.0,19238662.0,14.741,3.174,20.554,-3.174
maize,PT20,20120311,12.362,15.846,4.909,15921109.0,14.097,2.535,5.399,2.374
maize,PT30,20120311,10.535,17.438,0.0,20895210.0,13.415,2.854,8.123,-2.854
maize,PT11,20120312,8.004,19.423,0.0,19388846.0,12.731,3.05,13.774,-3.05
maize,PT15,20120312,9.708,19.72,0.0,20321808.0,14.362,3.05,12.725,-3.05
maize,PT16,20120312,7.54,21.239,0.0,19341112.0,13.922,3.105,16.535,-3.105
maize,PT17,20120312,7.636,22.771,0.0,19682862.0,15.048,3.233,18.019,-3.233
maize,PT18,20120312,7.234,23.482,0.0,19729630.0,15.218,3.336,20.307,-3.336
maize,PT20,20120312,12.612,15.556,0.19,16877998.0,14.124,2.54,5.838,-2.35
maize,PT30,20120312,9.911,15.414,0.0,20472142.0,12.274,2.595,6.019,-2.595
maize,PT11,20120313,6.4,17.062,0.006,18394170.0,11.269,2.269,8.736,-2.263
maize,PT15,20120313,9.545,21.385,0.0,20836634.0,15.415,3.703,16.958,-3.703
maize,PT16,20120313,7.24,20.617,0.0,19373528.0,13.588,2.921,14.792,-2.921
maize,PT17,20120313,8.022,25.07,0.0,19978410.0,16.551,3.838,22.986,-3.838
maize,PT18,20120313,7.764,25.215,0.0,20012826.0,16.348,3.733,23.949,-3.733
maize,PT20,20120313,12.552,15.794,0.004,18033400.0,14.085,2.461,5.991,-2.457
maize,PT30,20120313,9.478,14.945,0.005,20151412.0,11.961,2.578,6.116,-2.573
maize,PT11,20120314,6.61,19.649,0.004,18481600.0,13.128,2.563,11.601,-2.559
maize,PT15,20120314,11.527,19.515,0.001,19430796.0,14.982,3.599,11.925,-3.598
maize,PT16,20120314,7.818,23.456,0.0,17501232.0,15.314,3.259,19.121,-3.259
maize,PT17,20120314,9.328,25.576,0.0,18158780.0,16.276,3.961,24.211,-3.961
maize,PT18,20120314,9.011,25.76,0.0,18267080.0,16.576,4.132,25.348,-4.132
maize,PT20,20120314,12.661,15.912,0.019,17119050.0,14.422,2.436,6.538,-2.417
maize,PT30,20120314,9.914,15.746,0.0,20981146.0,12.443,2.757,7.086,-2.757
maize,PT11,20120315,9.666,17.423,0.018,15275040.0,13.274,2.276,8.651,-2.258
maize,PT15,20120315,11.223,15.81,2.57,13457373.0,13.13,2.156,5.505,0.414
maize,PT16,20120315,10.139,19.184,0.036,12350358.0,14.242,2.54,12.065,-2.504
maize,PT17,20120315,9.302,20.037,0.585,15297876.0,13.845,2.717,12.314,-2.132
maize,PT18,20120315,9.249,19.79,0.426,15130233.0,14.041,2.832,12.703,-2.406
maize,PT20,20120315,12.327,16.283,0.814,16548931.0,14.36,2.534,5.883,-1.72
maize,PT30,20120315,9.596,14.749,0.0,20710820.0,11.876,2.592,5.765,-2.592
maize,PT11,20120316,8.988,13.575,0.291,16496160.0,11.028,2.012,4.589,-1.721
maize,PT15,20120316,10.573,17.105,0.286,16632156.0,13.366,2.506,7.403,-2.22
maize,PT16,20120316,8.88,16.197,0.446,16114899.0,11.969,2.279,7.425,-1.833
maize,PT17,20120316,8.783,17.892,0.46,14308323.0,12.882,2.341,8.992,-1.881
maize,PT18,20120316,9.002,18.669,0.531,14755814.0,12.923,2.487,10.493,-1.956
maize,PT20,20120316,11.34,14.198,0.562,13147743.0,12.751,2.394,5.754,-1.832
maize,PT30,20120316,9.439,14.06,0.0,19743644.0,11.466,2.554,5.602,-2.554
maize,PT11,20120317,7.539,12.462,8.352,11029250.0,9.926,1.939,4.713,6.413
maize,PT15,20120317,10.003,15.903,0.006,18672952.0,12.708,2.671,7.052,-2.665
maize,PT16,20120317,7.639,14.065,2.692,10203158.0,10.445,1.911,6.28,0.781
maize,PT17,20120317,7.443,16.254,0.193,10546359.0,11.479,2.025,8.222,-1.832
maize,PT18,20120317,7.276,16.448,0.34,12596972.0,11.305,2.193,8.707,-1.853
maize,PT20,20120317,11.015,14.33,0.0,17685024.0,12.74,2.877,7.722,-2.877
maize,PT30,20120317,9.574,14.776,0.0,21600832.0,11.934,2.783,6.048,-2.783
maize,PT11,20120318,5.423,11.695,1.668,18105590.0,8.283,2.474,6.065,-0.806
maize,PT15,20120318,9.045,15.683,0.038,17326994.0,12.196,3.182,9.149,-3.144
maize,PT16,20120318,6.079,13.79,0.756,17211958.0,9.428,2.707,7.982,-1.951
maize,PT17,20120318,6.166,15.764,0.044,15413479.0,10.663,2.865,9.962,-2.821
maize,PT18,20120318,6.072,15.495,0.056,15746112.0,10.493,2.806,9.898,-2.75
maize,PT20,20120318,12.021,15.796,0.004,17167054.0,14.087,3.071,8.088,-3.067
maize,PT30,20120318,10.587,14.095,1.12,16245144.0,12.195,2.216,4.238,-1.096
maize,PT11,20120319,3.425,15.485,0.0,20928132.0,9.423,3.117,10.9,-3.117
maize,PT15,20120319,7.611,17.898,0.0,22162590.0,12.755,4.425,14.47,-4.425
maize,PT16,20120319,4.007,16.422,0.0,21241252.0,10.407,3.47,12.264,-3.47
maize,PT17,20120319,5.203,18.602,0.0,21645072.0,11.841,4.137,15.395,-4.137
maize,PT18,20120319,4.738,18.164,0.0,21621680.0,11.486,3.986,15.283,-3.986
maize,PT20,20120319,13.632,16.397,0.839,17447584.0,15.022,2.922,6.013,-2.083
maize,PT30,20120319,10.156,13.832,0.365,14589721.0,11.516,2.407,5.712,-2.042
maize,PT11,20120320,4.884,14.897,0.0,21196314.0,9.423,3.025,10.177,-3.025
maize,PT15,20120320,9.246,17.593,0.0,22359176.0,12.921,4.518,14.541,-4.518
maize,PT16,20120320,5.754,16.629,0.004,21474620.0,10.568,3.719,13.08,-3.715
maize,PT17,20120320,6.754,18.642,0.0,21869358.0,11.9,4.212,16.3,-4.212
maize,PT18,20120320,6.532,18.004,0.001,21853214.0,11.537,4.066,15.688,-4.065
maize,PT20,20120320,13.813,16.454,4.247,15227913.0,15.192,2.746,5.332,1.501
maize,PT30,20120320,9.427,14.315,0.07,17448130.0,11.372,2.711,7.032,-2.641
maize,PT11,20120321,4.298,14.074,0.0,20684566.0,8.779,2.727,9.077,-2.727
maize,PT15,20120321,7.282,16.602,0.0,22462288.0,11.844,3.529,12.155,-3.529
maize,PT16,20120321,5.038,16.023,0.0,21308496.0,9.835,3.214,11.65,-3.214
maize,PT17,20120321,3.671,18.317,0.0,21868754.0,10.662,3.551,14.95,-3.551
maize,PT18,20120321,4.4,17.914,0.0,21888136.0,10.673,3.49,14.588,-3.49
maize,PT20,20120321,13.135,15.825,15.724,14512442.0,14.443,2.416,4.535,13.308
maize,PT30,20120321,9.169,14.598,0.0,23108092.0,11.593,2.996,6.554,-2.996
maize,PT11,20120322,3.766,16.623,0.0,21142454.0,10.702,2.841,10.948,-2.841
maize,PT15,20120322,7.864,19.135,0.0,22243718.0,13.874,3.977,14.231,-3.977
maize,PT16,20120322,4.068,19.384,0.0,21079108.0,12.444,3.405,15.374,-3.405
maize,PT17,20120322,3.184,22.173,0.0,21646390.0,13.976,4.019,20.416,-4.019
maize,PT18,20120322,4.093,21.529,0.0,21671440.0,13.676,4.033,19.489,-4.033
maize,PT20,20120322,10.168,16.211,17.154,9956006.0,12.324,2.691,6.841,14.463
maize,PT30,20120322,10.03,16.578,0.01,20303214.0,12.92,2.852,7.327,-2.842
maize,PT11,20120323,8.956,22.104,0.0,19512066.0,15.704,4.136,18.797,-4.136
maize,PT15,20120323,11.662,20.349,0.153,18576464.0,16.074,4.221,13.406,-4.068
maize,PT16,20120323,10.673,23.375,0.0,17912496.0,16.552,4.734,22.095,-4.734
maize,PT17,20120323,10.467,25.703,0.044,19817640.0,17.49,4.793,25.168,-4.749
maize,PT18,20120323,10.147,25.282,0.03,18798254.0,17.183,4.876,24.763,-4.846
maize,PT20,20120323,9.677,15.539,2.348,17796330.0,13.265,2.66,6.713,-0.312
maize,PT30,20120323,10.535,17.852,0.0,20989762.0,14.117,2.844,6.898,-2.844
maize,PT11,20120324,10.417,19.332,0.902,13023976.0,14.847,2.636,12.207,-1.734
maize,PT15,20120324,13.257,16.594,2.532,14966760.0,15.015,2.95,6.51,-0.418
maize,PT16,20120324,11.735,19.613,0.941,10854821.0,15.875,2.682,13.042,-1.741
maize,PT17,20120324,12.217,20.442,1.046,13681600.0,16.468,2.743,12.107,-1.697
maize,PT18,20120324,12.066,20.282,0.929,13997710.0,16.379,2.91,12.876,-1.981
maize,PT20,20120324,14.271,17.165,0.06,20230076.0,15.71,2.658,4.624,-2.598
maize,PT30,20120324,11.607,17.73,0.15,19310450.0,14.399,2.722,6.209,-2.572
maize,PT11,20120325,12.267,22.678,0.009,17862350.0,16.669,3.242,15.909,-3.233
maize,PT15,20120325,12.492,21.051,0.019,21403568.0,16.211,3.732,13.334,-3.713
maize,PT16,20120325,11.645,24.434,0.003,19620164.0,17.253,3.725,20.686,-3.722
maize,PT17,20120325,11.479,26.091,0.003,21092704.0,18.256,4.079,22.977,-4.076
maize,PT18,20120325,11.685,25.83,0.081,20501048.0,18.342,4.226,23.488,-4.145
maize,PT20,20120325,14.292,17.482,0.775,18850534.0,15.871,2.439,3.859,-1.664
maize,PT30,20120325,11.026,16.528,0.005,22722418.0,13.397,3.057,6.639,-3.052
maize,PT11,20120326,10.334,23.506,0.0,21094300.0,16.077,3.696,18.619,-3.696
maize,PT15,20120326,12.139,21.439,0.0,22188484.0,16.295,4.031,14.543,-4.031
maize,PT16,20120326,10.399,24.888,0.0,21824908.0,17.463,4.356,24.001,-4.356
maize,PT17,20120326,12.111,26.083,0.0,21724042.0,18.624,4.319,24.957,-4.319
maize,PT18,20120326,11.713,26.205,0.0,21758860.0,18.611,4.844,26.413,-4.844
maize,PT20,20120326,11.635,16.924,7.16,13713950.0,14.244,2.593,5.621,4.567
maize,PT30,20120326,10.894,17.103,0.025,20721500.0,13.774,2.883,7.098,-2.858
maize,PT11,20120327,10.232,22.434,0.0,22072704.0,16.177,4.068,18.189,-4.068
maize,PT15,20120327,12.018,21.677,0.0,23055648.0,16.677,5.023,16.077,-5.023
maize,PT16,20120327,11.633,23.994,0.0,22344374.0,17.557,5.056,23.087,-5.056
maize,PT17,20120327,10.259,25.286,0.0,22767594.0,18.392,5.388,24.518,-5.388
maize,PT18,20120327,10.221,24.802,0.0,22755572.0,17.861,5.464,24.396,-5.464
maize,PT20,20120327,10.874,14.11,0.423,20018338.0,12.463,3.004,6.826,-2.581
maize,PT30,20120327,11.081,17.118,0.005,22212022.0,13.859,2.997,6.578,-2.992
maize,PT11,20120328,9.851,23.366,0.0,22729980.0,16.31,4.45,21.021,-4.45
maize,PT15,20120328,12.722,21.533,0.0,23212628.0,16.91,5.407,16.487,-5.407
maize,PT16,20120328,11.42,24.388,0.0,22922280.0,17.665,5.316,24.678,-5.316
maize,PT17,20120328,11.472,25.25,0.0,23248762.0,18.355,5.878,25.785,-5.878
maize,PT18,20120328,11.714,24.873,0.0,23216748.0,18.208,5.955,25.196,-5.955
maize,PT20,20120328,10.888,15.06,1.059,17999540.0,13.394,2.563,6.04,-1.504
maize,PT30,20120328,11.449,16.725,0.035,21492082.0,13.734,2.924,5.856,-2.889
maize,PT11,20120329,9.741,23.687,0.0,22984172.0,16.203,4.508,21.959,-4.508
maize,PT15,20120329,13.055,17.264,5.674,15273572.0,15.172,3.145,7.4,2.529
maize,PT16,20120329,11.6,24.044,0.0,22698654.0,17.453,5.012,23.928,-5.012
maize,PT17,20120329,9.591,23.664,0.059,20036782.0,17.145,4.614,20.822,-4.555
maize,PT18,20120329,11.276,22.858,0.286,20108568.0,17.011,4.706,19.921,-4.42
maize,PT20,20120329,12.262,15.543,0.132,20313774.0,13.874,2.851,5.815,-2.719
maize,PT30,20120329,11.006,15.486,0.435,22188684.0,13.16,3.148,6.09,-2.713
maize,PT11,20120330,10.234,21.851,0.0,22413334.0,15.254,4.051,17.508,-4.051
maize,PT15,20120330,12.525,15.724,21.772,12159231.0,13.764,1.894,3.492,19.878
maize,PT16,20120330,10.548,21.317,0.353,20026748.0,15.505,3.611,15.794,-3.258
maize,PT17,20120330,12.15,17.728,10.116,8974562.0,14.218,2.046,7.252,8.07
maize,PT18,20120330,11.373,17.558,6.765,10487874.0,14.143,2.159,8.015,4.606
maize,PT20,20120330,12.742,16.039,4.726,16292205.0,14.54,2.308,4.489,2.418
maize,PT30,20120330,10.979,15.804,0.845,23061126.0,13.198,3.036,5.588,-2.191
maize,PT11,20120331,9.333,18.853,0.03,19819252.0,13.687,2.955,10.58,-2.925
maize,PT15,20120331,12.115,15.95,3.887,14269194.0,13.859,2.192,4.567,1.695
maize,PT16,20120331,10.08,19.107,0.097,17999968.0,14.11,2.892,10.878,-2.795
maize,PT17,20120331,10.548,19.053,0.464,16658221.0,14.722,2.614,9.529,-2.15
maize,PT18,20120331,10.142,18.916,1.761,14874649.0,14.243,2.443,9.76,-0.682
maize,PT20,20120331,12.867,15.852,4.229,12227851.0,14.348,1.968,3.919,2.261
maize,PT30,20120331,10.564,15.919,0.005,23096610.0,12.951,3.14,6.027,-3.135
maize,PT11,20120401,8.993,17.828,0.331,17425514.0,13.084,2.501,8.315,-2.17
maize,PT15,20120401,11.723,16.405,5.852,17452192.0,13.717,2.407,4.834,3.445
maize,PT16,20120401,9.361,18.483,0.704,17059738.0,13.477,2.654,9.91,-1.95
maize,PT17,20120401,10.843,18.585,1.114,17613846.0,14.413,2.672,8.397,-1.558
maize,PT18,20120401,10.357,18.796,3.169,16321611.0,14.196,2.568,9.136,0.601
maize,PT20,20120401,12.735,15.942,0.279,19736792.0,14.284,2.721,5.161,-2.442
maize,PT30,20120401,10.267,14.921,0.075,22241740.0,12.429,2.97,5.704,-2.895
maize,PT11,20120402,9.329,16.44,0.505,18255818.0,12.639,2.499,6.718,-1.994
maize,PT15,20120402,12.065,15.866,7.675,14563326.0,13.803,2.149,4.433,5.526
maize,PT16,20120402,9.293,18.197,0.923,18543132.0,13.371,2.749,9.032,-1.826
maize,PT17,20120402,11.098,19.134,0.479,17850832.0,14.462,2.845,9.261,-2.366
maize,PT18,20120402,10.725,18.737,2.266,15131189.0,14.117,2.535,9.092,-0.269
maize,PT20,20120402,13.029,16.201,0.559,18338806.0,14.57,2.628,4.713,-2.069
maize,PT30,20120402,10.671,14.458,0.845,21034914.0,12.344,2.977,5.613,-2.132
maize,PT11,20120403,9.229,15.163,0.162,15437132.0,11.954,2.611,7.244,-2.449
maize,PT15,20120403,11.702,15.336,1.388,17810458.0,13.389,2.719,5.279,-1.331
maize,PT16,20120403,9.638,14.799,0.377,14107952.0,12.15,2.368,6.155,-1.991
maize,PT17,20120403,10.782,16.395,0.203,14617874.0,13.333,2.775,7.817,-2.572
maize,PT18,20120403,10.176,15.951,0.255,13151738.0,12.914,2.533,7.339,-2.278
maize,PT20,20120403,13.542,16.386,0.706,18349988.0,14.969,2.516,3.989,-1.81
maize,PT30,20120403,10.528,14.762,0.635,19786890.0,12.417,2.844,5.728,-2.209
maize,PT11,20120404,6.988,15.537,0.043,19288814.0,10.758,3.295,9.509,-3.252
maize,PT15,20120404,11.115,15.283,0.684,17320528.0,12.828,3.054,6.912,-2.37
maize,PT16,20120404,8.756,16.058,0.163,17553064.0,11.789,3.057,8.811,-2.894
maize,PT17,20120404,9.582,16.782,0.179,16103629.0,13.005,3.201,9.28,-3.022
maize,PT18,20120404,9.05,16.417,0.259,15179759.0,12.376,2.874,8.93,-2.615
maize,PT20,20120404,13.534,16.288,4.189,17472758.0,14.773,2.476,3.969,1.713
maize,PT30,20120404,10.386,13.858,2.885,17157668.0,11.947,2.378,3.997,0.507
maize,PT11,20120405,5.157,12.512,1.446,20836428.0,8.314,2.929,7.388,-1.483
maize,PT15,20120405,8.835,13.251,5.131,16464754.0,10.882,2.793,5.764,2.338
maize,PT16,20120405,5.925,13.189,1.88,20402836.0,9.186,3.031,7.48,-1.151
maize,PT17,20120405,7.302,14.334,1.172,21410078.0,10.645,3.439,8.172,-2.267
maize,PT18,20120405,6.731,14.476,1.071,20351146.0,10.195,3.287,8.501,-2.216
maize,PT20,20120405,13.091,16.051,3.723,13275832.0,14.455,2.36,5.036,1.363
maize,PT30,20120405,9.633,12.666,1.28,19956270.0,11.108,2.575,3.993,-1.295
maize,PT11,20120406,4.853,10.569,1.569,17230420.0,7.986,2.164,5.1,-0.595
maize,PT15,20120406,8.163,13.132,3.141,19089194.0,10.36,2.6,5.443,0.541
maize,PT16,20120406,4.733,12.402,2.236,19154028.0,8.479,2.413,6.271,-0.177
maize,PT17,20120406,5.977,14.324,1.35,19621444.0,10.022,2.666,7.344,-1.316
maize,PT18,20120406,5.497,14.067,2.454,18878252.0,9.276,2.594,7.356,-0.14
maize,PT20,20120406,12.082,14.734,1.362,18937616.0,13.24,3.341,6.419,-1.979
maize,PT30,20120406,8.873,11.696,0.025,21138388.0,10.22,2.703,4.312,-2.678
maize,PT11,20120407,7.006,13.412,1.176,11571801.0,9.846,1.906,6.023,-0.73
maize,PT15,20120407,7.943,14.648,1.076,20359668.0,11.685,2.66,6.268,-1.584
maize,PT16,20120407,4.924,14.595,0.222,15573278.0,10.127,2.275,7.745,-2.053
maize,PT17,20120407,5.21,17.168,0.063,18881452.0,11.568,2.819,10.705,-2.756
maize,PT18,20120407,4.456,17.029,0.036,18701904.0,11.088,2.771,10.847,-2.735
maize,PT20,20120407,12.164,14.655,1.245,19898056.0,13.367,3.291,5.99,-2.046
maize,PT30,20120407,8.686,11.364,11.725,7482872.0,9.347,1.271,3.034,10.454
maize,PT11,20120408,5.033,17.022,0.005,23519854.0,11.229,3.104,10.104,-3.099
maize,PT15,20120408,9.095,19.335,0.009,24026630.0,14.312,3.763,12.125,-3.754
maize,PT16,20120408,5.679,19.346,0.0,23735996.0,12.732,3.444,13.021,-3.444
maize,PT17,20120408,6.495,21.515,0.005,24504498.0,14.504,3.961,16.378,-3.956
maize,PT18,20120408,6.264,21.476,0.0,24409976.0,14.169,3.849,16.427,-3.849
maize,PT20,20120408,11.649,14.631,2.272,13303783.0,13.186,2.27,4.236,0.002
maize,PT30,20120408,8.792,12.873,0.04,24232508.0,10.645,3.033,5.378,-2.993
maize,PT11,20120409,6.408,17.517,0.015,22591872.0,11.955,3.096,9.922,-3.081
maize,PT15,20120409,10.823,20.246,0.0,24054012.0,15.469,3.821,11.928,-3.821
maize,PT16,20120409,7.507,20.682,0.036,22843408.0,13.886,3.632,14.292,-3.596
maize,PT17,20120409,8.969,23.724,0.04,23810752.0,15.944,4.377,18.976,-4.337
maize,PT18,20120409,8.805,24.349,0.056,23995536.0,16.218,4.494,20.627,-4.438
maize,PT20,20120409,12.147,15.47,0.996,16230156.0,13.718,2.469,4.842,-1.473
maize,PT30,20120409,10.187,13.928,0.12,23352846.0,11.887,3.067,5.845,-2.947
maize,PT11,20120410,9.4,13.678,7.687,14055624.0,11.295,2.34,5.277,5.347
maize,PT15,20120410,11.811,16.351,1.05,17238384.0,14.067,2.802,6.182,-1.752
maize,PT16,20120410,8.833,15.034,3.683,11074114.0,11.844,2.169,6.38,1.514
maize,PT17,20120410,9.595,16.925,0.686,10220159.0,13.049,2.212,7.546,-1.526
maize,PT18,20120410,9.463,16.766,0.912,9936662.0,12.822,2.231,7.676,-1.319
maize,PT20,20120410,13.081,16.36,0.534,18199986.0,14.735,2.534,4.314,-2.0
maize,PT30,20120410,10.065,15.006,0.04,23231648.0,12.538,3.128,6.204,-3.088
maize,PT11,20120411,9.174,12.434,7.695,8207108.5,10.728,1.546,3.491,6.149
maize,PT15,20120411,11.648,15.989,0.201,20800332.0,13.6,3.337,6.976,-3.136
maize,PT16,20120411,8.898,14.524,3.306,12269753.0,11.763,2.147,5.895,1.159
maize,PT17,20120411,8.971,16.525,0.292,15147632.0,13.232,2.608,8.115,-2.316
maize,PT18,20120411,8.867,16.266,0.626,14639601.0,12.833,2.561,8.091,-1.935
maize,PT20,20120411,13.137,16.136,0.649,20004096.0,14.673,2.832,4.607,-2.183
maize,PT30,20120411,10.473,14.021,1.345,16325457.0,11.992,2.365,4.367,-1.02
maize,PT11,20120412,8.585,14.198,0.322,21555840.0,10.952,3.284,7.079,-2.962
maize,PT15,20120412,11.54,15.773,1.348,19889856.0,13.285,3.41,7.176,-2.062
maize,PT16,20120412,9.171,15.269,0.53,20228666.0,11.692,3.337,7.64,-2.807
maize,PT17,20120412,10.636,16.941,0.477,20056928.0,13.036,3.768,9.164,-3.291
maize,PT18,20120412,10.032,16.799,0.603,18952314.0,12.716,3.591,9.181,-2.988
maize,PT20,20120412,12.389,15.651,0.548,20072332.0,13.969,2.838,5.106,-2.29
maize,PT30,20120412,10.898,14.349,1.165,19661682.0,12.604,2.759,4.765,-1.594
maize,PT11,20120413,7.306,12.019,13.236,14267243.0,9.874,1.902,3.855,11.334
maize,PT15,20120413,10.767,15.48,0.394,18419362.0,13.129,3.122,6.704,-2.728
maize,PT16,20120413,8.178,13.783,5.831,16703565.0,10.971,2.356,5.181,3.475
maize,PT17,20120413,9.884,16.608,0.813,17427966.0,13.077,3.153,8.117,-2.34
maize,PT18,20120413,8.996,16.161,0.928,17575942.0,12.412,3.046,7.958,-2.118
maize,PT20,20120413,13.243,16.666,1.029,19167778.0,15.137,2.556,3.676,-1.527
maize,PT30,20120413,10.637,14.038,0.13,18012276.0,12.096,2.657,5.54,-2.527
maize,PT11,20120414,7.697,12.221,11.077,15984037.0,9.864,2.343,4.241,8.734
maize,PT15,20120414,11.376,15.498,1.606,14898204.0,13.27,3.032,6.167,-1.426
maize,PT16,20120414,8.167,13.518,15.823,16004862.0,10.774,2.554,5.0,13.269
maize,PT17,20120414,9.978,16.527,2.43,18584902.0,13.097,3.654,8.15,-1.224
maize,PT18,20120414,9.16,15.879,3.564,16829512.0,12.323,3.269,7.512,0.295
maize,PT20,20120414,13.559,16.799,0.321,21355316.0,15.089,3.095,5.253,-2.774
maize,PT30,20120414,10.469,15.855,0.03,21547958.0,13.307,3.098,6.71,-3.068
maize,PT11,20120415,5.913,13.218,0.704,22175840.0,9.314,3.283,7.587,-2.579
maize,PT15,20120415,10.144,15.206,0.35,22436868.0,12.191,3.964,8.31,-3.614
maize,PT16,20120415,6.703,14.297,0.717,23346486.0,10.311,3.528,8.168,-2.811
maize,PT17,20120415,8.745,16.327,0.196,23723998.0,12.102,4.138,9.89,-3.942
maize,PT18,20120415,7.792,16.006,0.301,23824686.0,11.585,4.013,9.963,-3.712
maize,PT20,20120415,13.433,17.111,0.091,21084252.0,15.139,3.082,5.53,-2.991
maize,PT30,20120415,11.218,15.63,0.25,21714602.0,13.418,3.003,5.265,-2.753
maize,PT11,20120416,4.483,15.011,0.0,25720338.0,10.408,3.625,9.617,-3.625
maize,PT15,20120416,8.975,17.153,0.0,26487096.0,12.967,4.395,11.241,-4.395
maize,PT16,20120416,5.531,15.948,0.0,25902072.0,11.209,3.757,10.08,-3.757
maize,PT17,20120416,7.572,19.002,0.0,26210394.0,13.122,4.763,14.137,-4.763
maize,PT18,20120416,6.975,18.768,0.0,26252252.0,12.851,4.583,14.145,-4.583
maize,PT20,20120416,13.38,16.777,0.036,22866184.0,15.006,3.27,5.299,-3.234
maize,PT30,20120416,10.014,13.585,0.48,18553122.0,11.621,2.632,4.317,-2.152
maize,PT11,20120417,8.579,14.036,2.368,10646051.0,10.738,2.013,5.631,0.355
maize,PT15,20120417,9.609,17.925,0.005,24751782.0,13.673,3.578,8.995,-3.573
maize,PT16,20120417,8.529,15.654,1.123,14805347.0,11.853,2.455,6.839,-1.332
maize,PT17,20120417,10.103,18.136,0.067,17829968.0,14.033,3.187,9.187,-3.12
maize,PT18,20120417,9.044,18.909,0.069,20620088.0,13.826,3.536,10.795,-3.467
maize,PT20,20120417,13.072,17.087,0.122,23398456.0,15.13,3.311,5.7,-3.189
maize,PT30,20120417,9.909,14.174,0.09,24711122.0,11.953,3.106,4.789,-3.016
maize,PT11,20120418,8.631,11.053,19.465,3127027.75,9.934,1.104,2.562,18.361
