adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,max_cum_fpar1,max_cum_fpar2,max_cum_fpar3,max_cum_fpar4,max_cum_fpar5,max_cum_fpar6,max_cum_fpar7,max_cum_ndvi1,max_cum_ndvi2,max_cum_ndvi3,max_cum_ndvi4,max_cum_ndvi5,max_cum_ndvi6,max_cum_ndvi7,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,yield
CN054,13.005,1.461,2013,0.0,0.0,0.0,0.0,15.939,109.932,164.204,0.034,43.166000000000004,102.165,218.414,359.527,521.428,644.154,-1.817,-9.927750000000001,-47.30351612903226,-33.883966666666666,-24.74303225806452,-13.073000000000002,72.80292857142857,0.034,1.5404285714285717,1.9031935483870968,3.8749666666666664,4.552032258064516,5.396699999999999,8.766142857142857,18758798.0,18803030.64285714,21638527.225806452,23095527.266666666,22313295.580645163,21315377.033333335,17628128.35714286,-2.864,0.13421428571428567,2.8416774193548386,5.359533333333333,9.228483870967743,13.1331,13.876571428571427,3.63,5.960500000000001,8.326032258064515,10.480533333333334,14.608870967741936,18.543166666666664,18.3415,-9.305,-5.273178571428572,-2.724354838709677,0.22990000000000002,4.417709677419356,8.787866666666668,10.51507142857143,1.0,28.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,16.0,8.0,5.0,5.0,0.0,0.0,62.789,125.709,197.105,293.829,425.701,529.433,0.0,1.359,2.5660000000000003,3.387,4.782,6.338,7.229,5.452,5.463642857142857,5.343387096774194,5.4365,5.609322580645162,5.828433333333334,6.229571428571428,5.764
CN061,12.801,1.465,2013,0.0,0.0,51.446,182.252,470.32,888.207,1095.453,0.0,16.732,24.104,50.345,142.427,198.495,313.053,0.0,-10.862814814814815,-83.61122580645161,-189.66463333333334,-284.78651612903224,-354.56776666666667,-380.9944285714286,0.0,0.6197037037037036,0.23780645161290323,0.8747,2.970387096774193,1.8689333333333333,8.182714285714287,0.0,12335685.722222222,18398760.225806452,20564685.416666668,18993904.0,22173434.416666668,17887596.714285713,0.0,2.1402592592592593,10.563935483870969,13.688866666666666,19.292516129032258,23.929566666666666,24.803285714285714,0.0,7.666148148148148,17.15741935483871,20.4076,24.87538709677419,29.295166666666667,29.2005,0.0,-2.9509999999999996,3.955032258064516,6.8492,13.52916129032258,18.115133333333333,20.714642857142856,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,25.0,17.0,21.0,2.0,0.0,36.278,107.902,205.65699999999998,312.27,431.409,538.095,0.0,0.833,1.974,3.099,4.744,6.477,7.585,0.0,4.01062962962963,3.6382903225806453,3.5738,3.751032258064516,3.7206333333333332,4.412785714285714,5.031
CN062,12.84,1.465,2013,0.0,0.0,6.7170000000000005,80.153,292.532,606.609,848.302,0.0,5.462000000000001,10.214,24.054000000000002,63.445,123.235,203.74,0.0,-12.910263157894738,-82.0308064516129,-196.09223333333333,-323.8208387096774,-436.8759,-492.23595238095237,0.0,0.2874736842105263,0.15329032258064518,0.4613333333333333,1.2706774193548387,1.9929999999999999,3.833571428571428,0.0,14875319.842105264,19579909.677419353,22503748.0,22280625.451612905,22160800.183333334,19582027.285714287,0.0,-1.6176315789473683,7.357032258064516,11.201533333333334,16.85093548387097,20.46923333333333,21.509190476190476,0.0,4.393631578947368,14.434096774193549,17.9891,22.893483870967742,26.334766666666667,26.55480952380952,0.0,-7.439736842105263,-0.32264516129032267,3.8247333333333335,9.95741935483871,14.1397,16.295761904761907,0.0,19.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,24.0,19.0,18.0,5.0,0.0,19.823,50.61,90.882,157.136,272.185,428.325,0.0,0.403,0.9830000000000001,1.5110000000000001,2.54,4.148,5.586,0.0,3.071789473684211,2.606516129032258,2.467966666666667,2.851612903225807,3.2435,3.6254761904761907,5.776
CN063,13.39,1.445,2013,0.0,0.0,0.0,21.232000000000006,108.256,315.855,471.22200000000004,0.0,8.604,11.499,24.921,81.045,159.711,220.11599999999999,0.0,-9.767,-68.01738709677419,-168.23156666666668,-251.75558064516127,-323.5899,-362.539,0.0,0.478,0.09338709677419355,0.4474,1.810451612903226,2.6222,2.8764285714285713,0.0,17455161.333333332,21136940.48387097,23123620.2,21767593.548387095,22850663.466666665,18094653.69047619,0.0,-3.2942222222222224,4.627419354838709,8.453666666666667,12.471290322580646,16.8711,17.39842857142857,0.0,2.920888888888889,11.615387096774194,14.941166666666668,18.06941935483871,22.847133333333332,22.178571428571427,0.0,-9.493555555555556,-3.384709677419355,1.3037,6.521322580645161,10.8633,12.886428571428572,0.0,18.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,26.0,19.0,18.0,10.0,0.0,19.405,50.465,95.518,175.056,296.981,442.84,0.0,0.272,0.8320000000000001,1.346,2.399,3.892,5.257,0.0,4.274944444444444,3.9636129032258065,3.7064999999999997,4.30141935483871,4.251966666666666,4.5699523809523805,7.055
CN064,12.016,1.441,2013,0.0,0.0,17.71,116.898,380.326,746.4689999999999,976.693,0.0,2.799,5.422,14.545,49.784,107.06099999999999,163.574,0.0,-18.98909523809524,-98.69203225806451,-227.32506666666666,-366.07832258064514,-501.84526666666665,-571.5057222222222,0.0,0.13328571428571429,0.08461290322580645,0.3041,1.1367419354838708,1.9092333333333333,3.1396111111111114,0.0,14966212.952380951,19280956.096774194,22683238.033333335,22806642.677419353,21871357.366666667,18952365.361111112,0.0,-0.32652380952380955,8.224451612903225,12.149533333333332,18.49767741935484,22.204766666666668,22.790222222222223,0.0,6.22252380952381,15.333516129032258,19.225866666666665,24.729129032258065,28.149533333333334,28.095333333333333,0.0,-6.688952380952382,0.7321290322580646,4.349233333333333,11.385612903225807,15.728299999999999,17.312944444444444,0.0,20.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,28.0,24.0,21.0,7.0,0.0,18.616,45.827,77.594,130.026,241.286,353.122,0.0,0.353,0.831,1.236,2.046,3.5540000000000003,4.59,0.0,2.953047619047619,2.4316129032258065,2.3294333333333332,3.1322580645161286,3.4275333333333333,3.9659444444444443,7.871
CN065,13.176,1.431,2013,0.0,0.0,10.48,98.82300000000001,288.208,606.769,908.525,0.0,6.1,19.908,71.638,116.122,176.175,218.395,0.0,-4.177933333333334,-28.803129032258067,-94.2411,-176.66816129032256,-285.7606333333333,-388.74744,0.0,0.4066666666666666,0.44541935483870965,1.7243333333333333,1.4349677419354838,2.0017666666666667,1.6887999999999999,0.0,12717663.466666667,16488132.064516129,20257065.8,23547099.83870968,23440243.566666666,23209142.08,0.0,-8.1506,5.799967741935484,12.053666666666667,16.109193548387097,20.6187,22.07024,0.0,-2.6411999999999995,11.986225806451612,18.323433333333334,22.022935483870967,25.920466666666666,27.21152,0.0,-13.437666666666667,-0.791032258064516,5.135966666666667,9.702483870967741,15.145900000000001,16.91104,0.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,18.0,18.0,12.0,10.0,0.0,4.906,29.689999999999998,74.94800000000001,155.894,299.047,490.942,0.0,0.247,0.882,1.504,2.694,4.518,6.171,0.0,3.183133333333333,2.8918387096774194,2.9218666666666664,3.040096774193548,3.0945666666666667,3.0812,9.971
CN011,14.819,1.511,2014,0.0,0.0,23.708999999999996,155.827,439.387,818.473,1009.391,0.0,8.355,15.94,29.979,69.098,144.313,191.857,0.0,-11.19023076923077,-60.44577419354839,-158.1286,-269.18870967741935,-376.51253333333335,-397.4660769230769,0.0,0.32134615384615384,0.24467741935483872,0.46796666666666664,1.2619032258064515,2.507166666666667,3.657230769230769,0.0,12132469.596153846,17525713.80645161,20349386.266666666,22319840.532258064,21009267.566666666,19421322.653846152,0.0,-3.454,6.490774193548387,14.3821,19.143806451612903,22.6362,24.686,0.0,1.8778461538461537,13.589612903225808,21.265766666666664,25.876354838709677,28.40103333333333,29.541384615384615,0.0,-7.639576923076922,-0.08632258064516124,7.237866666666666,12.221225806451613,17.034100000000002,19.95276923076923,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,29.0,25.0,26.0,16.0,7.0,0.0,25.7,68.69200000000001,134.18,229.958,365.556,480.261,0.0,0.666,1.57,2.558,4.286,6.486,7.732,0.0,3.8407692307692307,3.6034838709677417,3.3185333333333333,3.343032258064516,3.796133333333333,4.178,5.646
CN012,14.794,1.439,2014,0.0,0.0,49.784,234.49800000000002,584.463,1014.591,1228.287,0.0,6.249,15.533,30.566,88.756,179.322,245.642,0.0,-13.29592,-65.63712903225806,-177.84703333333334,-290.27080645161294,-399.17519999999996,-404.13392307692305,0.0,0.24996,0.299483870967742,0.5011,1.8770967741935485,3.018866666666667,5.101538461538461,0.0,12242751.22,17199156.48387097,20010286.466666665,22918650.846774194,21697389.8,19647131.307692308,0.0,-0.96096,8.577645161290322,16.157133333333334,21.289193548387097,24.337600000000002,26.43815384615385,0.0,4.359719999999999,15.290709677419354,22.864066666666666,27.872709677419355,29.947133333333333,31.210692307692305,0.0,-4.98268,2.3981612903225806,9.728833333333334,14.845354838709678,19.2195,22.144615384615385,0.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,28.0,27.0,25.0,18.0,8.0,0.0,22.613,67.625,152.254,258.949,379.703,490.24,0.0,0.373,1.224,2.222,3.77,5.497,6.652,0.0,4.091480000000001,3.545451612903226,3.2143333333333337,3.6990322580645163,3.9802666666666666,4.730076923076923,5.0
CN013,14.781,1.481,2014,0.0,0.0,35.909000000000006,159.303,456.92900000000003,838.4350000000001,1030.09,0.0,9.543,18.678,47.038,90.495,174.62,214.279,0.0,-9.7304,-62.51719354838709,-158.82636666666667,-258.9084193548387,-370.36283333333336,-399.07007692307695,0.0,0.38171999999999995,0.2946774193548387,0.9453333333333334,1.4018387096774194,2.8041666666666667,3.050692307692308,0.0,12215259.18,17518240.16129032,19834756.266666666,23074514.80645161,21287215.9,20117674.384615384,0.0,-2.2236,7.696645161290323,14.100233333333334,19.60083870967742,22.716866666666665,24.742692307692305,0.0,3.1167200000000004,14.404612903225807,20.65243333333333,26.07848387096774,28.314700000000002,29.648846153846154,0.0,-6.45216,1.5191935483870966,7.7988,13.052096774193549,17.393266666666666,20.17753846153846,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,29.0,24.0,25.0,14.0,7.0,0.0,31.500999999999998,95.389,190.459,295.615,416.339,527.19,0.0,0.688,1.786,2.786,4.487,6.291,7.511,0.0,4.0033199999999995,3.734677419354839,3.6205333333333334,3.672741935483871,3.8990666666666667,4.374307692307692,5.361
CN014,14.597,1.473,2014,0.0,0.0,14.851,72.961,284.035,590.773,749.549,0.0,20.543,39.818,90.373,131.399,208.72,258.32800000000003,0.0,0.8478399999999996,-41.84738709677419,-103.94556666666668,-181.6834516129032,-299.5516666666666,-322.3872142857143,0.0,0.82172,0.621774193548387,1.6851666666666667,1.3234193548387096,2.577366666666667,3.5434285714285716,0.0,11896499.92,17921645.83870968,18598582.233333334,23658341.080645163,21973467.333333332,20951419.285714287,0.0,-4.0228,6.058483870967741,11.786033333333334,16.741741935483873,20.224600000000002,21.34114285714286,0.0,1.14052,12.837129032258066,17.974533333333333,23.17916129032258,25.894766666666666,26.561785714285715,0.0,-8.07564,-0.3085483870967741,5.6977,9.944161290322581,14.5028,16.489428571428572,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,18.0,26.0,15.0,4.0,0.0,20.226,54.667,99.223,162.337,270.635,380.265,0.0,0.499,1.26,2.01,3.275,5.037,6.252,0.0,4.33816,4.249548387096774,4.382866666666667,4.122806451612903,4.0988999999999995,4.714285714285714,5.595
CN015,13.312,1.479,2014,0.0,0.0,0.0,53.323,201.62800000000001,521.918,690.295,0.0,4.135,9.735,19.571,94.284,183.302,226.733,0.0,-7.955956521739131,-49.09351612903225,-144.2242,-228.004,-295.26213333333334,-347.75607142857143,0.0,0.17978260869565216,0.1806451612903226,0.3278666666666667,2.4100967741935486,2.9672666666666667,3.1022142857142856,0.0,12184084.652173912,16902371.580645163,20633212.1,20059316.225806452,21632489.1,21966892.57142857,0.0,-10.09008695652174,0.44264516129032255,10.377433333333332,14.361258064516129,20.676333333333332,22.026928571428574,0.0,-3.505434782608696,7.395096774193548,17.489633333333334,20.322774193548387,26.259900000000002,27.169785714285716,0.0,-15.491478260869565,-6.231516129032258,2.7253333333333334,8.23409677419355,15.313766666666668,17.395142857142858,0.0,23.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,28.0,12.0,13.0,3.0,0.0,26.004,66.185,108.852,168.836,286.207,406.559,0.0,0.577,1.37,2.014,3.135,4.937,6.152,0.0,4.214217391304348,4.055903225806452,3.897266666666667,4.268451612903226,4.312833333333333,4.278357142857143,6.538
CN021,14.162,1.52,2014,0.0,0.0,3.0630000000000006,81.169,282.212,621.911,800.869,0.0,5.478,19.111,24.955000000000002,104.035,226.763,245.662,0.0,-13.891115384615384,-57.240645161290324,-149.7945,-232.55793548387098,-289.1788666666667,-318.46307692307687,0.0,0.21069230769230768,0.43977419354838715,0.19479999999999997,2.5509677419354837,4.090933333333333,1.4537692307692305,0.0,12508990.076923076,17293990.70967742,20801420.566666666,20564168.98387097,20354466.466666665,22280786.769230768,0.0,-6.136807692307692,3.1613870967741935,11.854000000000001,16.29293548387097,21.3233,23.766,0.0,-0.47369230769230775,9.470483870967742,18.647733333333335,22.21254838709677,26.350233333333332,28.406692307692307,0.0,-10.657307692307693,-2.7086129032258066,4.899900000000001,10.533806451612904,16.876066666666667,19.495923076923077,0.0,26.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,29.0,21.0,14.0,7.0,0.0,24.512999999999998,63.065,109.32300000000001,186.104,338.476,483.233,0.0,0.643,1.535,2.3,3.745,6.125,7.673,0.0,5.001692307692308,4.868064516129032,4.4804,4.8349032258064515,5.0284,4.732692307692307,5.023
CN022,13.895,1.483,2014,0.0,0.0,0.0,49.551,187.054,518.663,695.136,0.0,4.207,28.66,41.277,152.17499999999998,258.599,294.896,0.0,-8.665357142857143,-37.306064516129034,-102.06193333333334,-151.13312903225807,-188.58396666666667,-228.04299999999998,0.0,0.15025,0.7888064516129032,0.42056666666666664,3.5773548387096774,3.5474666666666668,2.5926428571428572,0.0,12160812.214285715,16216129.290322581,20975062.6,18753329.274193548,21017877.533333335,21386449.57142857,0.0,-11.488071428571429,0.002290322580645124,9.716033333333334,13.951935483870967,21.053633333333334,22.605214285714286,0.0,-5.184785714285715,5.909516129032258,16.43306666666667,19.282612903225804,26.040666666666667,27.153785714285714,0.0,-17.198464285714287,-5.820548387096775,2.196466666666667,8.747387096774194,16.5727,18.58742857142857,0.0,28.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,25.0,14.0,16.0,7.0,0.0,24.673000000000002,58.666,101.373,166.852,308.51800000000003,456.379,0.0,0.77,1.641,2.365,3.659,5.822,7.372,0.0,5.60975,5.529516129032258,5.1799,5.531483870967742,5.4551,5.359857142857143,7.395
CN023,14.269,1.486,2014,0.0,0.0,0.0,45.093999999999994,157.07799999999997,488.30699999999996,632.439,0.0,6.637,16.330000000000002,26.401,134.839,213.668,280.752,0.0,-2.1640357142857143,-22.799387096774193,-90.75683333333333,-139.08625806451613,-176.0,-203.20866666666666,0.0,0.23703571428571427,0.31267741935483867,0.3357,3.498,2.6276333333333337,5.590333333333334,0.0,11294032.339285715,15883286.548387097,20783049.3,17150727.19354839,21161380.266666666,19582271.666666668,0.0,-16.151785714285715,-3.1076451612903226,8.428833333333333,13.06641935483871,21.04096666666667,22.011,0.0,-9.487214285714286,3.0958709677419356,15.170366666666666,17.941548387096773,26.172233333333335,26.361583333333332,0.0,-22.22132142857143,-9.368096774193548,0.9671,8.321354838709677,16.214633333333335,18.234833333333334,0.0,28.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,27.0,10.0,11.0,1.0,0.0,14.934000000000001,41.285000000000004,79.6,142.72,285.912,438.012,0.0,0.786,1.65,2.398,3.793,6.022,7.649,0.0,5.826714285714286,5.801032258064516,5.417599999999999,5.745129032258064,5.503433333333334,5.676749999999999,5.858
CN031,12.706,1.42,2014,2.138,7.444000000000001,62.203,206.51,532.117,916.326,0.0,1.1099999999999999,111.351,199.96599999999998,321.736,412.605,614.231,0.0,-12.15125,7.1974285714285715,46.02712903225806,64.49283333333332,82.0048064516129,83.59356666666666,0.0,0.09249999999999999,3.9371785714285714,2.858548387096774,4.059,2.931258064516129,6.720866666666667,0.0,13159458.25,8484934.79017857,15662074.693548387,16621394.975,20952478.19354839,15920987.25,0.0,7.028083333333334,5.582321428571428,10.479258064516129,14.810233333333334,20.503451612903223,22.806966666666668,0.0,11.937583333333334,8.847,14.642709677419354,18.7545,24.512387096774194,25.9218,0.0,2.49,2.700535714285714,6.703806451612904,11.314066666666667,16.78793548387097,20.199166666666667,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,22.0,18.0,21.0,17.0,0.0,22.751,105.614,218.031,348.6,456.129,550.313,0.0,0.0,0.7809999999999999,2.198,3.715,5.402,5.749,0.0,5.8745,6.407464285714285,6.424451612903226,6.526233333333334,6.352096774193548,6.3952333333333335,0.0,6.633
CN032,13.994,1.439,2014,0.0,0.0,61.913,217.01399999999998,576.576,989.283,1167.7549999999999,0.223,71.539,110.906,188.377,260.838,367.116,453.967,-1.012,17.40657142857143,9.520548387096772,-32.061033333333334,-71.44158064516128,-115.07603333333333,-109.25150000000001,0.223,2.547,1.2699032258064515,2.5823666666666667,2.3374516129032257,3.5426,7.237583333333333,10002884.0,9506075.11607143,16157311.532258065,18308673.183333334,22886658.741935484,18286575.883333333,15981057.625,9.186,3.106892857142857,10.39641935483871,15.170033333333333,21.598774193548387,23.756899999999998,24.872666666666664,14.135,7.094392857142857,15.723483870967742,20.1141,27.00183870967742,27.878266666666665,28.586,5.117,-0.4149642857142858,5.435225806451613,10.304066666666667,15.871548387096775,20.0199,21.531166666666667,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,24.0,17.0,21.0,20.0,7.0,0.0,111.283,265.782,460.608,625.932,749.741,853.859,0.0,1.265,3.504,5.497999999999999,7.7509999999999994,8.882,10.118,5.181,5.478821428571429,5.298806451612903,5.185566666666667,4.930032258064516,4.9692,5.236166666666667,5.48
CN033,12.565,1.447,2014,6.045999999999999,16.881999999999998,96.834,271.273,606.184,909.758,0.0,1.7990000000000002,137.954,269.505,375.69,565.437,716.387,0.0,-16.095157894736843,1.7278928571428571,95.9243870967742,114.39583333333333,175.3893870967742,208.60463636363636,0.0,0.0946842105263158,4.862678571428572,4.24358064516129,3.5395,6.1208709677419355,6.861363636363635,0.0,13723115.47368421,8836575.53125,14908230.524193548,15518291.466666667,17967920.01612903,17874995.204545453,0.0,6.338526315789474,6.050428571428571,11.427838709677419,15.814633333333331,20.80358064516129,23.79881818181818,0.0,12.198473684210526,9.629535714285714,16.004612903225805,20.018166666666666,24.79048387096774,27.457636363636365,0.0,1.2340526315789475,2.9043928571428568,7.25316129032258,12.097900000000001,17.03341935483871,20.631636363636364,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,14.0,11.0,13.0,0.0,22.87,99.561,197.652,316.183,433.98400000000004,554.5840000000001,0.0,0.8380000000000001,2.6950000000000003,4.755,6.469,8.746,10.777000000000001,0.0,6.780736842105263,7.187142857142858,7.332774193548387,7.371933333333334,7.391225806451613,7.282363636363636,0.0,4.523
CN034,13.843,1.492,2014,1.4130000000000003,1.4130000000000003,79.843,249.261,618.729,1057.8799999999999,1174.6779999999999,4.904999999999999,81.986,128.544,229.745,311.912,422.6,485.737,2.5146666666666664,22.959678571428572,20.77258064516129,1.7339333333333364,-19.948709677419355,-65.7589,-47.686125000000004,1.6349999999999998,2.7528928571428573,1.5018709677419355,3.3733666666666666,2.6505483870967743,3.6896,7.892125,10428204.666666666,9158961.151785715,16001981.387096774,17159811.183333334,21705496.322580647,18766700.266666666,16655949.5,8.61,3.233214285714286,11.236645161290323,15.647266666666667,21.91832258064516,24.638366666666666,24.59975,13.81,7.0419285714285715,16.560451612903226,20.41646666666667,27.220419354838707,28.8132,28.397125,4.357,-0.12942857142857137,6.127548387096774,10.991633333333334,16.315870967741933,20.666133333333335,20.9,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,23.0,16.0,21.0,20.0,4.0,0.0,127.495,290.801,478.817,634.035,761.453,811.966,0.0,1.784,4.088,6.096,8.296,10.406,10.964,5.574000000000001,5.942857142857143,5.783741935483871,5.829,5.569096774193548,5.4415000000000004,5.83225,5.46
CN035,11.511,1.369,2014,20.682,63.876,169.069,423.495,765.753,810.164,0.0,10.465,115.565,301.501,387.492,696.753,716.6,0.0,-22.131466666666665,-21.22689285714286,53.897193548387094,113.56006666666666,214.82345161290323,339.2606666666666,0.0,0.34883333333333333,3.7535714285714286,5.997935483870968,2.8663666666666665,9.976161290322581,6.615666666666666,0.0,13250211.816666666,10691957.80357143,12180287.58064516,15181571.966666667,14158014.032258065,19086512.666666668,0.0,8.750499999999999,9.23017857142857,12.971,18.480866666666667,21.040580645161292,24.80366666666667,0.0,15.338366666666667,14.055571428571428,17.466709677419352,22.873,24.99358064516129,29.273666666666667,0.0,3.5189666666666666,5.36075,9.192548387096775,14.732966666666666,18.04009677419355,21.623,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,12.0,10.0,3.0,0.0,0.0,91.39500000000001,221.412,352.95,499.798,661.7,719.285,0.0,1.786,4.1579999999999995,6.551,8.437999999999999,11.258,11.987,0.0,7.5600000000000005,7.796571428571428,8.228645161290322,8.2548,8.532193548387097,8.603333333333333,0.0,4.103
CN036,11.508,1.358,2014,10.519,38.927,153.831,416.709,791.46,880.754,0.0,19.044,140.73399999999998,376.498,537.588,885.184,926.163,0.0,-14.610161290322582,-15.520892857142858,110.62977419354839,225.83573333333334,397.5469677419355,542.3294999999999,0.0,0.6143225806451613,4.346071428571428,7.605290322580646,5.369666666666666,11.212774193548388,6.829833333333333,0.0,11988232.27016129,8966360.22767857,12225149.475806452,14189769.1,15774013.096774194,19119588.333333332,0.0,7.49358064516129,7.047892857142857,13.033709677419356,18.762600000000003,22.08874193548387,24.882333333333335,0.0,13.457290322580645,10.910749999999998,17.224645161290322,22.658399999999997,25.991032258064514,28.863666666666663,0.0,2.3471290322580645,3.9055357142857146,9.183096774193547,15.1015,18.51148387096774,21.278333333333332,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,12.0,9.0,2.0,0.0,102.32300000000001,201.25900000000001,309.105,440.01099999999997,596.732,654.765,0.0,1.874,3.773,5.79,7.398,10.023,10.66,0.0,6.964161290322581,7.316857142857144,7.720548387096774,7.8327333333333335,8.146258064516129,8.210666666666667,0.0,3.948
CN037,14.446,1.493,2014,0.0,0.0,74.03800000000001,237.78,598.918,1021.7139999999999,1253.196,0.0,17.322,26.922,69.997,123.084,185.272,207.307,0.0,-4.42012,-62.86612903225806,-158.0504,-244.54390322580645,-354.40866666666665,-423.6145714285714,0.0,0.6928799999999999,0.3096774193548387,1.4358333333333335,1.7124838709677421,2.0729333333333333,1.5739285714285713,0.0,11637510.94,17303178.66129032,19203077.916666668,23840530.741935484,19889379.933333334,21138194.14285714,0.0,1.22332,10.628483870967742,15.458066666666667,21.64961290322581,24.093200000000003,26.534428571428574,0.0,5.900119999999999,16.839032258064517,21.235500000000002,27.900032258064513,29.136833333333335,31.59635714285714,0.0,-2.73068,5.0204516129032255,10.091766666666667,15.298225806451613,19.411099999999998,22.114214285714286,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,26.0,22.0,27.0,16.0,9.0,0.0,53.628,164.90800000000002,319.346,462.31600000000003,582.495,686.166,0.0,0.8220000000000001,2.475,3.952,5.9990000000000006,7.5520000000000005,8.612,0.0,4.494479999999999,4.21658064516129,4.155833333333333,4.145290322580645,4.105433333333333,4.191214285714286,6.271
CN041,14.925,1.468,2014,0.0,0.0,94.924,271.957,646.117,1110.796,1308.52,0.0,36.012,47.158,116.508,169.266,209.605,238.227,0.0,4.856481481481482,-37.40245161290323,-109.08403333333334,-179.47709677419354,-298.1032666666667,-362.0771666666667,0.0,1.3337777777777777,0.3595483870967742,2.3116666666666665,1.7018709677419352,1.3446333333333333,2.3851666666666667,0.0,9863780.814814815,16845656.19354839,17739859.383333333,21773908.370967742,20454786.066666666,19983232.75,0.0,2.0361851851851855,11.873516129032259,15.901100000000001,22.06967741935484,25.4893,26.477,0.0,6.2422962962962965,17.849870967741936,21.153066666666668,27.979774193548387,30.502333333333336,31.2145,0.0,-1.6795555555555555,6.320096774193549,10.839866666666667,16.118612903225806,20.739733333333334,22.047083333333333,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,29.0,19.0,24.0,21.0,5.0,0.0,84.863,246.969,437.104,591.378,713.575,820.4,0.0,1.062,3.2649999999999997,5.186,7.377,8.932,10.151,0.0,4.088592592592592,3.7762903225806452,4.0261000000000005,3.717935483870968,3.5947999999999998,3.8906666666666667,5.21
