adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<-2p1,tmin<-2p2,tmin<-2p3,tmin<-2p4,tmin<-2p5,tmin<-2p6,tmin<-2p7,tmin<-2p8,tmin<-2p12,tmax>33p1,tmax>33p2,tmax>33p3,tmax>33p4,tmax>33p5,tmax>33p6,tmax>33p7,tmax>33p8,tmax>33p12,prec<2p1,prec<2p2,prec<2p3,prec<2p4,prec<2p5,prec<2p6,prec<2p7,prec<2p8,prec<2p12,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_fpar8,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_cum_ndvi8,max_ssm1,max_ssm2,max_ssm3,max_ssm4,max_ssm5,max_ssm6,max_ssm7,max_ssm8,max_ssm12,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
PT15,14.07,1.483,2012,0.0,16.945,135.812,233.698,508.667,822.701,1179.286,1248.197,0.0,0.0,0.6829999999999999,42.43,87.54,119.505,120.911,121.027,121.063,0.0,0.0,-27.912000000000003,-90.4957741935484,-128.43116666666666,-203.7501290322581,-360.1283666666667,-544.5029032258064,-655.5945,0.0,0.0,0.0325238095238095,1.3466774193548388,1.5036666666666667,1.0311290322580644,0.0468666666666666,0.0037419354838709,0.006,0.0,0.0,16152339.42857143,18252200.951612905,19555870.133333333,25246978.29032258,27849842.066666663,28869103.41935484,27546412.666666668,0.0,0.0,10.257666666666667,13.83441935483871,13.262866666666667,18.869967741935486,20.4678,21.502741935483872,21.485166666666668,0.0,0.0,15.349523809523808,17.977967741935483,16.125666666666667,22.801451612903225,24.69226666666667,26.32264516129032,26.35683333333333,0.0,0.0,5.905666666666667,10.11751612903226,10.805266666666666,15.020129032258064,16.776333333333334,17.545225806451615,17.576833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,24.0,26.0,30.0,31.0,6.0,0.0,0.0,81.50049999999999,206.055,346.608,488.73,619.582,736.73,813.446,0.0,1.097,2.906,5.067,6.8420000000000005,8.4375,10.0385,11.026,0.0,5.436,6.49,6.188,6.4,5.136,4.38,4.012,0.0,6.454,6.5290385,0.0015617526750850079,0.039519016625986635,5,train,6.566208919999999,0.0008627234786369871,0.02937215481773489,5,train
PT16,15.134,1.382,2012,0.0760000000000005,7.004,112.795,159.866,372.042,641.061,848.269,0.0,0.0,1.626,3.204,19.841,116.591,225.883,253.432,256.528,0.0,0.0,-9.327375,-44.74213793103448,-105.20774193548388,-157.8638,-104.73606451612903,-201.92496666666665,-315.54938095238094,0.0,0.0,0.101625,0.0544137931034482,0.5366774193548387,3.225,3.5255483870967743,0.9183,0.1474285714285714,0.0,0.0,9898022.109375,13697064.379310343,17428990.677419353,17066077.45,22854913.93548387,23609822.3,27147600.38095238,0.0,0.0,8.4220625,8.24748275862069,13.38883870967742,11.4912,16.844387096774195,18.9673,19.86704761904762,0.0,0.0,14.0454375,14.250586206896552,19.31390322580645,15.173066666666667,21.632064516129034,23.609033333333333,25.42957142857143,0.0,0.0,4.2265,3.1273793103448275,8.067290322580645,8.043,12.397774193548388,14.397966666666669,14.663619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,29.0,29.0,16.0,22.0,25.0,21.0,0.0,0.0,50.761,150.699,292.746,425.873,556.005,692.6370000000001,854.63,0.0,0.8445,2.485,4.5395,6.611000000000001,8.5,10.342,12.265,0.0,4.606,4.54,4.58,5.197,5.658,4.401,3.848,0.0,0.0,7.275,7.2841590400000005,0.00013441492808299722,0.011593745213820995,5,train,7.2987712,0.0002561138616950041,0.016003557782412137,5,train
PT17,16.711,1.353,2012,0.0,8.261999999999999,144.496,240.431,515.516,848.224,1225.147,1295.317,0.0,0.0,0.111,14.629,46.624,103.665,107.5,108.13,108.138,0.0,0.0,-27.71831818181818,-99.0994193548387,-181.5619,-227.37912903225805,-380.2336666666667,-575.3751612903226,-696.315,0.0,0.0,0.0050454545454545,0.4683225806451613,1.0665,1.8400322580645163,0.1278333333333333,0.0203225806451612,0.0013333333333333,0.0,0.0,15329519.363636363,17633520.19354839,18387713.266666666,23927168.870967746,26281512.23333333,28502922.19354839,27396814.666666668,0.0,0.0,9.410818181818184,14.394645161290322,13.197833333333334,18.87370967741936,21.090266666666665,22.158806451612904,21.695000000000004,0.0,0.0,16.4785,20.95203225806452,17.469033333333336,24.68261290322581,27.08323333333333,29.353451612903225,28.44,0.0,0.0,3.323318181818182,8.412064516129032,9.341133333333334,13.587935483870968,15.7425,16.41632258064516,16.3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,22.0,30.0,25.0,23.0,30.0,31.0,6.0,0.0,0.0,72.47999999999999,185.53,312.341,434.861,554.083,684.659,779.709,0.0,0.99,2.592,4.4805,5.952,7.474,9.168,10.221,0.0,4.089,4.948,4.914,5.553,3.858,3.392,3.163,0.0,13.188,13.1370422,0.00031691474569998945,0.017802099474499896,5,train,13.078367199999999,0.00030766599920001303,0.017540410462700495,5,train
PT18,14.978,1.496,2012,0.0,9.323000000000004,139.04500000000002,223.628,509.692,859.883,1262.342,1300.677,0.0,0.0,0.104,13.072,61.378,112.273,116.377,117.173,117.175,0.0,0.0,-31.673333333333336,-109.75883870967742,-185.6644333333333,-227.27558064516128,-385.6485333333333,-581.9740967741935,-694.0653333333333,0.0,0.0,0.0038518518518518,0.4183225806451613,1.6102,1.641774193548387,0.1368,0.0256774193548387,0.0006666666666666,0.0,0.0,14879244.703703703,17642368.032258064,17589669.533333335,23964706.096774194,26366505.9,28636458.129032254,27973496.666666668,0.0,0.0,8.790074074074074,14.18458064516129,12.7953,19.227870967741936,21.673033333333333,22.982548387096777,22.77833333333333,0.0,0.0,15.860111111111111,20.83570967741936,17.299266666666664,25.455290322580645,28.1719,30.67032258064516,30.28233333333333,0.0,0.0,2.9627777777777777,8.161935483870968,8.834966666666666,13.434548387096774,15.7603,16.47148387096774,16.468666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,27.0,30.0,21.0,24.0,30.0,31.0,3.0,0.0,0.0,65.44,166.885,279.86,395.025,521.334,667.331,769.088,0.0,0.969,2.539,4.4605,6.163,7.7385,9.5525,0.0,0.0,4.963,5.141,5.491,5.98,4.393,3.758,3.395,0.0,12.972,12.952237399999998,0.0003360029108000157,0.018330382178231193,5,train,12.899851799999999,0.00040448992269997975,0.020111934832332264,5,train
PT11,15.187,1.25,2013,17.797000000000004,22.476000000000003,58.339000000000006,132.32,243.174,483.103,622.78,0.0,0.6639999999999997,260.627,361.537,814.099,937.846,992.209,1028.383,1028.394,0.0,21.258,110.71464516129032,262.66760714285715,462.69174193548383,743.5310666666667,691.7280967741935,611.2729333333334,519.0984444444445,0.0,10.3185,7.72158064516129,3.603928571428572,14.598774193548389,4.1249,1.7536451612903226,1.2058,0.0012222222222222,0.0,10.629,5356468.199580645,10167512.111607144,11284454.45967742,19909055.95,22959088.48387097,25424308.566666663,28640602.666666668,0.0,3128037.875,9.622225806451612,8.453178571428571,10.487193548387095,12.245566666666669,13.56358064516129,17.997633333333333,25.519666666666662,0.0,10.332,12.694870967741936,12.129071428571429,13.436,16.450733333333332,17.95522580645161,22.559900000000003,31.511,0.0,12.0405,6.823225806451613,5.1227857142857145,7.630354838709677,8.162233333333333,9.09058064516129,13.641666666666667,19.455111111111112,0.0,8.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,21.0,11.0,21.0,22.0,25.0,9.0,0.0,1.0,119.98,308.425,498.16,683.453,849.319,1002.169,1116.581,0.0,1.6925,4.3645,6.9665,9.244,11.232,13.443,14.955,0.0,7.079,6.79,7.702,7.743,6.337,6.027,4.766,0.0,6.332,3.452,3.4191278400000003,3.3394957877999784e-05,0.005778837069687965,5,train,3.4521413799999996,2.7918341986999598e-05,0.00528378103132592,5,train
PT15,14.07,1.483,2013,0.0,25.993,125.868,272.21500000000003,467.203,758.627,1147.33,1229.315,0.0,0.0,34.333,220.387,247.425,259.869,263.541,265.222,265.238,0.0,0.0,-3.89235,68.50193548387097,84.99980000000001,-36.97512903225807,-177.82436666666666,-357.14267741935487,-464.14414285714287,0.0,0.0,1.71665,6.001741935483871,0.9012666666666668,0.4014193548387097,0.1224,0.0542258064516129,0.0022857142857142,0.0,0.0,12432185.325,13775308.532258064,22773882.0,25415187.41935484,28290268.066666663,27755649.48387097,27613716.285714287,0.0,0.0,10.9937,13.198354838709678,14.878233333333332,16.289935483870966,19.714133333333333,22.538806451612903,21.712142857142855,0.0,0.0,14.08505,15.549516129032256,18.614266666666666,20.290741935483872,24.0941,26.87183870967742,26.45,0.0,0.0,8.0693,10.799806451612902,11.448566666666666,12.77290322580645,15.948933333333336,19.007774193548386,18.047571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,28.0,29.0,30.0,31.0,7.0,0.0,0.0,98.9595,260.96,447.19,611.514,745.947,866.555,946.717,0.0,1.273,3.5775,5.76,7.6585,9.5535,11.248,12.298,0.0,6.341,7.05,7.001,5.75,5.354,4.943,4.572,0.0,8.215,8.2501925,5.487691775000667e-05,0.007407895635739388,5,train,8.243103099999999,0.00021358618929999296,0.01461458823573189,5,train
PT16,15.134,1.382,2013,14.324000000000003,21.42,67.98400000000001,163.899,309.34000000000003,581.918,859.879,0.0,0.0,132.79999999999998,205.705,497.707,568.793,602.4639999999999,626.548,627.983,0.0,0.0,89.726875,124.99932142857143,244.94722580645163,392.9719666666667,305.48212903225806,202.56196666666668,58.66131818181819,0.0,0.0,8.299999999999999,2.60375,9.41941935483871,2.369533333333333,1.0861612903225806,0.8028,0.0652272727272727,0.0,0.0,5701231.0234375,10536801.44642857,11571861.911290323,20522968.916666668,23680341.951612905,25766891.2,27259259.545454547,0.0,0.0,10.335,8.964821428571428,11.097032258064516,13.135566666666668,14.691645161290324,19.085933333333333,22.63459090909091,0.0,0.0,13.6273125,12.90692857142857,14.393612903225806,17.704,19.52774193548387,24.313,28.75036363636364,0.0,0.0,7.2091875,5.410535714285714,7.930516129032258,8.754766666666665,9.998193548387098,14.1741,17.368681818181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,19.0,9.0,22.0,25.0,26.0,22.0,0.0,0.0,54.118,162.799,321.922,473.722,610.404,742.13,905.381,0.0,0.955,2.795,5.164,7.225,9.068,11.1035,13.024,0.0,5.893,5.762,6.445,6.264,5.405,4.675,3.615,0.0,0.0,7.559,7.55819594,0.00010541933216800555,0.01026739169253835,5,train,7.54924546,0.00021106750020800504,0.014528162313520766,5,train
PT17,16.711,1.353,2013,0.0,12.431,92.589,230.227,426.514,749.044,1166.211,1250.764,0.0,0.0,35.039,208.978,241.422,252.486,257.966,260.145,260.173,0.0,0.0,-2.628571428571429,51.35016129032258,85.20790000000001,-39.72212903225806,-188.8092,-381.75893548387097,-493.7141428571428,0.0,0.0,1.6685238095238095,5.610935483870968,1.0814666666666668,0.3569032258064516,0.1826666666666666,0.0702903225806451,0.004,0.0,0.0,11035642.357142856,12895190.298387095,21951319.23333333,24973545.580645163,27211320.73333333,27389109.64516129,26942664.85714286,0.0,0.0,9.81495238095238,12.437290322580644,14.587933333333332,16.33183870967742,20.751,23.457,22.079,0.0,0.0,14.124285714285715,15.817483870967742,19.666066666666666,22.14651612903226,27.0395,30.54387096774193,28.90857142857143,0.0,0.0,6.176857142857143,9.281129032258066,10.092433333333334,11.216516129032255,14.9753,17.541064516129033,16.713142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,17.0,10.0,26.0,30.0,30.0,31.0,7.0,0.0,0.0,82.275,217.286,372.34,502.981,610.817,735.532,835.887,0.0,1.15,3.14,5.085,6.6685,8.243500000000001,9.8975,11.019,0.0,5.451,6.27,5.979,4.541,4.237,3.617,3.258,0.0,12.194,12.1521468,0.0002093542132000136,0.014469077828252,5,train,12.096884,0.0006106543865000019,0.02471142218691595,5,train
PT18,14.978,1.496,2013,0.0,8.722,77.55399999999999,214.029,419.425,763.448,1209.677,1261.848,0.0,0.0,42.239,237.811,269.604,284.473,291.81,293.5,293.508,0.0,0.0,-8.358230769230769,64.49441935483871,107.5567,-14.122677419354838,-161.04756666666665,-357.4780322580645,-462.988,0.0,0.0,1.624576923076923,6.308774193548387,1.0597666666666667,0.4796451612903226,0.2445666666666666,0.054516129032258,0.002,0.0,0.0,11089839.615384616,12110961.524193548,21503817.066666663,24623384.129032254,27063832.866666667,27617414.774193548,27825346.5,0.0,0.0,9.280538461538464,12.01048387096774,14.542066666666669,16.625677419354837,21.467433333333336,24.394483870967743,23.04275,0.0,0.0,14.036807692307692,15.70325806451613,20.02883333333333,22.793451612903223,28.17043333333333,31.92890322580645,30.56,0.0,0.0,5.369346153846154,8.595354838709678,9.525733333333331,11.04941935483871,15.355933333333333,17.981032258064516,16.77925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,20.0,9.0,26.0,30.0,29.0,31.0,4.0,0.0,0.0,79.4,209.035,354.627,476.932,587.272,728.266,839.818,0.0,1.198,3.2855,5.279999999999999,6.9265,8.577,10.3795,0.0,0.0,6.096,6.832,6.616,5.29,4.908,3.988,3.621,0.0,12.143,12.1334075,8.359226375001096e-05,0.009142880495227473,5,train,12.081443400000001,0.0003522868213000416,0.01876930529614886,5,train
PT11,15.187,1.25,2014,26.415,35.233,88.03699999999999,205.063,367.471,610.995,686.438,0.0,0.9819999999999992,379.757,730.091,837.496,964.68,1056.806,1120.949,1139.034,0.0,22.561,239.16948387096772,562.9668214285714,679.2627419354839,748.7173,716.362193548387,688.5740000000001,643.0495555555556,0.0,15.7405,11.522451612903229,12.511928571428571,3.464677419354839,4.239466666666667,2.9718064516129035,2.1381,2.0094444444444446,0.0,11.2805,4612120.537290323,7621371.988857143,13777190.64516129,16848234.616666667,24539838.25806452,24550005.183333334,23642271.33333333,0.0,2223490.9375,10.07309677419355,9.309892857142858,11.380838709677418,13.900866666666667,15.238967741935484,18.117466666666665,18.382555555555555,0.0,10.0945,12.341322580645162,12.259571428571428,15.720451612903226,17.730233333333334,19.88825806451613,22.313166666666667,22.37222222222222,0.0,11.5515,7.633741935483871,6.370642857142856,7.338935483870967,10.1351,10.85635483870968,13.913933333333334,14.528555555555556,0.0,8.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,21.0,20.0,24.0,21.0,6.0,0.0,0.0,107.367,283.625,471.034,660.9300000000001,831.44,987.546,1105.708,0.0,1.6555,4.3365,6.915,9.231,11.342,13.598,15.186,0.0,7.056,7.752,7.634,7.208,6.65,6.226,5.903,0.0,6.417,3.598,3.5158162400000004,0.00014018292503299877,0.011839887036327618,5,train,3.5437649,0.00010905286301999925,0.010442837881533891,5,train
PT15,14.07,1.483,2014,0.0,42.825,146.578,319.432,571.025,864.793,1209.837,1287.735,0.0,0.0,33.659,74.019,138.164,151.201,162.46,164.871,165.423,0.0,0.0,6.750250000000001,-40.24274193548386,-51.25493333333333,-170.75167741935482,-311.1009,-462.1658387096774,-561.68,0.0,0.0,1.68295,1.3019354838709678,2.1381666666666663,0.4205483870967742,0.3753,0.077774193548387,0.0788571428571428,0.0,0.0,11161875.975,17359099.677419353,21163885.954166666,26736033.870967746,26497738.73333333,27361139.41935484,25294495.714285716,0.0,0.0,12.1261,13.346870967741935,15.7618,18.11590322580645,19.792266666666663,21.130451612903222,21.128285714285717,0.0,0.0,14.80385,17.013806451612904,19.070733333333333,22.42167741935484,23.5926,25.278419354838707,25.10514285714285,0.0,0.0,9.39855,9.951612903225806,12.738266666666668,14.227806451612905,16.497866666666667,17.715064516129033,18.018285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,26.0,29.0,29.0,31.0,7.0,0.0,0.0,92.3715,245.405,419.513,575.891,709.932,835.121,917.729,0.0,1.299,3.462,5.614,7.423500000000001,9.2785,11.01,12.076,0.0,6.545,6.614,7.53,5.71,5.519,5.098,4.656,0.0,9.518,9.4750352,0.00039107542469998856,0.019775627036834723,5,train,9.4375912,0.00017111395970000604,0.013081053462928972,5,train
PT16,15.134,1.382,2014,5.847,21.067,85.932,219.141,419.306,689.49,916.642,0.0,0.0,81.237,315.363,398.558,494.906,565.234,602.336,621.275,0.0,0.0,44.034875,204.49092857142855,253.0085483870968,300.6116666666667,231.14867741935484,158.63856666666666,57.804545454545455,0.0,0.0,5.0773125,8.361642857142858,2.6837096774193547,3.2116,2.2686451612903227,1.2367333333333332,0.8608636363636364,0.0,0.0,6246882.109375,8091462.959821428,14348919.620967742,17618977.466666665,24815737.387096774,24997024.03333333,25899656.63636364,0.0,0.0,9.57675,9.85175,11.93916129032258,14.4403,16.456935483870968,19.00613333333333,20.325090909090907,0.0,0.0,12.3849375,13.282,16.658967741935484,18.671566666666667,21.709096774193547,23.935166666666667,25.608727272727275,0.0,0.0,6.789625,6.375964285714285,7.684838709677419,10.4304,11.697967741935484,14.347533333333333,15.624363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,20.0,21.0,25.0,24.0,19.0,0.0,0.0,47.089,143.864,294.597,446.905,587.728,725.724,896.497,0.0,0.9395,2.742,5.111,7.199999999999999,9.1145,11.2365,13.253,0.0,5.85,6.414,6.208,6.209,5.674,4.846,4.585,0.0,0.0,7.641,7.603688460000001,0.00012662144289800364,0.011252619379415784,5,train,7.6064636199999995,0.00013491278690200653,0.011615196378107713,5,train
PT17,16.711,1.353,2014,0.0,28.603,112.769,274.462,521.1659999999999,836.578,1207.498,1290.824,0.0,0.0,78.304,121.012,185.211,216.646,239.803,245.052,246.13,0.0,0.0,44.338,14.995193548387094,13.685266666666667,-97.14709677419354,-225.29823333333331,-384.4504516129032,-491.20185714285714,0.0,0.0,3.728761904761905,1.377677419354839,2.1399666666666666,1.014032258064516,0.7719,0.1693225806451612,0.154,0.0,0.0,8949602.386904761,15747956.161290323,19116682.8,25698639.93548387,26226690.566666663,27286298.22580645,24333750.85714286,0.0,0.0,11.169238095238097,12.704548387096777,15.389766666666668,17.958193548387094,20.51373333333333,21.96516129032258,21.903714285714283,0.0,0.0,14.782333333333332,17.78432258064516,20.1453,24.04325806451613,26.199033333333333,28.58367741935484,27.62528571428572,0.0,0.0,7.39,8.192870967741936,11.215766666666669,12.775516129032258,15.3597,16.749000000000002,17.570857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,12.0,25.0,22.0,29.0,27.0,30.0,7.0,0.0,0.0,81.168,218.91,376.5,507.787,621.069,760.293,868.412,0.0,1.219,3.2295,5.2330000000000005,6.86,8.484,10.2955,11.478,0.0,5.902,5.54,6.366,4.994,4.727,4.127,3.648,0.0,11.842,11.8231624,0.00031683456730000357,0.017799847395413355,5,train,11.8372034,0.00026211282729998324,0.016189898928034827,5,train
PT18,14.978,1.496,2014,0.0,28.106,108.244,275.241,532.965,862.226,1255.753,1300.902,0.0,0.0,115.672,156.907,223.84,252.345,274.66,280.3,281.823,0.0,0.0,66.9328076923077,46.0333870967742,44.476400000000005,-70.51587096774195,-204.21053333333333,-361.1011290322581,-460.61975,0.0,0.0,4.4489230769230765,1.3301612903225806,2.2311,0.919516129032258,0.7438333333333333,0.1819354838709677,0.38075,0.0,0.0,8471731.173076924,15761097.814516127,18879377.98333333,25709332.19354839,25981671.633333333,27067146.19354839,21651597.0,0.0,0.0,10.742230769230767,12.540387096774191,15.566566666666668,18.31367741935484,20.975366666666662,22.69441935483871,21.28725,0.0,0.0,14.496961538461536,18.014129032258065,20.804066666666664,24.85658064516129,27.1454,29.736451612903227,26.69575,0.0,0.0,6.877230769230769,7.717193548387097,11.002066666666668,12.576580645161291,15.3195,16.77922580645161,16.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,13.0,24.0,24.0,29.0,26.0,30.0,4.0,0.0,0.0,72.5155,197.457,342.364,470.459,593.546,744.138,855.504,0.0,1.1709999999999998,3.1845,5.2620000000000005,6.9385,8.658,10.547,0.0,0.0,6.588,6.053,6.841,5.409,5.001,4.625,3.997,0.0,12.558,12.4193173,0.0005348765046999731,0.023127397274660483,5,train,12.392534000000001,0.0006614547010000095,0.025718761653703497,5,train
PT11,15.187,1.25,2015,3.635,5.6480000000000015,48.204,175.78900000000002,383.711,674.853,764.496,0.0,0.0,121.647,194.91,221.416,343.014,452.946,490.065,491.523,0.0,0.001,25.08661290322581,114.21635714285716,111.19003225806452,63.71193333333333,148.5346451612903,32.700533333333325,-45.9888888888889,0.0,-2.1905,3.924064516129032,2.6165357142857144,0.8550322580645161,4.053266666666667,3.5461935483870968,1.2373,0.162,0.0,0.0005,6902809.055451613,9096112.205357144,16185500.35483871,18388257.366666667,24268570.05645161,26273902.133333333,27039135.33333333,0.0,8140143.75,7.814258064516129,8.19975,11.185483870967742,14.252833333333331,16.70716129032258,19.704733333333333,19.96033333333333,0.0,5.8885000000000005,11.98448387096774,11.624821428571428,15.987129032258064,18.6869,21.36903225806452,24.413733333333333,25.365666666666662,0.0,12.1885,4.340032258064516,4.998214285714285,7.029548387096774,9.972466666666666,12.028645161290322,14.909166666666666,14.949444444444444,0.0,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,28.0,16.0,24.0,28.0,9.0,0.0,2.0,118.118,301.341,489.956,674.1610000000001,838.691,996.392,1115.881,0.0,1.5945,4.1515,6.7175,8.908,11.0425,13.268,14.828,0.0,6.675,6.578,6.342,6.418,6.716,5.596,4.606,0.0,5.996,3.481,3.4613596,7.146581820999944e-05,0.008453745809403038,5,train,3.49143472,9.53432531069999e-05,0.009764386980604563,5,train
PT15,14.07,1.483,2015,0.0,34.653,143.757,314.622,606.131,949.306,1348.875,1439.284,0.0,0.0,12.095,51.141,91.509,94.884,102.535,103.433,103.581,0.0,0.0,-11.29675,-64.2528064516129,-122.58096666666668,-229.87658064516128,-392.7855666666666,-572.8992903225807,-686.9231428571428,0.0,0.0,0.60475,1.259548387096774,1.3456,0.1088709677419354,0.2550333333333333,0.0289677419354838,0.0211428571428571,0.0,0.0,12854848.725,18607550.19354839,20625482.1,26589065.129032254,27428282.23333333,28198226.774193548,25870607.42857143,0.0,0.0,11.73265,13.519483870967742,15.6955,19.40351612903226,21.439166666666665,22.88932258064516,22.91557142857143,0.0,0.0,15.0476,17.94574193548387,19.242,24.207580645161293,25.513466666666663,27.79725806451613,27.76342857142857,0.0,0.0,8.756699999999999,9.751903225806451,12.568733333333334,14.819645161290325,17.7069,18.71854838709677,18.790857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,24.0,31.0,29.0,31.0,7.0,0.0,0.0,86.932,229.026,393.296,540.634,666.62,784.039,861.066,0.0,1.227,3.287,5.318,7.1065000000000005,8.9145,10.5905,11.617,0.0,6.249,6.152,6.245,5.597,5.059,4.389,4.209,0.0,10.758,10.5572832,0.0006882757852000165,0.026235010676575233,5,train,10.4418278,0.0002295512627000241,0.015150949234289715,5,train
PT16,15.134,1.382,2015,4.718999999999999,10.355,70.997,220.551,468.901,786.934,1032.829,0.0,0.0,57.193,101.926,119.752,199.172,249.066,275.225,276.619,0.0,0.0,18.5044375,46.8885,10.165838709677418,-48.602966666666674,-63.40570967741935,-206.1245333333333,-337.8265909090909,0.0,0.0,3.5745625,1.5976071428571428,0.5750322580645162,2.647333333333333,1.609483870967742,0.8719666666666667,0.0633636363636363,0.0,0.0,7469143.1796875,9971732.44642857,16406025.693548389,18946717.78333333,24927077.43548387,26697834.33333333,27057951.0,0.0,0.0,8.6058125,8.832857142857142,11.896967741935484,14.985133333333332,18.011290322580646,20.6011,21.177045454545453,0.0,0.0,12.38925,12.680821428571427,17.11351612903226,19.926166666666667,23.35467741935484,26.3771,27.1355,0.0,0.0,5.1561875,5.255392857142858,7.490161290322581,10.353,12.925258064516129,15.2233,16.189545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,22.0,29.0,19.0,27.0,28.0,22.0,0.0,0.0,49.113,147.841,296.931,440.006,573.688,714.78,885.879,0.0,0.895,2.5615,4.8055,6.698,8.651,10.7445,12.663,0.0,5.665,5.499,4.878,5.542,5.646,4.842,3.588,0.0,0.0,7.754,7.69464006,4.1764862858001495e-05,0.006462574011800677,5,train,7.698435460000001,8.881525488000495e-06,0.0029801888342855885,5,train
