adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<-7.802549999999999p1,tmin<-7.802549999999999p2,tmin<-7.802549999999999p3,tmin<-7.802549999999999p4,tmin<-7.802549999999999p5,tmin<-7.802549999999999p6,tmin<-7.802549999999999p7,tmax>38.866p1,tmax>38.866p2,tmax>38.866p3,tmax>38.866p4,tmax>38.866p5,tmax>38.866p6,tmax>38.866p7,prec<0.037p1,prec<0.037p2,prec<0.037p3,prec<0.037p4,prec<0.037p5,prec<0.037p6,prec<0.037p7,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_ssm1,median_ssm2,median_ssm3,median_ssm4,median_ssm5,median_ssm6,median_ssm7,yield
CN013,14.781,1.481,2012,0.0,0.0,36.961999999999996,294.887,764.859,1303.86,1547.46,0.0,1.025,14.071,55.849,80.741,173.952,215.129,0.0,-19.84676923076923,-68.8173870967742,-161.62736666666666,-270.9235806451613,-383.4432,-420.93075,0.0,0.03942307692307692,0.4208387096774193,1.3926,0.8029677419354838,3.1070333333333333,3.431416666666667,0.0,13758563.884615384,17372985.35483871,20518855.533333335,23246797.83870968,21689978.583333332,20213301.583333332,0.0,-3.223038461538462,3.5833548387096776,13.5783,20.160387096774194,22.9667,25.3,0.0,3.0603846153846153,9.640096774193548,20.17053333333333,26.63474193548387,28.5983,30.25616666666667,0.0,-7.993961538461538,-1.435483870967742,7.1254333333333335,13.554161290322579,17.813166666666667,20.764416666666666,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,15.0,9.0,3.0,1.0,0.0,19.2165,54.709,121.91300000000001,220.872,334.13,461.262,0.0,0.394,1.067,2.0875000000000004,3.5,4.926500000000001,6.5385,0.0,3.8545,3.89,3.6805,3.506,3.6445,4.2715,5.586
CN014,14.597,1.473,2012,0.0,0.0,22.693,223.594,615.683,1082.331,1317.57,0.0,3.207,26.737,68.096,100.109,176.815,221.48,0.0,-19.14853846153846,-58.101193548387094,-136.39533333333333,-237.18322580645162,-357.42716666666666,-389.1940769230769,0.0,0.12334615384615384,0.7590322580645161,1.3786333333333334,1.0326774193548387,2.5568666666666666,3.435769230769231,0.0,13797152.846153846,16840033.0,21350100.85,23171980.967741936,22908453.633333333,20917956.153846152,0.0,-3.9774615384615384,2.5975483870967744,11.687066666666668,17.648032258064514,20.554933333333334,23.095307692307692,0.0,2.1126153846153843,8.417225806451613,18.67096666666667,23.93990322580645,26.572066666666668,28.29353846153846,0.0,-8.748653846153847,-2.2842903225806452,4.718533333333334,11.060258064516129,14.6365,17.99030769230769,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,13.0,7.0,6.0,1.0,0.0,14.207,38.962,76.665,133.984,224.171,348.071,0.0,0.332,0.8865000000000001,1.6375000000000002,2.676,3.9515000000000002,5.529,0.0,4.503,4.497,4.284,4.043,3.8890000000000002,4.3,5.415
CN015,13.312,1.479,2012,0.0,0.0,2.5860000000000003,128.288,466.107,904.352,1129.019,0.0,3.231,20.751,41.137,73.185,186.809,245.522,0.0,-11.47875,-40.74032258064516,-126.38743333333333,-244.95183870967742,-325.7178,-340.0657692307692,0.0,0.134625,0.5651612903225807,0.6795333333333333,1.0338064516129033,3.7874666666666665,4.516384615384616,0.0,12601166.0,16528103.387096774,20183463.2,23080990.322580647,20480825.233333334,19437490.0,0.0,-10.99225,-2.7716129032258063,8.388966666666667,15.897387096774194,19.608166666666666,22.282076923076925,0.0,-4.863083333333334,3.303032258064516,15.051933333333332,22.46483870967742,24.8903,27.006230769230772,0.0,-16.139625,-8.350064516129033,1.3976333333333335,8.92174193548387,14.8101,17.809076923076923,0.0,24.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,4.0,0.0,0.0,0.0,20.256,54.179,95.089,141.552,221.924,345.503,0.0,0.367,1.0110000000000001,1.787,2.572,3.7085,5.2585,0.0,3.6494999999999997,3.766,3.4770000000000003,3.485,4.181,4.41,6.35
CN021,14.162,1.52,2012,0.0,0.0,7.879,159.595,543.907,1002.1709999999999,1217.564,0.0,8.435,36.41,115.028,140.822,305.6,386.778,0.0,-13.327481481481481,-34.93509677419355,-98.3231,-168.08316129032258,-201.05046666666667,-193.95916666666665,0.0,0.3124074074074074,0.9024193548387097,2.6206,0.8320645161290323,5.4925999999999995,6.764833333333333,0.0,12714616.092592593,16491554.790322581,19221827.65,23156407.774193548,19373156.016666666,18910609.666666668,0.0,-7.645888888888889,-0.5901935483870967,9.5645,17.397161290322583,20.275466666666667,22.949416666666668,0.0,-1.8592592592592592,4.5934838709677415,15.3973,23.7578064516129,24.778866666666666,27.002916666666668,0.0,-12.625037037037036,-5.11641935483871,3.8375666666666666,11.105967741935485,16.4631,19.236166666666666,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,13.0,10.0,0.0,0.0,0.0,17.6415,47.433,87.119,145.96,261.339,422.3265,0.0,0.404,1.124,1.9975,3.068,4.699,6.844,0.0,4.744,4.825,4.6215,4.414,5.152,5.0265,6.451
CN022,13.895,1.483,2012,0.0,0.0,2.349,122.12100000000001,453.882,892.042,1113.151,0.0,11.162,42.423,98.402,126.798,289.172,357.68,0.0,-8.81355172413793,-20.14432258064516,-74.17473333333334,-154.3423870967742,-187.7512,-163.94953846153845,0.0,0.38489655172413795,1.0084193548387097,1.8659666666666666,0.916,5.412466666666666,5.269846153846154,0.0,11907021.310344828,15950752.58064516,19361082.333333332,23042094.225806452,19333321.933333334,18472080.46153846,0.0,-12.23496551724138,-3.763290322580645,7.714766666666667,15.701967741935485,19.60533333333333,22.008384615384614,0.0,-6.610103448275862,1.5785806451612903,13.554066666666667,21.84841935483871,24.19793333333333,25.966,0.0,-17.551965517241378,-9.164967741935484,1.5213333333333334,9.298677419354838,15.678866666666666,18.453461538461536,0.0,29.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,6.0,5.0,0.0,0.0,0.0,19.971,51.915,89.95400000000001,141.662,244.668,405.3875,0.0,0.4715,1.2195,2.0755,3.039,4.458,6.607,0.0,4.914,5.014,4.8845,4.694,5.364,5.553,7.682
CN023,14.269,1.486,2012,0.0,0.0,0.1509999999999998,77.139,368.836,814.647,1008.693,0.0,5.138,26.971,69.161,112.577,229.00900000000001,268.469,0.0,-6.179413793103448,-24.529741935483873,-73.66686666666666,-129.51006451612903,-178.75463333333335,-193.14581818181816,0.0,0.17717241379310344,0.7042903225806451,1.4063333333333332,1.4005161290322579,3.881066666666667,3.5872727272727274,0.0,10814705.827586208,14946142.161290323,18264127.733333334,21563634.032258064,20145325.6,19918560.09090909,0.0,-15.120034482758621,-5.083483870967742,5.636733333333334,14.40958064516129,19.860366666666668,22.640545454545453,0.0,-8.882896551724137,0.6926774193548387,11.602633333333333,20.408645161290323,24.813333333333333,27.096454545454545,0.0,-20.70510344827586,-11.13225806451613,-0.7513333333333333,8.013741935483871,15.394499999999999,18.601545454545455,0.0,29.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,8.0,5.0,0.0,0.0,0.0,19.549,52.575,90.601,137.011,232.718,390.16200000000003,0.0,0.48800000000000004,1.292,2.2015000000000002,3.145,4.6455,6.7165,0.0,5.033,5.051,4.9795,4.934,5.3125,5.459,5.383
CN031,12.706,1.42,2012,4.041,19.919999999999998,136.306,473.043,940.689,1473.208,0.0,14.981,101.455,252.903,373.657,508.615,721.433,0.0,-2.576416666666667,18.757448275862068,102.65764516129033,122.9563,148.26058064516127,163.48513793103447,0.0,1.2484166666666667,2.9818620689655173,4.88541935483871,4.025133333333334,4.353483870967742,7.338551724137932,0.0,9473344.979166666,9344229.969827587,14078483.798387097,18791811.133333333,19991803.403225806,17372064.775862068,0.0,3.3950833333333335,3.8677931034482755,8.660161290322582,16.224566666666664,20.085354838709677,23.362724137931036,0.0,6.740916666666666,7.058896551724138,12.616096774193547,20.40266666666667,24.06916129032258,26.375655172413794,0.0,0.1471666666666668,0.9555172413793104,5.157967741935484,12.448566666666666,16.639032258064518,20.955793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,13.0,13.0,2.0,0.0,21.477,66.962,152.662,272.508,400.459,502.858,0.0,0.0,0.911,2.4805,4.428000000000001,6.203,7.024,0.0,6.3535,6.531,6.748,6.5920000000000005,6.399,6.316,0.0,6.597
CN032,13.994,1.439,2012,0.0,2.761,90.351,431.0,943.564,1539.201,1785.544,0.008,34.623000000000005,98.024,146.738,180.162,247.87300000000002,400.85,-1.619,-8.084379310344827,-10.211870967741936,-56.28616666666666,-138.05125806451613,-261.47236666666663,-210.19772727272724,0.008,1.1936206896551724,2.045193548387097,1.6238,1.0781935483870968,2.2570333333333332,13.907,13063405.0,11111534.948275862,14814831.290322581,19292496.316666666,21857268.48387097,20578075.6,15571628.454545455,4.242,1.971896551724138,7.5004193548387095,16.354966666666666,21.53432258064516,24.854566666666667,27.394818181818184,9.998,6.192724137931035,12.36874193548387,21.786800000000003,26.75,29.32946666666667,30.962363636363637,-0.446,-1.8351724137931034,3.07241935483871,11.143333333333334,16.451548387096775,20.8242,24.33090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,13.0,12.0,4.0,0.0,0.0,65.43299999999999,180.019,346.096,536.046,667.654,771.8064999999999,0.0,0.9510000000000001,2.8025,5.1515,7.362,8.8185,10.124500000000001,5.463,5.477,5.573,5.3045,4.799,4.4565,6.272,5.495
CN033,12.565,1.447,2012,10.277999999999999,35.354,178.196,549.538,1031.708,1414.308,0.0,97.711,193.60999999999999,414.944,548.522,754.851,899.457,0.0,57.52757894736842,99.23341379310345,250.65183870967743,290.17383333333333,355.7992258064516,447.0451904761905,0.0,5.1426842105263155,3.3068620689655175,7.139806451612904,4.4526,6.655774193548387,6.886,0.0,6653516.993421053,9500058.47413793,13158934.008064516,17565897.85,17034681.79032258,15399434.023809524,0.0,4.280578947368421,4.405413793103448,9.58432258064516,17.378066666666665,20.553870967741933,23.219047619047622,0.0,7.0290526315789466,7.954827586206896,13.850806451612904,21.840266666666665,24.513806451612904,26.413047619047617,0.0,1.7621578947368421,1.291103448275862,5.790645161290322,13.168233333333335,16.932967741935485,20.623666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,4.0,5.0,1.0,0.0,20.0,60.417,132.185,234.195,359.484,480.975,0.0,0.664,1.837,3.334,5.377000000000001,7.479,9.456,0.0,7.416,7.421,7.723,7.4865,7.425,7.534,0.0,4.701
CN034,13.843,1.492,2012,0.0,3.091,109.333,477.818,1009.446,1634.48,1793.421,0.89,35.402,103.17099999999999,149.5,219.026,316.395,414.84,-1.611,-9.260724137931033,-7.7222580645161285,-55.978500000000004,-116.17216129032258,-218.88783333333333,-167.45414285714287,0.2966666666666667,1.1900689655172414,2.1860967741935484,1.5443,2.242774193548387,3.245633333333333,14.06357142857143,10300688.0,10904330.948275862,14291595.927419355,19074244.2,20904510.080645163,20979906.45,16163364.857142856,3.497666666666667,2.296586206896552,8.213903225806451,17.282833333333333,22.149290322580647,25.834466666666668,27.705857142857145,8.001333333333333,6.500551724137931,13.097225806451613,22.777833333333334,27.226225806451612,30.415000000000003,31.38,-0.6993333333333333,-1.4853793103448276,3.7073870967741938,11.7194,17.086967741935485,21.469766666666665,24.498714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,11.0,10.0,10.0,6.0,0.0,0.0,80.954,210.994,375.19,550.605,680.006,764.215,0.0,1.1855,2.8520000000000003,5.126,7.202,8.6355,10.188,5.96,5.923,6.055,5.713,5.361,4.778499999999999,6.624,5.197
CN035,11.511,1.369,2012,80.61,190.919,451.106,852.586,1379.624,1412.762,0.0,141.736,293.8,435.911,707.058,932.802,936.745,0.0,58.866233333333334,142.74362068965516,289.00748387096775,352.0594,554.8987741935484,596.817,0.0,4.724533333333333,5.243586206896551,4.584225806451612,9.038233333333332,7.282064516129032,1.9715,0.0,6748856.075,8190976.370689655,13262862.532258065,14131612.9,15019572.306451613,12218531.5,0.0,7.272366666666667,8.754,13.393129032258065,18.38266666666667,22.001225806451615,21.569,0.0,10.4313,12.771137931034483,18.23109677419355,22.568766666666665,25.886129032258065,24.708,0.0,4.8081,5.499241379310345,9.327387096774194,14.775133333333335,18.86574193548387,19.381999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,61.078500000000005,158.404,274.117,402.90500000000003,551.274,660.623,0.0,1.18,3.3975,5.415,7.5649999999999995,9.958,11.384,0.0,8.1595,8.303,8.444,8.423,8.511,8.317,0.0,3.971
CN036,11.508,1.358,2012,19.323,51.44,238.24800000000002,650.856,1194.594,1279.448,0.0,79.095,185.37900000000002,417.451,691.316,1008.422,1033.915,0.0,20.63025806451613,71.63986206896551,233.25487096774194,339.15693333333337,588.511806451613,687.2444,0.0,2.5514516129032256,3.6649655172413795,7.486193548387097,9.128833333333334,10.229225806451613,5.0986,0.0,7155659.737903226,8393536.646551725,11490510.008064516,14996765.866666667,14805031.467741935,10033087.9,0.0,4.683387096774194,5.479,11.023774193548388,18.7536,22.539935483870966,21.9708,0.0,7.386838709677419,8.864517241379309,15.255645161290323,22.817166666666665,26.22148387096774,24.805600000000002,0.0,2.407967741935484,2.5772758620689653,7.304322580645161,14.775833333333333,19.065193548387096,19.7038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,3.0,1.0,0.0,0.0,66.152,159.691,251.464,359.406,497.305,603.92,0.0,1.5085,3.452,4.935,6.6905,8.854,10.295,0.0,7.322,7.466,7.95,7.9085,8.193,8.282,0.0,4.069
CN037,14.446,1.493,2012,0.0,0.3179999999999996,68.836,376.85699999999997,889.793,1488.904,1768.297,0.0,2.258,30.677999999999997,86.344,94.146,133.583,311.562,0.0,-20.351384615384614,-62.56593548387097,-137.5339666666667,-240.60454838709677,-391.89966666666663,-385.6865384615385,0.0,0.08684615384615385,0.9167741935483871,1.8555333333333333,0.25167741935483867,1.3145666666666667,13.690692307692306,0.0,12968658.73076923,16154201.096774194,20298832.4,23331395.129032258,22784503.083333332,18850103.46153846,0.0,0.6609615384615384,6.2054838709677425,15.267366666666668,21.546322580645164,24.970366666666667,26.49176923076923,0.0,6.017769230769231,11.729806451612903,21.364466666666665,27.396709677419356,30.346999999999998,30.985384615384614,0.0,-3.7295769230769227,1.5200967741935485,9.568066666666668,15.862548387096773,19.917966666666665,22.57730769230769,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,14.0,13.0,8.0,2.0,0.0,33.245000000000005,97.631,222.14600000000002,381.8,511.393,624.1445,0.0,0.511,1.4325,3.174,5.132,6.612500000000001,7.980499999999999,0.0,4.816,4.761,4.6035,3.989,3.705,5.448,6.609
CN041,14.925,1.468,2012,0.0,4.809000000000001,116.239,481.03700000000003,1016.667,1670.954,1912.533,0.0,3.4650000000000003,40.258,75.327,105.035,146.169,271.166,0.0,-21.874,-63.67325806451613,-143.6158,-236.1515806451613,-386.8265666666667,-382.40863636363633,0.0,0.12375000000000001,1.1868709677419356,1.1689666666666667,0.9583225806451613,1.3711333333333333,11.363363636363637,0.0,12808884.714285715,15090056.217741935,19253094.6,21103333.69354839,22261316.1,17365967.181818184,0.0,2.389535714285714,8.149290322580645,17.159933333333335,22.278387096774193,26.80956666666667,26.961727272727273,0.0,7.4215,13.502709677419356,22.994333333333334,27.62658064516129,32.158,31.075363636363637,0.0,-2.108857142857143,3.3531290322580647,11.456766666666665,16.921193548387098,21.511566666666667,23.256454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,14.0,8.0,14.0,0.0,0.0,56.9775,166.477,343.01800000000003,525.71,651.908,767.4739999999999,0.0,0.679,1.9195,4.293,6.52,7.9215,9.5205,0.0,4.5855,4.558,4.262499999999999,3.939,3.436,5.195,5.643
CN042,13.08,1.433,2012,0.0,12.140999999999998,147.312,527.5889999999999,1050.918,1688.143,1757.595,0.6500000000000001,18.159,92.007,176.144,382.021,540.168,549.289,-3.1174,-21.088689655172413,-28.036935483870966,-54.992233333333324,-1.9535483870967738,2.017599999999994,58.672999999999995,0.13000000000000003,0.6037586206896551,2.3821935483870966,2.8045666666666667,6.641193548387096,5.271566666666667,3.0403333333333333,9720151.9,10014116.706896551,12415357.653225806,16365601.991666667,17667121.137096774,19784554.816666666,19295037.666666668,3.4368000000000003,4.1738965517241375,9.26358064516129,17.675900000000002,21.88158064516129,26.240833333333335,28.150666666666666,7.7286,8.064724137931035,14.094870967741935,22.6082,26.242935483870966,30.36306666666667,31.702333333333332,-0.4544,0.4423103448275862,4.633193548387096,12.768266666666667,17.655225806451615,22.238,24.585333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,9.0,5.0,4.0,0.0,0.0,69.62,182.17000000000002,318.34000000000003,463.162,604.777,722.272,0.0,0.603,1.9145,3.9965,5.97,7.996499999999999,9.669,6.154,6.095,6.225,6.028499999999999,6.404,6.106,6.542,4.762
CN043,12.106,1.391,2012,4.680000000000001,23.346,183.604,582.974,1113.463,1367.355,0.0,54.190000000000005,107.509,278.816,488.076,752.291,842.15,0.0,21.733260869565218,34.861,108.77587096774194,186.2327,354.42641935483874,464.8890769230769,0.0,2.3560869565217395,1.8385862068965517,5.526032258064515,6.975333333333333,8.52306451612903,6.912230769230769,0.0,7234556.755434782,7433071.224137931,10423840.274193548,14106743.183333334,14579139.217741935,15764514.307692308,0.0,3.811304347826087,5.106137931034483,10.151290322580644,18.312333333333335,22.112548387096776,24.530153846153844,0.0,6.5211304347826085,7.963448275862069,14.115,22.359333333333332,25.581548387096774,27.726923076923075,0.0,1.1663043478260868,2.297206896551724,6.4153548387096775,14.1436,18.68283870967742,21.362923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,4.0,0.0,1.0,0.0,38.1085,96.461,171.6,271.251,398.409,522.0155,0.0,0.8254999999999999,1.7439999999999998,2.626,4.182,6.214,7.821999999999999,0.0,7.097,7.146,7.46,7.462,7.845,7.936,0.0,5.775
CN044,11.814,1.393,2012,161.927,421.795,828.2280000000001,1379.532,2043.401,2083.411,0.0,78.259,151.916,236.387,545.824,810.102,824.906,0.0,28.998608695652173,41.237655172413795,83.99996774193548,150.52796666666666,317.67590322580645,416.073,0.0,3.4025652173913046,2.5398965517241376,2.7248709677419356,10.314566666666668,8.52509677419355,7.401999999999999,0.0,7858057.9130434785,8751367.5,12545416.451612903,15573020.866666667,16950094.64516129,13238191.0,0.0,12.040304347826089,13.960965517241378,18.11074193548387,23.3768,26.415129032258065,25.005000000000003,0.0,15.396999999999998,17.637241379310346,22.028612903225806,27.152800000000003,30.017322580645164,27.874000000000002,0.0,9.474304347826086,10.943758620689657,14.949193548387097,20.228333333333335,23.690032258064516,22.7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,52.98949999999999,130.60999999999999,218.63,328.138,470.08799999999997,575.185,0.0,1.16,3.018,5.089,7.189,9.339,10.798,0.0,6.846,6.804,7.053,7.3134999999999994,7.689,8.1295,0.0,4.62
CN045,12.411,1.496,2012,92.727,259.469,602.709,1141.511,1777.135,1853.11,0.0,77.32600000000001,138.953,248.161,408.29,733.28,758.819,0.0,29.525833333333335,56.117000000000004,101.80374193548387,130.3855333333333,224.90564516129032,366.2405,0.0,3.221916666666667,2.1250689655172414,3.522838709677419,5.337633333333333,10.483548387096775,6.38475,0.0,6076118.401041667,6840735.6465517245,10613022.064516129,15134095.883333333,15487869.241935484,11850845.25,0.0,8.863291666666667,10.749724137931036,16.07225806451613,22.960066666666666,25.504,23.99375,0.0,11.446333333333333,14.016068965517242,19.773774193548388,27.072433333333333,29.36109677419355,26.866999999999997,0.0,6.814333333333334,8.109413793103448,13.113129032258065,19.1478,22.388387096774192,21.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,36.047,81.461,140.12,232.626,363.014,466.741,0.0,1.158,2.632,4.343500000000001,6.3125,8.299,9.781,0.0,6.781000000000001,6.797,6.908,6.8545,7.158,7.432,0.0,4.31
CN046,11.719,1.364,2012,90.905,505.817,1046.478,1691.567,2405.938,2542.057,0.0,6.882,34.554,60.851,259.216,523.525,572.178,0.0,-2.9315,-34.16193103448276,-95.00909677419355,-109.74336666666666,-76.29103225806452,56.440333333333335,0.0,0.86025,0.9542068965517242,0.8482903225806452,6.612166666666667,8.52609677419355,8.108833333333333,0.0,8285794.1875,10886026.051724138,15811203.870967742,20001687.133333333,19674414.129032258,18788091.833333332,0.0,16.363125,19.307310344827588,22.44067741935484,26.502966666666666,28.044225806451614,27.6865,0.0,19.337375,23.156793103448276,26.70090322580645,30.989733333333334,32.223193548387094,31.150000000000002,0.0,13.892625,16.429206896551726,19.23090322580645,23.167266666666666,25.107677419354836,24.903499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.537,245.062,407.436,581.191,698.88,0.0,0.634,2.142,4.478,6.922,9.197,10.739,0.0,6.757,6.611,6.35,6.494,6.601,7.3235,0.0,4.121
CN050,12.526,1.429,2012,6.352,57.326,265.799,638.552,1123.516,1663.694,0.0,3.0260000000000002,28.15,117.399,228.593,428.074,561.904,0.0,-4.2827,-17.268689655172416,-17.564,-1.339933333333333,69.5824193548387,133.9766,0.0,0.30260000000000004,0.8663448275862069,2.879,3.7064666666666666,6.434870967741936,4.460999999999999,0.0,9060636.9,7239765.198275862,10605667.201612903,15091366.583333334,13594375.35483871,14965915.75,0.0,5.1405,6.665206896551724,11.724935483870969,17.4251,20.644000000000002,23.005933333333335,0.0,8.2691,9.296931034482759,15.411709677419354,21.636466666666667,23.92341935483871,26.260533333333335,0.0,1.9890999999999999,3.8914827586206893,7.910677419354839,13.052533333333335,17.32583870967742,19.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,33.104,92.081,183.137,316.323,486.738,0.0,0.455,1.143,2.352,4.3075,6.571,9.158999999999999,0.0,6.713,6.675,6.659,6.6385000000000005,6.883,6.782500000000001,0.0,5.455
CN051,12.899,1.434,2012,3.5700000000000003,44.225,241.22,617.324,1098.204,1608.057,1833.56,0.772,35.488,89.464,131.088,270.314,448.55899999999997,615.367,-1.4055,-8.413620689655172,-21.89632258064516,-71.46806666666666,-90.94903225806452,-52.13850000000001,92.81133333333332,0.386,1.197103448275862,1.7411612903225806,1.3874666666666664,4.491161290322581,5.9415000000000004,13.900666666666666,10378745.5,8989598.379310345,12519827.225806452,18068850.216666665,14983276.016129032,14302334.716666667,13891187.083333334,6.785,6.312827586206897,11.35467741935484,17.536800000000003,20.51225806451613,21.995099999999997,23.791916666666665,10.900500000000001,9.804172413793102,15.568032258064516,22.29256666666667,24.523387096774194,25.524366666666666,26.88325,2.5975,2.828793103448276,7.0040645161290325,12.6641,16.648806451612902,18.70876666666667,21.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.489000000000004,152.002,260.57800000000003,378.72200000000004,511.937,657.239,0.0,0.9750000000000001,2.4885,4.3205,5.921,7.81,9.9125,6.6185,6.587,6.516,6.2325,6.363,6.474,7.107,5.115
CN052,13.061,1.533,2012,0.0,23.909999999999997,167.771,479.638,881.7909999999999,1285.44,1364.764,4.728,40.542,113.955,195.663,420.079,691.641,711.642,-2.89525,-13.634862068965518,-25.70706451612903,-43.06446666666667,-14.565193548387095,159.8302666666667,255.82240000000002,0.591,1.2349655172413794,2.3681612903225804,2.7236,7.239225806451612,9.052066666666667,4.0001999999999995,9782145.0625,11349183.086206896,14148731.58064516,17415305.583333332,14775017.290322581,12967073.383333333,17397614.2,1.5278749999999999,4.4623793103448275,9.469354838709679,15.395566666666667,17.972677419354838,18.454966666666667,20.8648,6.244375,9.937103448275861,14.92941935483871,21.0691,22.390129032258066,22.018933333333333,24.4172,-1.429375,0.6566206896551725,4.994870967741936,10.560133333333333,14.547935483870967,15.585633333333332,18.123399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.393,106.155,195.53199999999998,303.444,434.718,548.084,0.343,1.2425000000000002,2.6505,4.327,5.829,7.86,9.76,7.486,7.431,7.388,7.264,7.466,7.8629999999999995,7.976,3.814
